a	b	l1	r	marker	divs
C12L5	C12L3	0.31063303507691664	0.9910839269503919	15	658.2519947297156
C12L5	C12N2	3.005398044222164	-0.11390314434417034	15	6368.637698421777
C12P3	C12P1	0.43698021884468025	0.9672597764475126	15	925.9900533139187
C12P3	C12P2	0.2538039845866424	0.9813310094493387	15	537.827469261727
C12P3	C12P4	0.4232989522471835	0.962401384189666	15	896.9985423949292
C12P3	C12P5	0.3699670717176463	0.9728050012951251	15	783.9847519184525
C12P3	C12P6	0.3970354255023018	0.9643082233539073	15	841.3443880833156
C12P3	C12P7	0.36084317465975674	0.9661334744267782	15	764.6506091844793
C12P3	C12L1	0.590988859492582	0.9793754172695442	15	1252.3445728420531
C12P3	C12L2	0.4357053036300196	0.9576866939886406	15	923.2884234536116
C12P3	C12L3	0.42614320418000595	0.9668258077679474	15	903.0257008001215
C12P3	C12N2	2.571788838546949	-0.262469134139258	15	5449.791045495106
C12P1	C12P2	0.3878421174656123	0.9641259579165313	15	821.863158883668
C12P1	C12P4	0.23943565515515972	0.9820469669887738	15	507.38002664872465
C12P1	C12P5	0.5657120805436088	0.9769454702129325	15	1198.781402526366
C12P1	C12P6	0.48748784044436405	0.9819238740091355	15	1033.01905188393
C12P1	C12P7	0.44472082296001597	0.9580134998215589	15	942.392906597283
C12P1	C12L1	0.37254412111380747	0.9688903149601179	15	789.4456904342804
C12P1	C12L2	0.5053844801540168	0.9819246149702306	15	1070.9432178855304
C12P1	C12L3	0.5298434120030994	0.9866312426372491	15	1122.7733159774161
C12P1	C12N2	2.2924167206583923	-0.04526556310042446	15	4857.783006728488
C12P2	C12P4	0.36179973223648004	0.965207770742417	15	766.6776181044934
C12P2	C12P5	0.4319671655527523	0.9817204279669844	15	915.3670610482028
C12P2	C12P6	0.39507550494282856	0.9605833052423375	15	837.1911864849551
C12P2	C12P7	0.3641267718349026	0.9726309387616255	15	771.608769284526
C12P2	C12L1	0.4602943080749565	0.9785649123741356	15	975.3941539992691
C12P2	C12L2	0.468679534396463	0.9421651126342064	15	993.1630044727063
C12P2	C12L3	0.4963920861134628	0.9498268888194121	15	1051.8877387632774
C12P2	C12N2	2.46787693022064	-0.1431878783384534	15	5229.594822916824
C12P4	C12P5	0.5485817187364184	0.9769480349726021	15	1162.4810302004391
C12P4	C12P6	0.4337378745354029	0.9912947514617316	15	919.119310771504
C12P4	C12P7	0.4349694798836816	0.9591458773169316	15	921.7291641537224
C12P4	C12L1	0.32921047224318706	0.9797502348851284	15	697.6188156753227
C12P4	C12L2	0.5118327875916641	0.9796751518475968	15	1084.6076088361283
C12P4	C12L3	0.5509260868394646	0.9825969825839418	15	1167.4489016305617
C12P4	C12N2	2.2791268586863187	-0.04677264213916296	15	4829.62090815892
C12P5	C12P6	0.34908455886243966	0.9721897520589784	15	739.7333227731104
C12P5	C12P7	0.2622091529456561	0.9893938761516078	15	555.6385782346986
C12P5	C12L1	0.7179844107777086	0.9821835165982822	15	1521.456565179041
C12P5	C12L2	0.47764750374429177	0.9599635231070258	15	1012.1667260518409
C12P5	C12L3	0.4474997684386651	0.9662198833229835	15	948.2816762965938
C12P5	C12N2	2.667347553643563	-0.07909146960479438	15	5652.286297845132
C12P6	C12P7	0.4417934897806884	0.952552176432264	15	936.1896935228791
C12P6	C12L1	0.6630465373562233	0.9722754394017518	15	1405.0395692953068
C12P6	C12L2	0.33584038921174186	0.978531231379821	15	711.6680492617085
C12P6	C12L3	0.3457954829704967	0.9822542132470334	15	732.7635529089595
C12P6	C12N2	2.7128647332217217	-0.06764017032395536	15	5748.740218930425
C12P7	C12L1	0.5503700531882625	0.9718350359008677	15	1166.270629461441
C12P7	C12L2	0.5167331689969481	0.9323283510429836	15	1094.9918419044684
C12P7	C12L3	0.47858141894601475	0.9443469733817771	15	1014.1457542781541
C12P7	C12N2	2.529614007817377	-0.09792402598795269	15	5360.419783200822
C12L1	C12L2	0.7036845911010924	0.9644885722914737	15	1491.1542992784516
C12L1	C12L3	0.7495993570350337	0.9662279063948094	15	1588.4507322096147
C12L1	C12N2	2.0498181958654986	-0.15767860944164092	15	4343.700649635119
C12L2	C12L3	0.10337837339082613	0.9977766033340495	15	219.06562667932232
C12L2	C12N2	2.7535027869665907	-0.07886131771168006	15	5834.854948913569
C12L3	C12N2	2.7994175529005316	-0.09056890252703928	15	5932.151381844732
C31P1	C31P2	0.056491326323544366	0.9693386772765813	18	598.9713651091427
C31P1	C31P3	0.08325617280123082	0.9737509847520336	18	882.7561100425423
C31P1	C31P4	0.11300345250070304	0.8512534225873764	18	1198.1632687951649
C31P1	C31M1a	0.11065776280698728	0.9255427303829712	18	1173.2921770824216
C31P1	C31M1b	0.11436927992314606	0.8572378654450025	18	1212.6449878300257
C31P1	C31M1c	0.150749476007693	0.9152374583834101	18	1598.3802348110737
C31P1	C31M1d	0.10958751532828914	0.9228216497036265	18	1161.9444599187468
C31P1	C31M1e	0.0841468370244408	0.8926958731430131	18	892.1997255557368
C31P1	C31M1f	0.09730544634189678	0.9253987658987936	18	1031.7190234506704
C31P1	C31M1g	0.10974833171549557	0.900137050506171	18	1163.6495785138613
C31P1	C31M1h	0.10269565246782292	0.8735374379431609	18	1088.87079048433
C31P1	C31L1	0.08117543371429152	0.8813284810066581	18	860.6942606853154
C31P1	C31L2	0.05975668048912387	0.8878636898815009	18	633.5935588052185
C31P1	C31N1	0.22399491652915587	NA	18	2374.9936434942447
C31P2	C31P3	0.053683052755615135	0.9477681063844152	18	569.1955470844658
C31P2	C31P4	0.08543485543982217	0.8384174539179327	18	905.8564441841531
C31P2	C31M1a	0.13743930952347763	0.9066151715807462	18	1457.2539928244748
C31P2	C31M1b	0.13931748948526465	0.8423071463015803	18	1477.16812989375
C31P2	C31M1c	0.1887764685746342	0.9277600933241823	18	2001.576285092566
C31P2	C31M1d	0.14950505525750546	0.9337551704115611	18	1585.1857774665782
C31P2	C31M1e	0.10874900831693529	0.8711676601989481	18	1153.0538616281756
C31P2	C31M1f	0.11838807214122823	0.9353182810397903	18	1255.255802934068
C31P2	C31M1g	0.1387061706936778	0.9149441719814692	18	1470.686383492249
C31P2	C31M1h	0.148652206877514	0.8186380228551069	18	1576.1431192101777
C31P2	C31L1	0.0759780409516469	0.8084628038727726	18	805.5868726905647
C31P2	C31L2	0.07038007634719211	0.846131148978999	18	746.2322651927855
C31P2	C31N1	0.17865454594606034	NA	18	1894.254644604915
C31P3	C31P4	0.06815296153875623	0.8960044711919608	18	722.6184100422886
C31P3	C31M1a	0.1657495051292463	0.891113533857445	18	1757.4239058368871
C31P3	C31M1b	0.15971092000995332	0.8381644816929935	18	1693.3974471286022
C31P3	C31M1c	0.2111864888143481	0.9179840493055758	18	2239.187282898269
C31P3	C31M1d	0.1726021273334375	0.9245979593814846	18	1830.0815108772374
C31P3	C31M1e	0.12256647397374903	0.9007355382944473	18	1299.5589413533273
C31P3	C31M1f	0.14828891787402887	0.9245733726061024	18	1572.2912055712527
C31P3	C31M1g	0.15702945998639	0.8846324619159658	18	1664.9662192689384
C31P3	C31M1h	0.15252466642664997	0.8986890851571743	18	1617.2023850024416
C31P3	C31L1	0.06547058004021367	0.8279136360284747	18	694.1774118840294
C31P3	C31L2	0.07267746251220977	0.922453504788624	18	770.5911998646728
C31P3	C31N1	0.14856610911974866	NA	18	1575.230234085014
C31P4	C31M1a	0.18486925354367537	0.7864876708312035	18	1960.1485107212466
C31P4	C31M1b	0.19755887460686314	0.7234540925638643	18	2094.6951773617766
C31P4	C31M1c	0.22390481455670586	0.8119185315521592	18	2374.038302117972
C31P4	C31M1d	0.1895914944757667	0.8108355070953339	18	2010.2179157352011
C31P4	C31M1e	0.14574590117912756	0.7960271722604504	18	1545.3278772097174
C31P4	C31M1f	0.16614070697072517	0.80384467076728	18	1761.5717762494492
C31P4	C31M1g	0.17865396180442003	0.7416042376897399	18	1894.248451014881
C31P4	C31M1h	0.16732730056542017	0.8093732357666917	18	1774.1530985780064
C31P4	C31L1	0.11683601248999409	0.6590395725486972	18	1238.7994839107514
C31P4	C31L2	0.08769578658965055	0.8559575741575323	18	929.8288503102609
C31P4	C31N1	0.18315401643937002	NA	18	1941.9620389792397
C31M1a	C31M1b	0.08468451315112185	0.9264776023090131	18	897.9006468217776
C31M1a	C31M1c	0.10796355160153759	0.9212299496157926	18	1144.7257498334304
C31M1a	C31M1d	0.11329210253767509	0.9006720014345049	18	1201.2237936214672
C31M1a	C31M1e	0.09555582635221077	0.9408734074199856	18	1013.1679937290032
C31M1a	C31M1f	0.09474225957685092	0.9201827262269533	18	1004.5418340376236
C31M1a	C31M1g	0.09576645761692128	0.9184420757790269	18	1015.4012940313496
C31M1a	C31M1h	0.11676483406203111	0.8551771127366682	18	1238.044786810543
C31M1a	C31L1	0.1659836611008856	0.860721112896788	18	1759.9066360382988
C31M1a	C31L2	0.14666959209170985	0.8381540894536563	18	1555.1216711043694
C31M1a	C31N1	0.3008917762038078	NA	18	3190.3226507853346
C31M1b	C31M1c	0.11251619288929844	0.9177541560041337	18	1192.9969083359676
C31M1b	C31M1d	0.11065068072573676	0.8691391185158985	18	1173.2170865481662
C31M1b	C31M1e	0.06928133144191292	0.9657955011250189	18	734.5823929265098
C31M1b	C31M1f	0.09920886902620346	0.8919340527183733	18	1051.9008063507422
C31M1b	C31M1g	0.09517991408811088	0.9041847147504374	18	1009.1822370360269
C31M1b	C31M1h	0.096410057295837015	0.8705656578190406	18	1022.2253111566706
C31M1b	C31L1	0.1366339366345285	0.8502788017553535	18	1448.714712016074
C31M1b	C31L2	0.1323066765589252	0.8519470968812051	18	1402.8332458982188
C31M1b	C31N1	0.2890202261966853	NA	18	3064.4499022327127
C31M1c	C31M1d	0.060861632225865145	0.983495162506739	18	645.3092414278055
C31M1c	C31M1e	0.1261169757890901	0.9567190761267909	18	1337.2045244465141
C31M1c	C31M1f	0.09631207885112475	0.9683147472520669	18	1021.186456404979
C31M1c	C31M1g	0.08380945419217573	0.9665341759897346	18	888.6224922217414
C31M1c	C31M1h	0.09103558871292004	0.9312505253895578	18	965.2404075732633
C31M1c	C31L1	0.21437588508372218	0.7671651829761968	18	2273.0041033141993
C31M1c	C31L2	0.18563215012161402	0.8546926887095477	18	1968.2374198416996
C31M1c	C31N1	0.35235323625658216	NA	18	3735.9628930020076
C31M1d	C31M1e	0.10714790737640048	0.9170299204922046	18	1136.077563168885
C31M1d	C31M1f	0.06031241034462614	0.9674329360629942	18	639.4859017867882
C31M1d	C31M1g	0.043312284226596755	0.9778898548618884	18	459.23542068417396
C31M1d	C31M1h	0.07407948323032995	0.9113148428494078	18	785.4566724619013
C31M1d	C31L1	0.17503182396324946	0.7547819755446352	18	1855.843318961269
C31M1d	C31L2	0.15449212411627583	0.8319388516952083	18	1638.0631240723708
C31M1d	C31N1	0.3194397671541955	NA	18	3386.9849737047284
C31M1e	C31M1f	0.08664829836304182	0.9168336945758363	18	918.7224470115639
C31M1e	C31M1g	0.08777510154611237	0.9206439390246751	18	930.6698181337711
C31M1e	C31M1h	0.0764107429044279	0.931330454941667	18	810.1747642521515
C31M1e	C31L1	0.12319388496682422	0.8087827807625153	18	1306.2113116102123
C31M1e	C31L2	0.0840224277261752	0.9000796610274056	18	890.8806273496223
C31M1e	C31N1	0.259211242372307	NA	18	2748.3885013807603
C31M1f	C31M1g	0.05586270135768472	0.967494783948655	18	592.3061232313695
C31M1f	C31M1h	0.09228179024565857	0.8921821413535557	18	978.4537463607153
C31M1f	C31L1	0.16045985310273053	0.7833833624368484	18	1701.3383029404654
C31M1f	C31L2	0.1270785367789087	0.8702422728521609	18	1347.3998506353296
C31M1f	C31N1	0.27648958158929965	NA	18	2931.588845595507
C31M1g	C31M1h	0.09677639151350373	0.8662669019286539	18	1026.109512869077
C31M1g	C31L1	0.1673202818514833	0.7766527089382587	18	1774.0786799204589
C31M1g	C31L2	0.13540362574263812	0.8108059702587709	18	1435.669859958545
C31M1g	C31N1	0.2970517768494778	NA	18	3149.6075568944934
C31M1h	C31L1	0.14489415551584525	0.7447451319411055	18	1536.296910938186
C31M1h	C31L2	0.11186780556640016	0.9013987820720766	18	1186.1221283442298
C31M1h	C31N1	0.29099522883893925	NA	18	3085.390639611576
C31L1	C31L2	0.10190192137042549	0.7272951494709217	18	1080.4549463206645
C31L1	C31N1	0.16848505313637221	NA	18	1786.4286226807703
C31L2	C31N1	0.18851881221810465	NA	18	1998.8443828760087
C36N1	C36P1	0.1404595988481964	NA	23	1489.2777907698487
C36N1	C36N2	0.05909827573006865	NA	23	626.6125650316434
C36N1	C36P2	0.1446692334870905	NA	23	1533.9120872249887
C36N1	C36P3	0.13444157572498178	NA	23	1425.4693486609597
C36N1	C36L1	0.13430569240022533	NA	23	1424.0285926047327
C36N1	C36L2	0.1552260103519336	NA	23	1645.8444397010592
C36N1	C36L3	0.17857274173028245	NA	23	1893.3872834366618
C36N1	C36L4	0.1482434182459536	NA	23	1571.808777982562
C36N1	C36M1	0.1778713878825343	NA	23	1885.950905164991
C36N1	C36M2	0.17253723896609222	NA	23	1829.3935066029899
C36P1	C36N2	0.1575030031125919	0.011106150633313522	23	1669.98714533314
C36P1	C36P2	0.06737232468323047	0.8215309149285759	23	714.3414026955184
C36P1	C36P3	0.052754816714887	0.9337595057277956	23	559.3535616923347
C36P1	C36L1	0.04492855316557195	0.9605190049220522	23	476.37254377483845
C36P1	C36L2	0.05977947297962693	0.9046169186912733	23	633.8352250934671
C36P1	C36L3	0.06736323674375407	0.9252589780253678	23	714.2450442654996
C36P1	C36L4	0.03290130575254531	0.9675820104602715	23	348.8489526269438
C36P1	C36M1	0.06372154988270637	0.9420110511754782	23	675.6326360885533
C36P1	C36M2	0.044367787915577696	0.9759290156263661	23	470.42681105525037
C36N2	C36P2	0.1725838293933142	-0.058179490297057934	23	1829.8874998159363
C36N2	C36P3	0.14722355291909234	0.15440561608938175	23	1560.995257273933
C36N2	C36L1	0.15610337582376738	0.033439709574687455	23	1655.147050005411
C36N2	C36L2	0.16245511025338724	0.1495468891622021	23	1722.4937966604728
C36N2	C36L3	0.18975238925019125	0.13772523586101768	23	2011.9238654614308
C36N2	C36L4	0.1624621274984714	0.10187060709725625	23	1722.568199743935
C36N2	C36M1	0.19634840189180183	0.03407105028695006	23	2081.860667327172
C36N2	C36M2	0.18756915056954773	0.061460314684180804	23	1988.7752241033838
C36P2	C36P3	0.09018531552989108	0.7482870701086259	23	956.2250538490881
C36P2	C36L1	0.05981762347679059	0.866055141550939	23	634.2397306495031
C36P2	C36L2	0.07416694898250949	0.81163752128089794	23	786.384062282477
C36P2	C36L3	0.07927210540189993	0.8550379719366422	23	840.5134784003554
C36P2	C36L4	0.0707237787527521	0.8566821916892278	23	749.8765042724361
C36P2	C36M1	0.07822105205061813	0.8651971747072813	23	829.3692744740014
C36P2	C36M2	0.0833528038574856	0.8314630021239251	23	883.7806785815313
C36P3	C36L1	0.05658677211988401	0.9176690033101598	23	599.9833664666619
C36P3	C36L2	0.0760178024249719	0.884000730583395	23	806.008459250948
C36P3	C36L3	0.06020691085650188	0.9375056188114065	23	638.3673022329702
C36P3	C36L4	0.046842010335323134	0.949747246886225	23	496.66072122848186
C36P3	C36M1	0.07756833984276526	0.883590906092911	23	822.4486381992942
C36P3	C36M2	0.06794337470085254	0.9220911504777175	23	720.3961836833412
C36L1	C36L2	0.05363675421729754	0.9136395509551893	23	568.7046487377033
C36L1	C36L3	0.05729069236656178	0.9429257005459964	23	607.4469559859757
C36L1	C36L4	0.04519353089838035	0.9575812587619391	23	479.1820737447097
C36L1	C36M1	0.06653340130298015	0.9500001719637616	23	705.4463896909983
C36L1	C36M2	0.052843612348053	0.957730746247657	23	560.2950520958093
C36L2	C36L3	0.06074562942180421	0.9156656807744091	23	644.0792763618957
C36L2	C36L4	0.05896531040753615	0.9335542488958637	23	625.2027482344005
C36L2	C36M1	0.0624634682826049	0.8971559646054501	23	662.2933342439549
C36L2	C36M2	0.05465469369249897	0.9206664893968849	23	579.4977498514538
C36L3	C36L4	0.04967139692219482	0.9605404181827009	23	526.6603982878203
C36L3	C36M1	0.0552576709727493	0.9129467644098689	23	585.8910521190057
C36L3	C36M2	0.052018234773139736	0.917597305956781	23	551.5436637863048
C36L4	C36M1	0.06150075591881797	0.9525269220275923	23	652.0858001626639
C36L4	C36M2	0.04149949607034855	0.9742994726408328	23	440.0146257893454
C36M1	C36M2	0.0366942283227256	0.9709184561667863	23	389.0648965154361
C38P1	C38P2	0.37706959795308675	0.971966028448474	17	799.035475872977
C38P1	C38P3	0.28827988408854294	0.986316083462902	17	610.8841858843102
C38P1	C38P5	0.29715658920557636	0.9835106714446692	17	629.6945125080316
C38P1	C38P4	0.5895994476981222	0.9520789571778278	17	1249.4003171386066
C38P1	C38N1	2.1094726099529195	NA	17	4470.112307872801
C38P1	C38M1	0.45234272437548717	0.936345146902392	17	958.5442209902445
C38P1	C38M2	0.563492635468511	0.937864197738543	17	1194.0782512742323
C38P1	C38M3	0.5609401973601327	0.9318892697827662	17	1188.66946570882
C38P1	C38L1	0.4380335146931526	0.9423280146808074	17	928.2220570450279
C38P2	C38P3	0.25717798672729103	0.9809916639511712	17	544.9772034770668
C38P2	C38P5	0.5010819488978724	0.9728496541703628	17	1061.825868917663
C38P2	C38P4	0.5787637559678028	0.975236110079946	17	1226.4387680104114
C38P2	C38N1	1.8701903297632736	NA	17	3963.057292943986
C38P2	C38M1	0.43969966134336336	0.9579568208522442	17	931.7527322539345
C38P2	C38M2	0.5701304121626047	0.9571566226036723	17	1208.1441401400953
C38P2	C38M3	0.5989026643664638	0.9462720037331239	17	1269.1144500151122
C38P2	C38L1	0.4930687091636926	0.9500719053836688	17	1044.8452826836035
C38P3	C38P5	0.332709332583887	0.9893372864869566	17	705.0331326940395
C38P3	C38P4	0.5653234705569246	0.9620768351517659	17	1197.9579122017024
C38P3	C38N1	1.992290620233582	NA	17	4221.7959030833
C38P3	C38M1	0.4907331365677181	0.9439416801932057	17	1039.8960495160634
C38P3	C38M2	0.6064514847405889	0.9483760762670468	17	1285.1109008365574
C38P3	C38M3	0.5277472836218727	0.9614245654019894	17	1118.3314809748692
C38P3	C38L1	0.4632088223181635	0.9465789289789175	17	981.5702028982025
C38P5	C38P4	0.6047551500688785	0.9491035158324583	17	1281.5162552087797
C38P5	C38N1	2.3156963369702672	NA	17	4907.114057014365
C38P5	C38M1	0.5553205520380877	0.9214706225212129	17	1176.7610647172976
C38P5	C38M2	0.6012660098298215	0.9259129914127527	17	1274.122535729838
C38P5	C38M3	0.5146502132789889	0.9397135121011218	17	1090.5779206486663
C38P5	C38L1	0.6003358635497849	0.9280076013674838	17	1272.1514940984387
C38P4	C38N1	2.3255743192284495	NA	17	4928.0461562798
C38P4	C38M1	0.6267922197662769	0.9352001142600426	17	1328.214266844015
C38P4	C38M2	0.5599607576330492	0.9532303761913102	17	1186.5939679952219
C38P4	C38M3	0.5616065845996812	0.9600605389455822	17	1190.0815844475326
C38P4	C38L1	0.6842329383201922	0.9412633537162608	17	1449.9349574893631
C38N1	C38M1	2.105808172641833	NA	17	4462.347122276918
C38N1	C38M2	2.317513046572976	NA	17	4910.9637851011785
C38N1	C38M3	2.343241869814135	NA	17	4965.484867240261
C38N1	C38L1	2.006707772767203	NA	17	4252.3468050864585
C38M1	C38M2	0.28758938570696596	0.9872945849868267	17	609.4209740371924
C38M1	C38M3	0.5365624581984937	0.9519367896063504	17	1137.0114203042924
C38M1	C38L1	0.3378045471090935	0.9735847834578877	17	715.8302300599476
C38M2	C38M3	0.36528829521179723	0.9733939388583093	17	774.0701143233007
C38M2	C38L1	0.4758618722428765	0.9610847759391811	17	1008.3828545219897
C38M3	C38L1	0.5523792047589401	0.9396293083138585	17	1170.5281548363112
C45N1	C45P2	0.3262183772419125	NA	36	3458.857836354977
C45N1	C45P3	0.32014318723658014	NA	36	3394.4432600366517
C45N1	C45P1	0.30228481252704287	NA	36	3205.0928628245406
C45N1	C45L1	0.24730277234356413	NA	36	2622.12429386994
C45N1	C45L2	0.2985403082050595	NA	36	3165.390292335225
C45N1	C45M1	0.3716288097619332	NA	36	3940.339694311943
C45N1	C45M2	0.35359989540685116	NA	36	3749.1810838581714
C45P2	C45P3	0.08498631064991698	0.978498883720876	36	901.1005727503091
C45P2	C45P1	0.13349932455289704	0.9419606979781602	36	1415.4787623612701
C45P2	C45L1	0.15165258212329594	0.9014993686772371	36	1607.955770350866
C45P2	C45L2	0.118969182631968	0.9555091627432225	36	1261.417254019924
C45P2	C45M1	0.1263301669530216	0.953503233864703	36	1339.4649670808028
C45P2	C45M2	0.1311021836022595	0.9559269876275895	36	1390.0621385889945
C45P3	C45P1	0.07434497052572533	0.9827974029612265	36	788.2716052682467
C45P3	C45L1	0.11547113103821888	0.9344787983216737	36	1224.3277948995974
C45P3	C45L2	0.06690586065049277	0.9807096303669142	36	709.3955354864001
C45P3	C45M1	0.07925207434264811	0.9830293126583449	36	840.3010912661621
C45P3	C45M2	0.07452179034227158	0.9884328796997083	36	790.1464064773469
C45P1	C45L1	0.0931127116499349	0.9477465377067706	36	987.2639152876638
C45P1	C45L2	0.0769276386651753	0.9780819237653625	36	815.655353567063
C45P1	C45M1	0.09440283327833553	0.9875126561152291	36	1000.942934054088
C45P1	C45M2	0.09778687887065181	0.9787318361369524	36	1036.8235999887534
C45L1	C45L2	0.08170685738178889	0.9785400617279941	36	866.3288878092947
C45L1	C45M1	0.14439107847989358	0.9326167964682421	36	1530.962840053512
C45L1	C45M2	0.1399484627369238	0.9315019628001521	36	1483.858270389462
C45L2	C45M1	0.09318117082531292	0.9774477668676275	36	987.9897804496105
C45L2	C45M2	0.09286428585057765	0.9748159512777407	36	984.6298836609834
C45M1	C45M2	0.09670593856202436	0.980524995068055	36	1025.3625079168146
C46P4	C46N2	0.2292453250354961	NA	33	2430.6631516309753
C46P4	C46P1	0.06918274070909192	0.9753502097894775	33	733.5370461508527
C46P4	C46P2	0.0966577749865262	0.9495331488701936	33	1024.851834784457
C46P4	C46P3	0.06866031932968103	0.9755911014138416	33	727.9978693045565
C46P4	C46P5	0.08721190520057542	0.932812154920692	33	924.6983087735783
C46P4	C46M1	0.1315508847009288	0.9150814861746353	33	1394.819667347598
C46P4	C46L1	0.07522681905202268	0.962563228093009	33	797.6217489096018
C46P4	C46N1	0.2161434999211887	0.5901078136203477	33	2291.745930442149
C46N2	C46P1	0.1833644476199072	NA	33	1944.193217810942
C46N2	C46P2	0.16492900126760737	NA	33	1748.7241929771033
C46N2	C46P3	0.19401059049133454	NA	33	2057.073108297566
C46N2	C46P5	0.23274480633918618	NA	33	2467.7677698097054
C46N2	C46M1	0.26529093385409136	NA	33	2812.85080636242
C46N2	C46L1	0.21197853418984658	NA	33	2247.585253536692
C46N2	C46N1	0.0491569320923147	NA	33	521.2055838674778
C46P1	C46P2	0.05117523295264143	0.9688418451585039	33	542.6054075251323
C46P1	C46P3	0.05908366311243964	0.9633835061387013	33	626.4576290423743
C46P1	C46P5	0.09508376065692806	0.9311034246203432	33	1008.1627327035272
C46P1	C46M1	0.1421997459724033	0.8989950313720438	33	1507.7283807331182
C46P1	C46L1	0.09367960693836828	0.9341151664183825	33	993.2746441355254
C46P1	C46N1	0.16692160151329394	0.5635142477008092	33	1769.8515158238013
C46P2	C46P3	0.05787575566150921	0.973608355938058	33	613.650318223266
C46P2	C46P5	0.10517382962526162	0.9055348034164015	33	1115.1466323095324
C46P2	C46M1	0.1475939777684712	0.8582248972025078	33	1564.9228315077553
C46P2	C46L1	0.09377187934394703	0.9096251426592273	33	994.2529983772873
C46P2	C46N1	0.15194122431157378	0.5660710506412956	33	1611.0162119583206
C46P3	C46P5	0.08920032744299759	0.9037735454111121	33	945.7813327078314
C46P3	C46M1	0.13141127464862	0.8751918535482097	33	1393.3393972060294
C46P3	C46L1	0.0716979830658162	0.9372972563704504	33	760.2058862371862
C46P3	C46N1	0.1846970032368954	0.5795191663444343	33	1958.3221595252849
C46P5	C46M1	0.10170625055760711	0.9583416020043264	33	1078.3802700563017
C46P5	C46L1	0.08215750694572627	0.9545737363185459	33	871.1070759323961
C46P5	C46N1	0.2256135876744043	0.5538882596013566	33	2392.1562369157436
C46M1	C46L1	0.08810873378141683	0.94482695589611	33	934.207284297695
C46M1	C46N1	0.23861825483939372	0.632013037146867	33	2530.0433029759593
C46L1	C46N1	0.20069851968309302	0.5483752769023906	33	2127.984491308789
C51P2	C51N1	0.2629143577152409	NA	35	2787.652229044192
C51P2	C51M1a	0.052668030848297735	0.9769940427570664	35	558.4333806244406
C51P2	C51M1b	0.14396085184819182	0.9543034062778197	35	1526.4011940510654
C51P2	C51L1	0.050914662525199446	0.9763325054310841	35	539.8426077328577
C51P2	C51L2	0.12863326379348244	0.8954998536241205	35	1363.884451420905
C51P2	C51N2	0.24492112468449614	0.5291967960947647	35	2596.8719437765703
C51P2	C51P1	0.11450342857395357	0.9195461349645877	35	1214.067351327769
C51P2	C51P3	0.09688870204670398	0.9547675976581679	35	1027.3003291901846
C51N1	C51M1a	0.27339185736964783	NA	35	2898.744013913741
C51N1	C51M1b	0.3631372573340273	NA	35	3850.3046910530647
C51N1	C51L1	0.2525589191818076	NA	35	2677.8546449133123
C51N1	C51L2	0.28649996676513495	NA	35	3037.727866649778
C51N1	C51N2	0.043847838825214924	NA	35	464.91384761979907
C51N1	C51P1	0.23618856978034053	NA	35	2504.2816175754197
C51N1	C51P3	0.20303013128636307	NA	35	2152.706314565626
C51M1a	C51M1b	0.1042432266439173	0.9881024328647126	35	1105.279550504478
C51M1a	C51L1	0.09071109152547947	0.9381378238583523	35	961.799799324447
C51M1a	C51L2	0.12466649242515615	0.9170898422399306	35	1321.8252077070251
C51M1a	C51N2	0.25401476699514686	0.47107651281187585	35	2693.290840324138
C51M1a	C51P1	0.1128645422453929	0.9415344908755042	35	1196.6904185247668
C51M1a	C51P3	0.11555620974864195	0.9498889903485649	35	1225.229875177054
C51M1b	C51L1	0.17133584333217403	0.9204909653625062	35	1816.655239868682
C51M1b	C51L2	0.19184121582371239	0.9064491728129117	35	2034.071465555868
C51M1b	C51N2	0.3484279502242995	0.44708759057517555	35	3694.3435137767
C51M1b	C51P1	0.18494233493168216	0.9311083482871472	35	1960.9233846990285
C51M1b	C51P3	0.20068832335926431	0.9301913515092503	35	2127.8763808004996
C51L1	C51L2	0.14089535868624442	0.8651098013591693	35	1493.8981047550521
C51L1	C51N2	0.2459097626194867	0.515111423779628	35	2607.3543638586984
C51L1	C51P1	0.13035062414936816	0.8927774628672266	35	1382.093435767595
C51L1	C51P3	0.10232003664299506	0.9441988251126416	35	1084.8881769045888
C51L2	C51N2	0.25715874329981314	0.40166339419257324	35	2726.626077813365
C51L2	C51P1	0.09009199130262516	0.8915422934769416	35	955.2355472568181
C51L2	C51P3	0.11231934433785228	0.855341317788064	35	1190.9097446375235
C51N2	C51P1	0.2093727159672055	0.46170371522703485	35	2219.956047433399
C51N2	C51P3	0.18410888460905225	0.49825458023345937	35	1952.0864019268922
C51P1	C51P3	0.05527206572654757	0.9677131086725681	35	586.0436781218647
C53P1	C53M1a	0.10230698951404697	0.7075511888544722	27	1084.7498396208784
C53P1	C53N1	0.18117454834705488	NA	27	1920.9739549209294
C53P1	C53L1	0.15095946632775825	0.7732304484649055	27	1600.6067392473267
C53P1	C53P2	0.11028254752869172	0.8188541164408248	27	1169.3138104538295
C53P1	C53P3	0.09036776459630269	0.9058230198541378	27	958.1595413798917
C53P1	C53P4	0.07012136577597677	0.9259481355480139	27	743.4891852530172
C53P1	C53M1b	0.09693068970560362	0.7022144087408988	27	1027.7455197531538
C53P1	C53M2	0.1023587698834253	0.7643015946433424	27	1085.2988612238544
C53P1	C53M3	0.07652500347235358	0.8783754618330788	27	811.3862565785419
