	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3H_1	0.00617958634673848	0.00532324379364667	0.00230444271288149	0.00943480421961635	0.00784331876597516	0.00864705879654347	0.00484450920288372	0.0124999008478457	0.00606864163292852	0.011242277677822	0.00457011944628133	0.00925815457065866	0.00621077039283227	0.00445639857083411	0.00531952763014439	0.000666063536738181	0.00714327939082941	0.022350768470589	0.0176726111886456	0.0222356752118126	0.0133322333756879	0.0181754254945843	0.00479515816560038	0.0087501202632286	0.00291669650458918	0.00275930015644633	0.00253167130957851	0.0078606057344755	0.0156280639759339	0.0100150377197432	0.0119155392896981	0.023427663018578	0.00831046380310354	0.00226409792876197	0.00885187663980374	0.0140560179937018	0.0204779538038871	0.0142578739763745	0.00561404795613727	0.0319548820032008	0.0168764230778902	0.0250661054096144	0.0117428459193064	0.00317825597527859	0.00717308174979944	0.00588887798373146	0.00418005502515436	0.0144623490311002	0.0232872514867308	0.0122903021229343	0.012820079250495	0.0356647482863254	0.00925447020446101	0.0425372699775229	0.0109870598970081	0.00315664113640921	0.0232772130793582	0.00958666252667005	0.0126077389495455	0.0129605624436985	0.031782870069993	0.0218822531038172	0.0224976354164908	0.0280578505620446	0.015926534880582	0.0159451839687201	0.0037635368920418	0.0117733654254293	0.00602486232187216	0.0074343040978997	0.0272649874168842	0.00233193219176492	0.00734686302266904	0.0172253105442868	0	0.00394505063363665	0.0121562663809822	0.0210640410306393	0.00734128670401393	0.0182092054487017	0.0206197622306712	0.0274444978336845	0.0191584594131963	0.0262940603375438	0.016353716284362	0.0106895480435925
A549_G2_3H_2	0.00993651213063319	0.00904347385977831	0.00199739231287212	0.0128404701699832	0.00390037729868774	0.00573787004906359	0.00462618657963036	0.00871906180371119	0.00997961308118835	0.0149614265770634	0.00168461350919525	0.0131906024450334	0.00950018132790586	0.00840118799779867	0.00358384748818515	0.00355681965444609	0.00320240883543981	0.0260273788640889	0.0215959705449107	0.0261653000261039	0.0172588456482655	0.0219951124278585	0.00859345955300329	0.00989689990132602	0.00128631368286983	0.00136419235074706	0.00610368733703435	0.0041713591660488	0.0117633228609592	0.00980151035681122	0.00820012985581238	0.0194947703510789	0.0116162723012392	0.00321871744954548	0.00500414114842033	0.0101999095445011	0.0243443636549981	0.0182024406615185	0.00951216747840198	0.0358672059446964	0.0207346126343771	0.0288000005736799	0.0155467328771603	0.00699257363145194	0.00455227955322602	0.00980280887466259	0.00807148381915211	0.0107406712521295	0.0193967433936248	0.00835015154587508	0.00888665278135605	0.0317380324463536	0.00535161266828454	0.0388496511264843	0.014583082099816	0.000819651072780057	0.0198136208668	0.0133359032854156	0.0163527075487987	0.00946564526922448	0.0355636755329721	0.0258181073049704	0.0264142578084698	0.0317863807504592	0.0198534367502646	0.0198704336845766	0.00747283868393651	0.00953936428768341	0.00952524176809553	0.00350138448428501	0.0236215359510984	0.00398482787327466	0.0042596578316813	0.0141099784429084	0.00394505063363665	0	0.00821230277213143	0.0248313626486143	0.0112168473070399	0.0144425868851105	0.0244806184238085	0.0313681818479044	0.0230509883147119	0.030181621253141	0.0202680279361708	0.0144428876891262
A549_G2_3H_3	0.0180432304501276	0.0171406386867959	0.0100714669756323	0.0206133175816648	0.00433110193411468	0.00660783800061835	0.0108979288406266	0.00318870663938699	0.018178165193898	0.0229842913991724	0.00802499942270978	0.0213977277548635	0.0173033140922214	0.0166122217080156	0.00905802505984859	0.01175153659851	0.00501466143705643	0.0339263346414432	0.0297923736622549	0.0343655357059218	0.0254357842810499	0.0300824396453423	0.0167399243921514	0.0156842497467947	0.00932417755974739	0.00945925980169938	0.0142113196844921	0.00489837060182836	0.00409018198275627	0.0138287012691224	0.00318060355948876	0.0113063635424682	0.0193417429333083	0.010967550439089	0.00381443782899794	0.00285169294568941	0.0324789446780075	0.0264111615919844	0.0177051343744833	0.0440454756026075	0.0288669653896811	0.036760805422171	0.0236437877321802	0.0151643073861018	0.00740511814855222	0.0179805570414295	0.0162409015514705	0.00466389472896252	0.0113549809146116	0.000307923397968772	0.00120880564028537	0.0235559075493577	0.0032058956257592	0.0312759510454626	0.0224949417488475	0.00901379870952188	0.0133182301187588	0.0214005665650102	0.0243886968716912	0.00491150020559587	0.0435696211107299	0.0340236386461382	0.0346017186182182	0.0397303528929614	0.028053697431989	0.0280693216855823	0.0155442957581321	0.0093831248309083	0.0174726760386954	0.00473458542348922	0.0163629583599619	0.0116821280136893	0.00669793194440452	0.00957441925781582	0.0121562663809822	0.00821230277213143	0	0.0328482535777772	0.0193910671505575	0.00709889407227862	0.0326086959698663	0.0395608723530901	0.0311692846380208	0.038333896077995	0.0284570556719511	0.0224286930233903
A549_G2_4A_1	0.01490600826923	0.0157921039847228	0.0228644277494587	0.0123669875972771	0.0285569354450905	0.0295271068125175	0.0223182825141714	0.0323076931772049	0.0151027091965249	0.00987683447693717	0.0256295004179207	0.0122432232658525	0.0155836711238693	0.016881633508078	0.0240887326026866	0.0213111780806145	0.0279717814845943	0.00205664344179706	0.00532227613990159	0.00519759765238825	0.0105979446505702	0.00304572495400155	0.0162749899907955	0.0193077557177432	0.0239675663832753	0.0238044818641456	0.0187290978101455	0.0289091829138384	0.036582381499733	0.0226448329048638	0.0329680302557243	0.0441133717044573	0.0136471464930395	0.02293541584093	0.0291606160116862	0.0350247606213976	0.00235835966302356	0.00882526693701896	0.0155113260725599	0.0120078737500448	0.00455186854816888	0.00404406951535706	0.00932640395411113	0.0178928072056944	0.0280173100429482	0.0161060880429753	0.0176551424687682	0.0339069838822301	0.0441694135252646	0.0330318982922095	0.0332749286205188	0.0563246640869081	0.0297026817456722	0.063572883596373	0.0103858307277841	0.024012292749469	0.0442386040302231	0.0114985313819851	0.00848045604276887	0.0339953782318598	0.0107374170047247	0.00556814169592398	0.00456491622489223	0.00702574859495036	0.00654350380822786	0.00647604465910669	0.0187100360909611	0.0319117946680561	0.0153796733167899	0.0282914733886363	0.0483081511051231	0.0224796621211527	0.0266731681928593	0.0379646774330233	0.0210640410306393	0.0248313626486143	0.0328482535777772	0	0.0137738642561256	0.0392490159355093	0.00218187683509204	0.00828196522565201	0.0102168257634178	0.00625934415644849	0.00587426337789582	0.0145382375091599
A549_G2_4A_2	0.00159887972252851	0.0024188972377747	0.00932108590198041	0.00387161758692286	0.0150607123857744	0.015761520261892	0.00973327215520269	0.0193261077585859	0.00134245838917063	0.00416742117227879	0.0118844575061135	0.00222875758990393	0.0035858488569055	0.00314432559261832	0.0112347815380563	0.00766029074885407	0.0144104322630083	0.015164459285329	0.0104196440212728	0.015002424563917	0.00686985470654029	0.0108473624516349	0.00267086701015157	0.00950787391342103	0.0102578629358237	0.0100997161541558	0.00520699706642725	0.0152001749156971	0.0229597406252552	0.012538348599565	0.0192505457074946	0.0306919285457822	0.00371649325951864	0.0091638724214578	0.0158744121470072	0.0213897346321605	0.0131389595524623	0.00730811041754002	0.00173905468024885	0.0246643003901691	0.00953567665225222	0.0178001474192584	0.00445900911497372	0.0042283197206869	0.0142524617141451	0.00295947044932659	0.0040548427216882	0.0211442907794905	0.0306074020881277	0.0195458404247199	0.0199565066668778	0.0429353638781573	0.016354240664579	0.0498322412237871	0.0043242952248376	0.0104012684292539	0.0304763678585316	0.00254261192689639	0.00541940540901638	0.0202305524015459	0.0244690817337116	0.0146873522349019	0.0152173345284736	0.0207912684287274	0.00869502583179313	0.00870548383632849	0.00517989456998496	0.018332974550305	0.00284066248408047	0.0147161089271451	0.0345531163780505	0.00872861391037513	0.0137631617335025	0.0242441033456192	0.00734128670401393	0.0112168473070399	0.0193910671505575	0.0137738642561256	0	0.025545751431594	0.0132797670894915	0.0201837432113789	0.0127686568529946	0.0189680578612988	0.00907263964412075	0.00620050201497638
A549_G2_4A_3	0.0243495083339129	0.023465591213026	0.0164305238624927	0.0272428074889932	0.010927562304139	0.0102866895117628	0.017830626001456	0.00948864633536444	0.0242543873895991	0.0293929872980304	0.0136719324589454	0.0273736275672166	0.0239014419523438	0.0225496853598496	0.0160094040248355	0.0179447454251202	0.011389921040911	0.0404629998284151	0.0357711580203182	0.0402844284611817	0.0309948825674979	0.0363786387846372	0.0229840168209807	0.022758132063833	0.0152955492387031	0.015456646697787	0.0205351227789893	0.0103497821994898	0.0030192779558197	0.0209057995703336	0.00629787169307148	0.00663073841548232	0.0259965797424901	0.0165210644869113	0.0108365409480262	0.00438055915300889	0.0386683148051404	0.0321809736547634	0.0238127015415402	0.0500445851556937	0.0350753453549288	0.0432285493568513	0.029942853639221	0.021367915174136	0.0117150540308237	0.0236892354582997	0.0219728229085131	0.00967467558647172	0.00561918986733641	0.00682220922914084	0.00737320852129378	0.018062365345187	0.0102002111179904	0.0244310688801242	0.0290207125162882	0.0152588197311756	0.00638871516739398	0.0277574018937248	0.0307779171187338	0.00566380236988998	0.04997078450485	0.039890290537777	0.0406009528444077	0.0462151579889541	0.0340197659667594	0.0340448882326502	0.021088746970104	0.010289313904746	0.0239631942060848	0.0110579258785488	0.00931029755896475	0.0171071799065768	0.0137650534572626	0.00571213598168858	0.0182092054487017	0.0144425868851105	0.00709889407227862	0.0392490159355093	0.025545751431594	0	0.0388133976732841	0.0455026805769765	0.0364397967374661	0.0444532519878898	0.0344857630717845	0.0275613689366595
A549Root1_1	0.0145696540461436	0.0154720493728515	0.0225532102730836	0.0124952246569399	0.028287585036482	0.0289008934336064	0.0223379695046595	0.0322796407603076	0.0145653980625154	0.00972662069384133	0.0251489938867099	0.0115033719305116	0.0155299980762984	0.0162896276566885	0.0240533196301672	0.020928676309848	0.0276615757135988	0.00416128815339148	0.0036232437531833	0.00325366005395387	0.00913176714709956	0.00265329150047992	0.0158899528483117	0.0197986576738184	0.0235357933681112	0.0233779781284008	0.0184052755583925	0.0284748898011504	0.0362313940837674	0.0231784663218697	0.0325192440880518	0.0439053653871545	0.0137456452732158	0.0223580317496548	0.0289983765546696	0.0346630570541791	0.000209454574337316	0.00741920058748006	0.0150086225242863	0.0115839870336658	0.0037468806630638	0.00530824761687082	0.00897541654556517	0.0174907889498712	0.0273918805005428	0.0153280586185346	0.0169640256539595	0.0339619636023524	0.0438675198929722	0.0327756347406916	0.0331089120587239	0.0561399444578048	0.029513395667463	0.0630318349594318	0.0104377819491532	0.0236626244253835	0.0435933707034011	0.0112344501760924	0.00832855797528618	0.0334453056028222	0.0113542236059243	0.00351736519138476	0.0028067294828244	0.00806266029410478	0.00516594472416331	0.00511347253668925	0.0179645597082012	0.0310608461693445	0.0152178569532407	0.0279723985392162	0.0477581534163615	0.0218465265981229	0.0266410209086519	0.0372260196425844	0.0206197622306712	0.0244806184238085	0.0326086959698663	0.00218187683509204	0.0132797670894915	0.0388133976732841	0	0.00737535845075043	0.00807872977014946	0.00576589683126602	0.00455453275386951	0.0131577267853246
A549Root1_2	0.021594201938057	0.0224958527992788	0.0294996615255957	0.0198166772192402	0.0352328633017909	0.035387142081608	0.0295521232939737	0.0394217448297268	0.0213922300279351	0.016965479357723	0.0318774244954234	0.0181896004716795	0.0227457198487807	0.0230126753243656	0.031223272204117	0.0278179992667757	0.0345680489211526	0.00886398739312643	0.00977532744361991	0.00522269158701311	0.0147043386323806	0.0100226519942493	0.0228474055461624	0.0271713046454265	0.0303407473037683	0.0301907935085281	0.0253843784498002	0.0352312554273937	0.0430413777382089	0.0305511713267983	0.039227438180074	0.0508479311452991	0.0210483004607251	0.0289928064873464	0.0360427816498038	0.0414681459214158	0.007439262413985	0.0133532139740524	0.0218631545871482	0.00457254796106503	0.010908928984546	0.00683673738485074	0.01611681929556	0.0244056093168154	0.0338952562600423	0.02182559283394	0.0235413600750853	0.0411581495247678	0.0507048823292424	0.0397096107029666	0.0401311541236432	0.0630773158530546	0.0365303786502288	0.0694757671762652	0.0177508561747185	0.0305587544920424	0.0499402359312294	0.0183775485875402	0.0155939439078714	0.0400064075628625	0.00726945983352461	0.00563829091501755	0.00497459623202747	0.00685542995217117	0.0115203797612408	0.0115018635704371	0.0244393205621298	0.0371363872463048	0.02236843193775	0.0348671308916312	0.0542400232023557	0.0284111887199827	0.033801267195011	0.0434514897640534	0.0274444978336845	0.0313681818479044	0.0395608723530901	0.00828196522565201	0.0201837432113789	0.0455026805769765	0.00737535845075043	0	0.0105414061465854	0.00229191831174296	0.0111120740337942	0.0185762024570876
A549Root1_3	0.0143664039925531	0.0151624806777845	0.0214204904111005	0.0143300045434754	0.0269329202254111	0.0261622218126186	0.0224477053919573	0.0316400207288369	0.0136082556135614	0.0114570088293185	0.0231802130876189	0.0105415811781572	0.0161697155347754	0.0148084017244535	0.0238295013335347	0.0196723970872175	0.0261870417778013	0.0122376256414329	0.00555701795995752	0.0063602224288563	0.0059306769237139	0.00848797288791881	0.0152673118142268	0.0217915120136656	0.0218676611210431	0.0217420479106727	0.0176485986473503	0.0264885813493	0.0342484101808813	0.0250523943065236	0.0302982919421251	0.0422561107821998	0.015223998680641	0.0202239774677589	0.0280076498791356	0.0326912551752	0.00788368357947922	0.00572682191757181	0.0140975167695555	0.014906840712503	0.00767559270613719	0.0129108462781005	0.010362203912216	0.0165599844419682	0.0247329774456172	0.0132713765226749	0.0149861997054823	0.0335652252607529	0.0418710822736076	0.0312672726956182	0.0319244195676821	0.0543737488074564	0.0283965302710655	0.0598871988029104	0.0125634139505007	0.0222967363116264	0.0403304947050555	0.0120977356434385	0.0106073676618544	0.0308079515165329	0.0172818194832483	0.00574680133093321	0.00714803558555357	0.0150884417067828	0.0058977777759277	0.00596024939986606	0.0156285986690109	0.0273674575301182	0.0155271613410078	0.0264476249860093	0.0447712517214158	0.019539109472951	0.0262607183354793	0.0337612824712147	0.0191584594131963	0.0230509883147119	0.0311692846380208	0.0102168257634178	0.0127686568529946	0.0364397967374661	0.00807872977014946	0.0105414061465854	0	0.0107289794595481	0.00623149458391219	0.00888310020029189
A549Root2_1	0.0203010204236592	0.0212045483788614	0.028271084984009	0.0182409022434645	0.0340090381628176	0.0344461399844108	0.0281018508473881	0.0380405808328475	0.020227504798137	0.0154920730193003	0.0307926661733914	0.0170909311547647	0.0212949800569422	0.0219136871588132	0.0298165380443392	0.026626451580013	0.0333710842123951	0.00662705082841417	0.00874266428897066	0.00458688842074108	0.0140457759085641	0.0083919227316556	0.0216029259749085	0.0254407783698305	0.0292067867926667	0.0290516809321105	0.0241286516904819	0.0341330185509552	0.0419140173028706	0.0288027113588259	0.0381623687261509	0.0496302973085335	0.0194984355188689	0.027958472889718	0.0347447359337678	0.0403432282343845	0.00587763625702625	0.0125279651873378	0.020682876732445	0.00583703545717731	0.00948202969087212	0.00455800701487598	0.014727006471659	0.0231922652574746	0.0329426744007937	0.0208439315928108	0.0225247483284343	0.0397238996275358	0.0495617223023312	0.0384958420694229	0.0388514511090503	0.0618637476092674	0.0352539110287148	0.0685791296914569	0.016190731775945	0.0293656774982665	0.0490892471112384	0.0169899440811508	0.0140937893029677	0.039028961484094	0.00655585155122964	0.00515419188011339	0.0040121349171021	0.00501082974869914	0.0104839095161268	0.0104514500784837	0.0234798126410378	0.0364080732525093	0.0209777487261047	0.033678428449154	0.0533171694291804	0.0274148640613571	0.0324035692827937	0.042658087060289	0.0262940603375438	0.030181621253141	0.038333896077995	0.00625934415644849	0.0189680578612988	0.0444532519878898	0.00576589683126602	0.00229191831174296	0.0107289794595481	0	0.00998253771499124	0.0180378241493364
A549Root2_2	0.0104985745969413	0.0113976338074615	0.0183910765999921	0.00916538107902589	0.024127368488131	0.0244717506344707	0.0185468360798418	0.0283463092724926	0.0102901408522464	0.00617669500018778	0.0208265791881571	0.00711588642796072	0.0117841520868956	0.0119448086822413	0.0201736227230155	0.0167141950706188	0.0234672238031714	0.00782106932846357	0.00137888803826387	0.00594568726822991	0.00472428359572397	0.00302347950486171	0.0117376679125131	0.0167608095933664	0.0192598536019634	0.0191073159084242	0.0142753364642607	0.0241739176572144	0.0319725969493704	0.020135345975725	0.0281951826804988	0.0397517186173991	0.0102947550124315	0.017979790260617	0.0249390678593362	0.0303996277569727	0.00437257001829212	0.00295170822057232	0.0107572817588917	0.0156055083929122	0.00165825912290555	0.00973124061263279	0.00518714824732155	0.0132961106468615	0.0229665985385868	0.0108681229094658	0.0125436030565445	0.0301155432443063	0.0396332384628401	0.028608039754946	0.0290258120126043	0.0519894455009832	0.0254239314658382	0.0586203829608142	0.00715206591308918	0.0194564024186366	0.0391370065229131	0.00738768483269618	0.00496841175224679	0.029051675827069	0.0158952626844657	0.00567666030699074	0.00614800909474464	0.0125848676277009	0.000674167641865996	0.000603215741812896	0.0135064259166868	0.0265353892878755	0.0113388493532669	0.0237686197185774	0.043348299504623	0.0174347350692614	0.0227406962801441	0.0327336865191838	0.016353716284362	0.0202680279361708	0.0284570556719511	0.00587426337789582	0.00907263964412075	0.0344857630717845	0.00455453275386951	0.0111120740337942	0.00623149458391219	0.00998253771499124	0	0.00868377040102809
A549Root2_3	0.00753713301154499	0.00801725629031412	0.0129936281902671	0.00963928374727133	0.0182673663913214	0.0172810173833504	0.0146689373735776	0.0231429303657191	0.00627810191048947	0.0081460016501297	0.0144071937553621	0.00475599134525045	0.00966915264265197	0.00675362109581195	0.0157613724894113	0.0112746528362996	0.0174977039323188	0.0164194037925037	0.00955893249406896	0.0135024410166035	0.00403883827633318	0.0115620642134546	0.00781950844080983	0.0155781391385631	0.0132082192889359	0.0130971787876615	0.00971861783475578	0.0176744029474639	0.0253965749409361	0.0184035669701642	0.0214340584093802	0.0334244802865305	0.00983351192932986	0.0114640150035799	0.0194447308528791	0.0238454355729711	0.0129614943289676	0.0057463973451819	0.00667167814117343	0.0231332102697615	0.0100431899905406	0.0184072471578543	0.00749129222413154	0.00864366899985814	0.0158538823406091	0.0050635420325492	0.00657222634480496	0.0251322908177222	0.0330054782295997	0.0225097959831898	0.0232428265133962	0.0455164996008977	0.0197828032641636	0.0511129601762227	0.00901684357069053	0.0137353725738487	0.0315386424196108	0.00740656836037822	0.00851591585946175	0.0219280622422144	0.0243316886498343	0.0129964333686182	0.0140263942641895	0.0212193579685151	0.00802934747444928	0.00809076303241622	0.0069754733662236	0.018622930107408	0.00887052786385429	0.0177398246100534	0.0359430842865314	0.010749910388899	0.0180067171186126	0.0249907247249217	0.0106895480435925	0.0144428876891262	0.0224286930233903	0.0145382375091599	0.00620050201497638	0.0275613689366595	0.0131577267853246	0.0185762024570876	0.00888310020029189	0.0180378241493364	0.00868377040102809	0
