	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_2	0.0230044407703429	0.0211415896537409	0.0276631459149808	0.039792796471411	0.021055104769508	0.0309297490319766	0.0212599732302144	0.0137235821247158	0.0175386114513082	0.0109551257704997	0.0109997138290326	0.0104620323208836	0.0113914149287148	0.0101948476050188	0.0116488293196488	0.00687121097968455	0.0129960374253825	0.0115609399876341	0.0677907869701709	0.0692341067904858	0.00716694091856718	0.00721129944901146	0.0125634346973069	0.0174075066192229	0.0146502397950309	0.0179615317391589	0.0212108650764124	0.0225197445764908	0.0297427558156994	0.0154416544148729	0.0185156343270909	0.0174337994374055	0.00743432021545865	0.00665210796411901	0.0144350745791909	0.007888782621778	0.00862065748064291	0.00928452218365206	0.00706175339933683	0.00277995422679328	0.00737514591182782	0.0726045619414437	0.0584011589377014	0.0108807244327916	0.014928691066682	0.0158940115460936	0.0229047721885362	0.011401539778183	0.02337500289917	0.0122937996928412	0.012595316799567	0.0136441836197607	0.0122066510090978	0.0172473408914646	0.00337270538549008	0.00525497658609546	0.0127243276251217	0.00243165597108105	0	0.0152927874252961	0.00532271893962155	0.00559248247402157	0.0070082747729702	0.0609522523584725	0.065988393474202	0.00513677121410157	0.00855316921970352	0.00523021091957713	0.0125079655301546	0.0215291863585066	0.0164898034466655	0.0191809196446297	0.0243356822285398	0.0112242804020288	0.0114583507872088	0.0172398552495078	0.0112005622492192	0.00794499012547087	0.0121723912650174	0.0046762068205235	0.0104224978321883	0.0124392540414228	0.0997171776384875	0.126008514396121	0.0532422785089689	0.0146351635722693	0.0216844444647863	0.0215763139828223
A549_G2_2G_3	0.00900014373421192	0.00887113213775045	0.0162821753102197	0.025182768411493	0.0110096628836642	0.01803385625871	0.00996044248615804	0.0106411287589228	0.00619721109553889	0.00567810615102544	0.00632250696255664	0.0120925534357779	0.00933183252083032	0.00611400938531703	0.00902816884615075	0.0109074745362437	0.0267954006096639	0.0247965330618143	0.0545680538464115	0.0564103770698006	0.0110405997574029	0.0222048266770095	0.0060112706130863	0.00705521781967762	0.00995049467300293	0.0074883517330104	0.00804872460304771	0.0128212344042919	0.0185533620753676	0.00565430268148641	0.0125575424638855	0.00947080911206811	0.00830500610662602	0.0170755971073573	0.00976343338976236	0.00948528298399637	0.0220666376080106	0.0120737501338792	0.020558634811226	0.014527309422641	0.0110483015137771	0.0597747805452295	0.0459150238696443	0.00684361550173411	0.00709166250468086	0.00437909969414694	0.00990945788947748	0.00866082516866249	0.00971024109689634	0.00519247806364747	0.0117561343916811	0.00403342386145946	0.0115066824770702	0.012854553673835	0.0129409207403755	0.0139899949622002	0.00865383787054729	0.0130250617984917	0.0152927874252961	0	0.0117110434430718	0.0108642758546099	0.0121082640982845	0.0482568157257859	0.0525151574062856	0.0107194367397852	0.0109411516394385	0.0126465476341988	0.00917688191219409	0.00697561934862842	0.00745390364506086	0.0105649455382374	0.0119612179144032	0.00850115277674965	0.0108511477289284	0.00884480132131212	0.025511376828625	0.0197155211627224	0.00333640648355569	0.0190675474328832	0.0231296131715316	0.0058071411485594	0.0858325471948195	0.111885379487342	0.0402939492145584	0.00918205352467619	0.00921553000537554	0.0102718399136149
A549_G2_2H_1	0.0197940255215401	0.0182845610046567	0.0255057288238541	0.0362038404794872	0.0190559252474983	0.0283333634815845	0.0181601061873218	0.0129273333325875	0.0153668338985372	0.00689968214880433	0.0086726775613476	0.00952496970398735	0.00904326382893438	0.00802626464811843	0.00991832348776516	0.00326460578147273	0.0157749600964738	0.0156530438501418	0.065345208605845	0.0667164332333069	0.0050319847988609	0.0109768482558824	0.00924515999508818	0.0148304482221457	0.0129526340000904	0.0160168506963768	0.0179783485358916	0.0203725775685743	0.0278579266640445	0.0126178081225843	0.0172166165542064	0.0157400134425236	0.00420441376382755	0.00924280164229204	0.0135348208635483	0.0044994385954661	0.0117445879823557	0.00727199316404033	0.00971628521277693	0.00551810782482923	0.00807606640155552	0.0701886192322856	0.0561598772250713	0.00724797585026425	0.0127756696675941	0.013291815333798	0.0200983813595811	0.00952419807821197	0.0203135526609361	0.00885604883815589	0.0106188873566976	0.011064445331378	0.0113882752426522	0.0161872835802362	0.00324687545691829	0.00326128140958459	0.0120430829576074	0.00429167060236159	0.00532271893962155	0.0117110434430718	0	0.00394499928824414	0.00832254711459908	0.0583921790387733	0.0633335045773204	0.00232325289857987	0.00708652803573648	0.00483431195433234	0.0104627362477587	0.0183085035869999	0.0136802275642239	0.0171818750595038	0.0219912243359539	0.00888854847475256	0.0104924355652349	0.0154622450853265	0.0139690932923531	0.0106414651411833	0.00877420391489858	0.00864407117070885	0.0124043565643778	0.0102055394710943	0.0966936272191258	0.123050345072054	0.0506720847908794	0.0120693388539325	0.01920787758242	0.0193646942367785
A549_G2_2H_2	0.0186499892335927	0.0160564158437553	0.0228083501536287	0.0353821037692058	0.0163521056280271	0.0259458331079238	0.0177427014151429	0.00923568767515403	0.0134330312999492	0.00625982139301318	0.00605291004646134	0.00587254243234908	0.0105693818197086	0.00566121541092068	0.00657448268464244	0.00615799278810144	0.0180168755763007	0.0143232825575969	0.0629416192573345	0.0642240729609083	0.00586859157059663	0.0121258212546079	0.00953759200488052	0.0128045503372585	0.00957893088631211	0.013498459715189	0.016244538951679	0.0173771596438519	0.024955813167684	0.0108791956784302	0.0137191918084186	0.0125956344445795	0.00277548568354972	0.00681076553534706	0.0101527313305319	0.00667441317943834	0.0113873592665472	0.00461093877916429	0.0113258968952148	0.00475366396181706	0.00472787714929152	0.0676566010193206	0.0535052849119762	0.00745840395163475	0.00986649641125438	0.0114507288656635	0.0179339076288696	0.006407210325042	0.0186939727971948	0.0070715921944217	0.0075314869543932	0.00948943621450654	0.00763521147313711	0.0125701060847397	0.0025628531147892	0.00675816255118686	0.00884780262771749	0.00426624458022016	0.00559248247402157	0.0108642758546099	0.00394499928824414	0	0.00536397531366175	0.0559119609248204	0.0610929047854383	0.00185753846979545	0.00481416919366485	0.00686240927384922	0.00720961284027901	0.0169743124634033	0.0112316514101679	0.0141475203717026	0.0196526839893192	0.00576741694269339	0.00682984218266567	0.0123939527759504	0.0159282523146927	0.0091087945132136	0.00827074100322425	0.00837801355851426	0.0126141757185849	0.00903549365779514	0.0947309418515537	0.121086845502691	0.0482128220385047	0.0132985210052576	0.0168244659261164	0.0167571942690083
A549_G2_2H_3	0.0195186089625197	0.016667678215381	0.0224794015541698	0.036269640614125	0.0163086344638175	0.025710692239866	0.0193928335369124	0.00804586623993563	0.0132271037758685	0.00965743345723705	0.00734744983786775	0.00717252930926503	0.0118370224194646	0.00626793654982582	0.00785505433357903	0.00978164471092532	0.0191914691756432	0.0135474280465816	0.0622035119018906	0.0638066246002921	0.00954115205415086	0.0136465479259926	0.0119032670402869	0.0138311557769642	0.00938510980405087	0.0129384484469461	0.0173717837593339	0.0171751045709264	0.0239260997323455	0.0124072372882402	0.0130781749878391	0.0121091794584522	0.00656867583353977	0.00684873224806574	0.00801966439467828	0.00944024998201019	0.012242949698665	0.00789877998249384	0.012368613812082	0.005280726085407	0.00306765764061843	0.0670353596916552	0.0527196729996478	0.010744497287974	0.010098609071474	0.0119471927315176	0.018181858758626	0.00809535926208869	0.0193968385432561	0.00955064321851539	0.00978395307905374	0.0102963505787831	0.00790997782620737	0.0115562039893262	0.00637334171772744	0.0103860917578618	0.00668473700373148	0.00597666826481251	0.0070082747729702	0.0121082640982845	0.00832254711459908	0.00536397531366175	0	0.0556688833506623	0.0606778947015841	0.00618466245374275	0.00827485297697262	0.00881768148151274	0.00863585184024715	0.0175740542767185	0.0126578678065566	0.0141935709311532	0.0193593459256021	0.0074793611390712	0.00632767870194085	0.0118425242232811	0.0176952212511984	0.00988560037552233	0.00969271783215849	0.00981453879545595	0.0146165987514337	0.010091281599737	0.0947121407980408	0.120668483620413	0.0478185497060286	0.0144789731367257	0.0164618683974978	0.016468194367744
A549_G2_3A_2	0.0410120832205309	0.040205396231342	0.0333824694672442	0.0313187001985127	0.0400245704053733	0.0304600111006683	0.0451299811602163	0.0481877409040763	0.0447274767947566	0.0517614658579233	0.0501575051880134	0.0522431988822368	0.0566428826575044	0.0512998628547776	0.0496087615537545	0.0582034813610269	0.0737755937412326	0.0658886055846381	0.0106104943777668	0.00853127306625134	0.0565068286302498	0.0673864055517056	0.052013937942053	0.0441909076937234	0.04756383745715	0.0435109924653638	0.040841153401215	0.0389642328343424	0.0319391243103512	0.0463909291064301	0.043535327862756	0.043732028582133	0.054389438194488	0.0591089198189753	0.0480088207681306	0.0573000893833146	0.065360272523615	0.0543593893127766	0.0670488544916295	0.0599428387719429	0.054078919597557	0.0124783761303756	0.00622151235690843	0.0527460249772084	0.0461897729934749	0.0460086520815862	0.0386401552557785	0.0497692487785541	0.0392198345316739	0.0495619153465553	0.0505702722512344	0.0484632952452716	0.049838510285518	0.0457400454214509	0.0582957802217793	0.0610287163245383	0.049136162200443	0.0589520924209306	0.0609522523584725	0.0482568157257859	0.0583921790387733	0.0559119609248204	0.0556688833506623	0	0.00911202005766278	0.0568885779245746	0.0534395275514829	0.0597984676057109	0.0491039075685288	0.0418380124900416	0.0448378277545376	0.0419652942393168	0.0372042829383652	0.0505540733773068	0.0510641292860617	0.0439502960087332	0.0716133506755584	0.061664751618872	0.0513195472277637	0.0630347337041943	0.0662761487917587	0.0502224944200785	0.0406211039654871	0.0674280654144774	0.00839538884854413	0.0548645926160532	0.0399470100499072	0.0395753433938609
A549_G2_3A_3	0.0447816547600495	0.0451340452160691	0.0386028275887875	0.0326321752169497	0.0451456121085361	0.0352181603712139	0.0487938853320802	0.0536664905771265	0.0489990825537181	0.0565796378780156	0.05515016850611	0.0579850948711184	0.0604381483707275	0.0561031849543703	0.0550458977185558	0.0627955416235565	0.078662656053256	0.0718013698856545	0.00447888909377395	0.00785533696363431	0.0613045418407729	0.0726785379762202	0.0562317154002402	0.0489851622997534	0.0531164531709904	0.0481625370064564	0.0454853625394499	0.0446127910238955	0.0371254077232266	0.0511378345961102	0.0493446580118391	0.0490373078039072	0.0593287436406979	0.0647974613657957	0.0531447961884653	0.0616924556554679	0.0711117809680627	0.0600061716598671	0.0720968924511427	0.0650392790746568	0.0591572674553814	0.00963493005984792	0.0109695327870326	0.0573261396899945	0.0513557509167192	0.0504921884946892	0.0433116028259598	0.0551300630463836	0.0434202229480422	0.0545443467889196	0.0564501307398327	0.0529294868493418	0.0555483470663086	0.0515659394245033	0.0634697192653609	0.065813484175761	0.0540348249171049	0.0638456497049259	0.065988393474202	0.0525151574062856	0.0633335045773204	0.0610929047854383	0.0606778947015841	0.00911202005766278	0	0.0618925153970731	0.058780061709678	0.0642905323390864	0.0546436941727452	0.0457913872036885	0.0501284436188454	0.0474796915561499	0.041734492282197	0.0559387583795062	0.0565797133595017	0.0491503963400119	0.0768304790140515	0.0675303649851606	0.0556394534631362	0.0685207387884237	0.0721812421801705	0.0546148260305986	0.0345320119225462	0.0608498629812483	0.0137947086554904	0.0583000329880535	0.0445848294059938	0.0444858233397865
A549_G2_3D_1	0.0188161689420039	0.0168200481522881	0.0238245297518248	0.0354662824422012	0.0173678472311861	0.0267772920408273	0.0176394689614719	0.0107333316690753	0.0138714337332133	0.00613561079973123	0.00686751078168665	0.00763265421354094	0.00924433948541652	0.00615292552503529	0.00801178542750151	0.00454495741871043	0.0170310467706003	0.0150206527160064	0.0637978613654502	0.0651892684268052	0.00524136377182844	0.0117181063070427	0.00894696504938292	0.0134704936884616	0.010942060029695	0.0142681087901478	0.0167729261341518	0.0185674644340376	0.026018923463481	0.0113846689072971	0.0151950571591676	0.0137959088285919	0.00264191416480887	0.00796422194581044	0.0113240686092361	0.00508163033177143	0.0116760959307737	0.00592045587196672	0.0105000522591522	0.00460371859912615	0.00590014320538344	0.0686187692336464	0.0545082588758891	0.00698490066282881	0.0109195700831678	0.0118637314680438	0.0186242224448657	0.00772941810963774	0.0191228657950781	0.00755559140592043	0.00906327702560077	0.00971790278729086	0.00935395020021963	0.0140913610092547	0.00244940246150774	0.00521227190922521	0.00986147721527774	0.00363505473910297	0.00513677121410157	0.0107194367397852	0.00232325289857987	0.00185753846979545	0.00618466245374275	0.0568885779245746	0.0618925153970731	0	0.00589094640607492	0.0054269719404105	0.00862596615777532	0.0171792500662297	0.012185406844524	0.0153668759170139	0.0204086377285086	0.00702929630203511	0.00834689387266903	0.0135226434954073	0.015191769476625	0.00995871608138001	0.00783279450494582	0.00858761637045783	0.0127862550068199	0.00907282133553704	0.0954415251503966	0.121742803432911	0.049136974990044	0.0121746315871736	0.0175580779103589	0.0176603900862722
A549_G2_3D_2	0.0168167468531548	0.0141637910755003	0.0205356517702551	0.0333718304657463	0.0139054816772662	0.0240207307549976	0.0153120639415759	0.00884333084625717	0.0119734826536514	0.00613296496176395	0.00555803201265496	0.00619935952375712	0.0118836419888779	0.00648517150928117	0.00520164759687545	0.0079469920262054	0.0208574803527454	0.0164678765277736	0.0607725744485804	0.0618369342203776	0.00520981659536554	0.0141743543476591	0.00869065232096745	0.0102657913866389	0.00958890773664587	0.0120303919570805	0.0142277361989582	0.0157925895387212	0.0232331341918794	0.00854042976698236	0.0123192014655063	0.011092033641111	0.00490962322951165	0.00915747088551064	0.0107054624764347	0.00874864326778759	0.0141759358823928	0.006463069458507	0.0150383164869216	0.00881790408969192	0.0057664861443293	0.0653526268182055	0.0513015561941844	0.00642342680392587	0.00876416953244144	0.0101122795996698	0.0162054246878812	0.00443181523269733	0.016671520582833	0.006395459289885	0.00691378545985449	0.00845053774822071	0.0066508237568496	0.0121194663012527	0.00589867510930779	0.00914925422269506	0.00901583131891333	0.00707827110672951	0.00855316921970352	0.0109411516394385	0.00708652803573648	0.00481416919366485	0.00827485297697262	0.0534395275514829	0.058780061709678	0.00589094640607492	0	0.00906697688810639	0.00627429995885291	0.0157050296254181	0.00918590525709432	0.0122267938955923	0.0176980367988979	0.00616428080341975	0.00797898015873488	0.0111125036709018	0.0183754050715625	0.0113768354883147	0.00910413385898669	0.0103749772540524	0.0150641759157368	0.00768499765460293	0.0922960997663099	0.119022049067325	0.0459906946338392	0.0137349965592272	0.0155735054521937	0.0149273032726137
A549_G2_3D_3	0.0201303922221372	0.0197832448931166	0.0267355628890968	0.0365104856967576	0.0201617106308094	0.0295656120348567	0.0177999903651304	0.0147586864874804	0.0154338059028993	0.0090785991006809	0.0103029381772651	0.0125988031686395	0.00649982709147903	0.0092104532314538	0.0122205777683518	0.00336542139400052	0.014744273599073	0.0167520519120859	0.0662779401734909	0.0680399311632827	0.00502197068378608	0.0107980518449293	0.00888981725008357	0.0157662181831797	0.0154884113603586	0.0166506140077091	0.0192919067551089	0.0223840738581133	0.029070221277511	0.0135960518841089	0.01928494288622	0.0172856247096082	0.0066250569484976	0.011323228511569	0.0149432762425051	0.00380260444188778	0.0135736144977066	0.0112995014608744	0.00998994490663391	0.00658578269778175	0.00858648329744677	0.0713972447239398	0.0573501903526256	0.00795328725220323	0.0145286668327314	0.0138748722797014	0.0213236898619855	0.0116521463406237	0.0210762010486933	0.0110988460739802	0.0141618167940455	0.011406324752436	0.0137833064228167	0.0185159042777327	0.00574740685276712	0.0038060958341784	0.0126839390427539	0.00378243701903078	0.00523021091957713	0.0126465476341988	0.00483431195433234	0.00686240927384922	0.00881768148151274	0.0597984676057109	0.0642905323390864	0.0054269719404105	0.00906697688810639	0	0.0131900722450312	0.0189177597517861	0.0157832897200751	0.0190281663560578	0.0227772908691733	0.0118007923654972	0.0130510043258251	0.0169464026957358	0.0138283633971152	0.0129652989883416	0.00935845363995568	0.00961262822565825	0.0148961785300029	0.00980879883588009	0.0977558483939076	0.123956299957448	0.051991299617704	0.00975088018471584	0.0203152088922149	0.0204892682680919
A549_G2_3E_2	0.0148357248559564	0.0101757791645773	0.0163182251336733	0.0309733670207535	0.0103244519666381	0.0196298569352856	0.0156224577809403	0.00412733363077961	0.00997211397192275	0.00675069512610133	0.00405158918916056	0.00380272406108089	0.0143549717377197	0.00553528979003209	0.00153617560497932	0.0118358536508375	0.0251180955582767	0.0185349574570321	0.0564318234822263	0.0574356494220355	0.0104432865800694	0.0187275098690582	0.0107101070916309	0.00829487868443462	0.00353338649722528	0.0087414298634847	0.0111221264381884	0.010437442156405	0.0184436368199582	0.00738320777040152	0.00694355955330604	0.00631529818027293	0.00685265289071511	0.010757442440867	0.00611328793046666	0.0117413549632664	0.0166822306881271	0.00571464281385255	0.0182281344377568	0.0113370297102029	0.00702411263432317	0.0609075335047409	0.0467634091905286	0.00909688348701637	0.00412142492383865	0.00809277230723789	0.0122279292866454	0.0024386363034519	0.0138944603278795	0.00468771840626461	0.00323951065505994	0.00769515434242278	0.00285819967934386	0.00639732145722188	0.00959001089616332	0.0134818153745913	0.00623880427398457	0.0110077763189454	0.0125079655301546	0.00917688191219409	0.0104627362477587	0.00720961284027901	0.00863585184024715	0.0491039075685288	0.0546436941727452	0.00862596615777532	0.00627429995885291	0.0131900722450312	0	0.0130161337826644	0.0051957967272397	0.00735068091579407	0.0140068506811016	0.00206688821113922	0.00384062625009745	0.00633048322544837	0.0227622690435364	0.0133352607122971	0.00880787641415718	0.0143463898479691	0.017716218013301	0.00879675295513728	0.0883280360873578	0.114795414490987	0.0415120358161524	0.0158037156594908	0.0112487313388441	0.0107999305876388
A549_G2_3E_3	0.00290066331587475	0.00553747543181318	0.011172053265792	0.0187676189839698	0.00810249304625144	0.0120388331511943	0.0076840257355644	0.0135382219290596	0.00547253684793623	0.0116920536825814	0.0112704356697497	0.0166614812201592	0.0149385199332987	0.0117394815822732	0.0129800139536933	0.0173257718095613	0.0334427789768668	0.0304160471001617	0.0479399822776162	0.0499342299492138	0.016611550002101	0.0284507719674023	0.0108941408344627	0.0065299920577144	0.0129748352769548	0.00657057200271655	0.004021113245073	0.0107261361346488	0.0136853154214232	0.00738294785205553	0.0129847406408255	0.00975785843291742	0.014595959775254	0.0226343139504556	0.0126650427815013	0.0160219292558482	0.0282379323382302	0.0175627540937321	0.0273032748430573	0.0208619830998219	0.0160753825812865	0.0532748529342369	0.0395650498610895	0.0122424440523548	0.00944172663078648	0.00600302734835126	0.0050097318077411	0.01266632574554	0.00339427340578091	0.0103582317692832	0.0157966714467895	0.00802413796776637	0.0150511937557254	0.0145029255725291	0.0191563984988188	0.0205052332708937	0.01203957871003	0.019194006015512	0.0215291863585066	0.00697561934862842	0.0183085035869999	0.0169743124634033	0.0175740542767185	0.0418380124900416	0.0457913872036885	0.0171792500662297	0.0157050296254181	0.0189177597517861	0.0130161337826644	0	0.00869100438987339	0.0098255137015899	0.00654480698777811	0.0133319216307981	0.0152681283190223	0.00928307630262159	0.0320617950126184	0.025455242829277	0.0100424342091972	0.0250515102977464	0.0293504449018369	0.00985677174109328	0.0791131751144644	0.105244425867061	0.0338890419044595	0.0134214799310397	0.00557479654425838	0.00684440443812975
A549_G2_3F_1	0.0102075953500745	0.00531932318188921	0.0121404672940602	0.0259100609974136	0.00625347889988345	0.015181397659364	0.0117770652885925	0.00694741927462129	0.0069214360725435	0.00759205131324426	0.00584974413784463	0.00897099999807656	0.0149673487215402	0.00750668695745503	0.00550154297963921	0.0140252177388112	0.0291014629172655	0.0235806672853883	0.0521093036424407	0.0532043020800123	0.0124471438487432	0.0229332716186397	0.0100544703155456	0.00414647671980258	0.00612875356200875	0.00570031097235349	0.00606686498626667	0.00745297931336883	0.0148946741960607	0.00429791904129464	0.00667829644265755	0.00448429759267077	0.00974719852932385	0.0157889164782231	0.00796843969871277	0.0135707277825214	0.0216447991475344	0.0104150708799522	0.0225107988201957	0.0156671868279539	0.010697501305159	0.0567221010781716	0.042704610909939	0.00935570346668324	0.00322957535614782	0.00530010510582421	0.00753537081733837	0.00540602888309193	0.00895929728565938	0.00510711097431584	0.00759761197292652	0.00636438683780726	0.00726659230423209	0.00797369122862435	0.0135813500790111	0.0164533773686483	0.00787568338706983	0.0145657333705925	0.0164898034466655	0.00745390364506086	0.0136802275642239	0.0112316514101679	0.0126578678065566	0.0448378277545376	0.0501284436188454	0.012185406844524	0.00918590525709432	0.0157832897200751	0.0051957967272397	0.00869100438987339	0	0.00441794785965273	0.0095557969436664	0.00639944239493257	0.00848573324300264	0.00447737970192163	0.0269083910501768	0.0183888447363228	0.00884453245295264	0.0188492713673873	0.0225262977404786	0.0081506362124627	0.0836792688506198	0.110263606397228	0.0372298143785463	0.0152545813582343	0.00729540758624568	0.00670940183320199
A549_G2_3F_2	0.0113625167397349	0.00491309466807875	0.00904006893864737	0.025796267285197	0.00398925805083158	0.0126382767795577	0.0141507804161513	0.00671492455819682	0.0079513598277028	0.0116138457610188	0.00880484896910959	0.0106071433946026	0.0182841704876795	0.010204042659604	0.00772861768198387	0.0177442414490543	0.0320718189032741	0.0248295440563661	0.0492032976270994	0.0502676516833901	0.0160171867590452	0.0256323745762374	0.0137657949039322	0.00623803408672583	0.00636955244000548	0.0053801089393582	0.00714252390702655	0.00370929526372902	0.0112500840386181	0.00759243769251853	0.00357029379847025	0.00236950614717391	0.0131175016800905	0.017431079486224	0.00753029277630283	0.0171795958328222	0.0237099980210203	0.0129726296681366	0.0252610542622047	0.0180982910490599	0.012461951631451	0.0536959276217535	0.0395090292597903	0.013324257658009	0.00469997607314794	0.00756655618531038	0.0065314394045246	0.00805630838771313	0.00927914901940658	0.00899520326231392	0.00954999459711239	0.0092462079310648	0.00814940203555704	0.00603064729926253	0.0165324705227838	0.0200280093018752	0.00836698505892711	0.017380070529301	0.0191809196446297	0.0105649455382374	0.0171818750595038	0.0141475203717026	0.0141935709311532	0.0419652942393168	0.0474796915561499	0.0153668759170139	0.0122267938955923	0.0190281663560578	0.00735068091579407	0.0098255137015899	0.00441794785965273	0	0.00767598381622236	0.00891613506731318	0.0095252406226869	0.00289560888123765	0.0298626962231316	0.0201683541076715	0.0121616916443593	0.0212328147614669	0.0249033840652194	0.0111233525970537	0.081351856751045	0.107815931994895	0.034346836819909	0.0184710827273983	0.00581420818894525	0.00444851510325652
A549_G2_3F_3	0.00701459427243513	0.00469799292873863	0.00497318903151107	0.018968541373848	0.00462991806243812	0.00708009953323901	0.0116798715876669	0.0132440142189115	0.00758954607866285	0.0155593778121047	0.0136147742595519	0.0175709549874796	0.0199140491445342	0.014508021399412	0.0140476051623952	0.0215520701307111	0.0370345133317178	0.03146369203508	0.0436111282707064	0.0453657019814703	0.0200546334560295	0.031180155645508	0.0155576958038739	0.00787091101632094	0.0131302108041739	0.00649525039880148	0.00571899762197015	0.00718449639612004	0.00765707372085768	0.0099899794252799	0.0106668039050395	0.00840683563744557	0.017871728717743	0.0239826679477387	0.0127440087959064	0.0204949975907581	0.0302216692717642	0.0195322940121174	0.0305855361502391	0.0235080833008492	0.0176658817691161	0.0486737505174529	0.0346246522758472	0.0163818580553349	0.0101781518540298	0.00897494512277188	0.00296571507622449	0.0139988414985547	0.00458277018399095	0.0134470139183043	0.0166725678024146	0.0114275426269851	0.0151786503409305	0.0129871093531358	0.0219658472239852	0.0244557235292152	0.0128060220115204	0.0221586298197892	0.0243356822285398	0.0119612179144032	0.0219912243359539	0.0196526839893192	0.0193593459256021	0.0372042829383652	0.041734492282197	0.0204086377285086	0.0176980367988979	0.0227772908691733	0.0140068506811016	0.00654480698777811	0.0095557969436664	0.00767598381622236	0	0.0150843388254051	0.0160977774998465	0.00831241814765333	0.0353085010779895	0.0269211664886959	0.0145932737029705	0.0272098126370437	0.0315593037745376	0.013261496537764	0.0756510955868171	0.101935228527781	0.0293109850553833	0.0187647621985134	0.00380587760898769	0.00335509876715772
A549_G2_3G_1	0.015314798292712	0.0112158323734588	0.0177517412653467	0.0316246881046458	0.0117639786209071	0.0208182147617142	0.0159675112713083	0.00500719345976148	0.0103843288820065	0.00571851311763536	0.00350220296737842	0.00368112758609453	0.0130600675507597	0.00442154154630858	0.00256374386024509	0.0104192354765188	0.0236603563500736	0.0178403854516617	0.0577270464185277	0.0588554642696594	0.00960379597316418	0.0176278046164706	0.010038754723572	0.00923078422149794	0.00420583929361049	0.00951071434139109	0.0119405367611403	0.0118434781461925	0.0197506688317802	0.00793269851024662	0.00854545781526601	0.00764796049425731	0.00534932397742304	0.00995847253095901	0.00621497842076354	0.0102279459844693	0.015615044223861	0.00455141199909328	0.0166434225148226	0.00985920602938147	0.00634548323175987	0.0623043389875018	0.0481625682802487	0.00836257416940517	0.00499537947519547	0.00833264186232935	0.0131693603313688	0.00318647997166963	0.0146686736312533	0.0041088202314182	0.00379041319628685	0.00750788654893294	0.0040348861269146	0.00755501070127121	0.00827370619830736	0.0120231221380481	0.00619939372919215	0.00971500445317467	0.0112242804020288	0.00850115277674965	0.00888854847475256	0.00576741694269339	0.0074793611390712	0.0505540733773068	0.0559387583795062	0.00702929630203511	0.00616428080341975	0.0118007923654972	0.00206688821113922	0.0133319216307981	0.00639944239493257	0.00891613506731318	0.0150843388254051	0	0.00333802429161587	0.00747753790467856	0.0214665100683724	0.0125265794993266	0.0076531591879053	0.0134018446273816	0.0166757894619153	0.00852403974526963	0.0895974532692269	0.115941053177832	0.0428646024761332	0.0147939965199435	0.0120540888611181	0.0119597893080906
