	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_2	0.0158187671316867	0.00617718503666299	0.00155608328214247	0.0033394413989708	0.00487427189748897	0.0143900658029774	0.0104220712075684	0.0095939869254194	0.00991632334816828	0.0172521179893326	0.00598316017252777	0.0105073220379498	0.0164885871836194	0.00909016537186256	0.0151632722163681	0.0149080537486239	0.00581786481440104	0.0142744194068934	0.000141288466001936	0.00389255886068902	0.00945412768923124	0.00965954249998435	0.00677035460812025	0.00502499121613669	9.56524238950847e-05	0.00604563997969437	0.0101445364618653	0.0047850097856674	0.00543771130501975	0.00325757288180926	0.00917419609459088	0.000314953113443327	0.00301904963938802	0.00482295223666078	0.00294806629995995	0.00837290347018381	0.0108036942437981	0.00588722961495491	0.0149521320154933	0.0079613073408351	0.0119864852637182	0.0126800332562801	0.0153649085057777	0.00406877510546192	0.0132646307140964	0.0111869934759502	0.00315184772342303	0.0123776497339138	0.00697441700742939	0.00567772380727738	0.0100107536260928	0.00692426495541355	0.00688077621799372	0.0066347182783436	0.00608416886337321	0.00698691571638265	0.00826003234742571	0.00604697860649472	0.00648598062138591	0.00100475737093051	0.0106506545570077	0.0194399779262397	0.00222812745447687	0.00213451289532788	0.00687877967835262	0.00661751727411235	0.00914158738212267	0.0128972136954053	0.0081753145431878	0.00321710099894633	0.00894801218501392	0.00435980721006307	0.00792236041345816	0.00271921619694502	0	0.00856331475482635	0.00102798384043481	0.0111193294111453	0.0115476212137443	0.00809434920916286	0.00771400009374327	0.0176907658523179	0.0136622882273025	0.0114315327354828	0.00848559008420821	0.0101385115293933	0.0120369415179591
A549_G2_3G_3	0.00725583749414235	0.00238617882088799	0.00700726767444642	0.0052239313497082	0.00368910270231916	0.00582703209254842	0.00185882119183633	0.00103070519551688	0.00135305341391526	0.00868930677216275	0.00258020600266897	0.00194407554963054	0.00792571113586703	0.000526866605914095	0.00660029310174236	0.00634505616273967	0.0027455031369224	0.00571137788074992	0.00870459914276801	0.00467081636045846	0.000890841058924501	0.00109626311237797	0.00179300060368227	0.00353838272006328	0.0084676650175084	0.00251772547659399	0.00158127530211627	0.0133481134465325	0.0140007745585795	0.0118207602321344	0.00061090005137547	0.00887825859734207	0.0115822486811465	0.00374042255453292	0.00561530347190537	0.000190416604434837	0.00224046040006286	0.00267613761324408	0.00638913758801106	0.000602023401521304	0.0034233077927579	0.00411689324334626	0.0068019442985368	0.00449460047634542	0.0047015248077505	0.00262377686489727	0.00541152372527459	0.00381449298879282	0.00158893468601299	0.00288564550700147	0.00144748728006015	0.00163908762856041	0.00168257712456954	0.00192863911788302	0.00247919613661768	0.00157643575249641	0.000303290765885951	0.00251638683415935	0.00207737902884911	0.00956804026687758	0.00208741410988551	0.0108773746271038	0.00633523418842766	0.0064288474382135	0.00168457369869322	0.00194584039036763	0.000578290276717322	0.0043340860825468	0.000388010794345346	0.00534627092843699	0.000384708921301585	0.00420356851516858	0.000640971279420078	0.0058441513634581	0.00856331475482635	0	0.00753535662263863	0.00255610968587423	0.0029844217224699	0.000468978209230194	0.000849336511729183	0.00912799368660101	0.00509920684684122	0.00286832763728851	7.77268716617923e-05	0.001575250133463	0.00347376666223268
A549_G2_3H_1	0.0147908770037096	0.00514921384685043	0.000528099767578133	0.00231146062235173	0.00384629550656239	0.0133621588955036	0.00939412642626195	0.00856603585147771	0.00888837465775539	0.016224246376298	0.00495518812200711	0.00947937793596728	0.0154607054979873	0.00806221074053156	0.0141353741825445	0.0138801527317586	0.00478989205442468	0.0132465112142125	0.00116927224116368	0.00286457944785233	0.00842617560721411	0.0086315919039883	0.00574238623693582	0.00399701535735938	0.000932331452206145	0.00501766820304812	0.00911658950976953	0.00581298264860089	0.0064656812761271	0.00428555120674246	0.00814624204234658	0.0013429367866106	0.00404702865187761	0.00379497566868605	0.00192008470567404	0.0073449441278012	0.00977575254925269	0.00485925715003552	0.0139242315100193	0.00693334548229881	0.0109585538862143	0.0116521084567053	0.0143370128664022	0.00304079617836053	0.01223671176306	0.0101590550004874	0.00212386653965035	0.0113497220183093	0.00594644967120603	0.00464975046296599	0.00898280564984943	0.00589629736173613	0.00585280840269349	0.00560674923773481	0.00505619725716493	0.00595894844464239	0.00723207230146297	0.00501900683574505	0.00545801086367901	0.00203274040314421	0.00962271161042894	0.0184121378331163	0.00120014467459985	0.00110652999154364	0.00585081185290956	0.00558954814965984	0.00811363310448425	0.0118692910361078	0.00714735397587572	0.00218911995359866	0.00792005658704074	0.00333182913950745	0.00689439832389655	0.00169123418106886	0.00102798384043481	0.00753535662263863	0	0.0100913903587658	0.01051968587575	0.00706638814901039	0.00668603678897856	0.0166629002427109	0.0126343734136714	0.0104035963760002	0.00745763145449826	0.00911056453086486	0.0110090106058191
A549_G2_3H_3	0.00469976225462112	0.00494227668215591	0.00956331040268992	0.00778000037235326	0.00624518931039486	0.00327094163834099	0.000697289797852838	0.00152540607092527	0.00120305790876096	0.00613325098053404	0.0051363024024359	0.00061203533310517	0.00536964446211167	0.00202924415433047	0.00404421036563672	0.00378897074454551	0.0053015982323951	0.00315528637668317	0.0112606110141637	0.00722689225929727	0.00166527011816715	0.00145984818244159	0.00434910246727542	0.0060944708027497	0.0110236815369538	0.00507382235519436	0.000974835934009927	0.0159040120137179	0.0165566538263212	0.0143767007207551	0.00194521082874729	0.0114342669918608	0.0141381953053016	0.0062965086502146	0.00817136726284222	0.00274652576504676	0.000315649997525476	0.00523223326268062	0.00383305262357246	0.00315813117841241	0.00086720109678306	0.00156079003237795	0.00424586377519725	0.00705067843840042	0.0021454252906677	6.76673573681604e-05	0.00796759027811115	0.00125838813876184	0.00414503776412644	0.0054417394540215	0.00110862401961603	0.00419519041588376	0.00423867965567229	0.00448474012822139	0.0050352933066184	0.00413253890230005	0.00285939958067417	0.0050724837228977	0.00463347906129584	0.0121240342660318	0.000468696560371827	0.00832135663325238	0.00889128756381267	0.00898489938395253	0.00424067621796953	0.00450194128987557	0.00197782055857222	0.0017779841630612	0.00294411933311066	0.00790233834829441	0.00217140160399456	0.00675964974981205	0.00319707890784135	0.00840021195471581	0.0111193294111453	0.00255610968587423	0.0100913903587658	0	0.000428313323570093	0.00302508647064227	0.00340544329404933	0.00657194468625464	0.00254311023829506	0.000312218852898992	0.00263383635178268	0.000980861106205533	0.000917660187021314
A549_G2_4A_1	0.0042714523369136	0.00537058553606227	0.00999160769219033	0.00820830296542866	0.00667349562275777	0.00284262989049951	0.00112560298879669	0.00195371889131096	0.00163137090088254	0.00570494360003697	0.00556461091375931	0.0010403485491435	0.00494133564251292	0.00245755663621986	0.00361589952180114	0.00336065957976592	0.00572990644196483	0.00272697451116376	0.0116889022790105	0.00765519628298783	0.00209358285317954	0.00188816104062022	0.00477741229046941	0.00652277743807038	0.0114519736998717	0.00550213097820852	0.00140314902654639	0.0163322819569818	0.0169849202075008	0.0148049784567021	0.00237352337304196	0.0118625575867288	0.0145664741893154	0.00672481485087243	0.0085996687822717	0.00317483761777512	0.00074396328137212	0.00566054159999095	0.00340474151263728	0.00358644259208076	0.000438887837580831	0.0011324770079866	0.00381755320060506	0.00747898289651528	0.00171711259087772	0.000360645969845148	0.00839589236291152	0.000830074991863576	0.00457334789353431	0.00587004740058841	0.001536937055411	0.00462350047133208	0.00466698964630509	0.0049130497401487	0.00546360199785856	0.0045608490500234	0.0032877113186623	0.00550079234830477	0.00506178843447453	0.0125523221016884	0.000897009812803261	0.00789305448501616	0.00931958697562582	0.0094131985090862	0.00466898620560731	0.00493025087456657	0.00240613307893455	0.00134967124569594	0.00337243098216786	0.00833064061121654	0.00259971397496486	0.00718795490279254	0.00362539027699075	0.00882851282281494	0.0115476212137443	0.0029844217224699	0.01051968587575	0.000428313323570093	0	0.00345339803244872	0.00383375441655222	0.00614363822290698	0.00211479782565939	0.000116094476157727	0.003062148314819	0.00140917419635102	0.000489346939490737
A549_G2_4A_2	0.00772480533997039	0.00191720145123232	0.00653829784522215	0.00475495768978807	0.00322012667121567	0.0062960035260144	0.0023277986044414	0.0014996831203841	0.0018220311694853	0.00915827025115374	0.00211122879298726	0.00241305289511584	0.00839467703687207	0.000995844718748997	0.00706926268827896	0.00681402638357809	0.00227652607446957	0.00618034957129017	0.00823563402936343	0.00420184174715362	0.00135981904538906	0.00156524100590134	0.00132402283028388	0.00306940650241482	0.00799869918329391	0.00204874821388802	0.00205025291464135	0.0128791665354145	0.0135318308250457	0.0113518064799759	0.00107987813937285	0.0084092940251078	0.0111132939361068	0.00327144658882307	0.00514633055378366	0.000278561614556476	0.00270943749133302	0.00220716048779701	0.006858107701043	0.00013304520726725	0.00389228354568439	0.00458586797033955	0.00727091336671304	0.00402562558269223	0.00517049853121504	0.00309275357917798	0.00494255041396658	0.00428346818503424	0.00111995680344657	0.00241666857711878	0.00191646497873675	0.00117010977140191	0.00121359929023929	0.00145966142538568	0.00201021884193277	0.00110745786377522	0.000165687453347698	0.00204740957034925	0.00160840143289291	0.00909907795158645	0.00255639133646527	0.0113463299523102	0.00586626278017049	0.00595987624008597	0.00121559586542024	0.00147686270867241	0.00104726837464133	0.00480306045154901	8.09674200958288e-05	0.00487729749442527	0.000853687070165597	0.00373459318326531	0.000171993090180076	0.00537517890489183	0.00809434920916286	0.000468978209230194	0.00706638814901039	0.00302508647064227	0.00345339803244872	0	0.00038035836181238	0.00959695567517	0.00556817981505461	0.00333730408266571	0.000391251343546159	0.00204422775002227	0.00394274234654234
A549_G2_4A_3	0.00810515431876721	0.00153684352786179	0.00615794545257834	0.00437460241601527	0.00283976966858062	0.00667635559533586	0.0027081560253103	0.00188004106155293	0.00220238893252954	0.00953861550689523	0.0017308709749033	0.00279341025075802	0.00877502435358035	0.00137620287610693	0.00744961316178419	0.00719437740383357	0.00189616835476247	0.00656070186372481	0.00785528524664829	0.0038214857701562	0.00174017705412066	0.00194559891335759	0.000943664654521674	0.0026890493675676	0.00761834984597505	0.0016683903606796	0.00243061053276398	0.0124988319280024	0.0131514987122246	0.0109714665174017	0.00146023626592369	0.00802894565932566	0.0107329531984517	0.00289108963274331	0.00476597583211761	0.000658919948928289	0.00308979460322075	0.00182680272578868	0.00723845862829443	0.000247313159755992	0.00427263942246069	0.00496622292725293	0.00765126339429867	0.00364526940062774	0.00555085260021701	0.00347311033683089	0.0045621953991911	0.0046638235607851	0.000739598565160171	0.00203631094725493	0.00229682268364993	0.000789751547387969	0.000833241079061587	0.00107930329821321	0.00162986096766826	0.000727099622073738	0.000546045801097238	0.00166705171633046	0.00122804336520309	0.00871873132900264	0.002936748577503	0.0117266683182362	0.00548590919190799	0.00557952281042875	0.000835237654840573	0.00109650458791819	0.00142762651335812	0.00518341509061207	0.000461325776761112	0.0044969423883929	0.00123404527473098	0.00335423668260343	0.000208365276728017	0.00499482452695189	0.00771400009374327	0.000849336511729183	0.00668603678897856	0.00340544329404933	0.00383375441655222	0.00038035836181238	0	0.00997729966664149	0.00594853322118491	0.00371766059125787	0.00077160966005126	0.00242458537215462	0.004323098161256
A549Root1_1	0.00187220544904973	0.0115140736358917	0.0161348559355521	0.0143516558273457	0.0128169264052112	0.00330103126121921	0.00726922128127758	0.00809731860514052	0.00777497824059144	0.000438700752534126	0.0117080909929412	0.00718396856601281	0.00120231712172636	0.00860114342547345	0.00252776104879333	0.00278300150592497	0.0118733795458834	0.0034166864762079	0.0178320369434981	0.0137985785200608	0.00823717910201493	0.00803176234601587	0.0109209237919384	0.0126662152661599	0.0175951250373848	0.0116456136598895	0.00754676146172687	0.0224750365148981	0.0231276132370942	0.0209478692151461	0.00851711240304525	0.018005679862433	0.020709385230012	0.0128682432095429	0.014742999979053	0.0093184038947803	0.00688758901908182	0.0118040176469522	0.0027389195068689	0.00972999597913819	0.00570475649153272	0.00501117506297121	0.00232610673752563	0.0136223741859713	0.00442654418811311	0.00650427847562858	0.0145392349312515	0.00531357399117645	0.0107168670555148	0.0120135144882885	0.0076805465340421	0.0107670177691268	0.0108105053178084	0.0110565560393144	0.0116070862750733	0.0107043686747023	0.00943127414203269	0.0116442750855252	0.0112052889273895	0.0186953937632874	0.00704063264955938	0.0017494501403466	0.0154628764171872	0.0155564823402893	0.0108125018022468	0.011073756507677	0.00854972124344688	0.00479398276857976	0.00951599117307763	0.0144739867791107	0.0087432968959646	0.0133313608186095	0.00976894240214728	0.0149718310137232	0.0176907658523179	0.00912799368660101	0.0166629002427109	0.00657194468625464	0.00614363822290698	0.00959695567517	0.00997729966664149	0	0.00402886120434809	0.0062597309280612	0.00920571797857655	0.00755278650027924	0.00565429803186439
A549Root1_2	0.00215666224370855	0.00748534987157867	0.0121063051043393	0.0103230303547405	0.00878824463907978	0.000727833799562542	0.00324039776587527	0.0040685100775334	0.00374616362052676	0.00359016298580606	0.0076793731452733	0.00315514363108989	0.0028265495466303	0.00457234507967105	0.00150110624980489	0.00124586526601362	0.00784466683201636	0.000612178085031147	0.0138035663372035	0.00976993191185272	0.00420837332027655	0.0040029525526765	0.00689218267311445	0.00863752836947508	0.0135666426957921	0.0076168938940374	0.00351794272730386	0.018446830875624	0.0190994501525095	0.0169195690954769	0.00448831230321652	0.0139772179678668	0.0166810710032896	0.00883956320659778	0.010714390038503	0.00528962142924999	0.00285875932876244	0.00777530276828006	0.00128994737100745	0.00570122336025996	0.00167591060363047	0.00098232174912377	0.00170276082927001	0.0095937210449801	0.000397685806764377	0.00247544304894274	0.0105106168438272	0.00128472372639492	0.00668812022222481	0.00798480619415798	0.00365173019147913	0.00673827232812656	0.00678176109051141	0.00702781879127662	0.0075783653324701	0.00667562149565977	0.00540249432351378	0.00761555527870641	0.00717655599053945	0.0146669673935054	0.00301180537997537	0.00577829505257305	0.0114342962950923	0.0115279062141334	0.00678375763082197	0.00704501975465096	0.0045209218216262	0.000765127444688114	0.00548721336776307	0.0104453661103511	0.00471450156820909	0.00930269710090331	0.00574017074268198	0.0109432303766045	0.0136622882273025	0.00509920684684122	0.0126343734136714	0.00254311023829506	0.00211479782565939	0.00556817981505461	0.00594853322118491	0.00402886120434809	0	0.00223089208570223	0.0051769329105168	0.00352396787234144	0.00162545155191207
A549Root1_3	0.00438754595159872	0.00525449234767338	0.00987551770444699	0.0080922115146388	0.00655740314189575	0.00295872398079505	0.00100950856413368	0.00183762457892244	0.00151527653732856	0.00582103654750145	0.00544851782101518	0.00092425411649266	0.00505742896913057	0.00234146242280067	0.00373199337812904	0.00347675351945021	0.00561381343336554	0.0028430686316985	0.0115728139485346	0.00753910443652986	0.00197748856592191	0.00177206671702049	0.00466131883085922	0.00640668486752655	0.011335885122584	0.00538603785430928	0.00128705463248966	0.0162161994720927	0.0168688386974427	0.0146888938377769	0.00225742914147962	0.0117464694403292	0.0144503892557968	0.00660872240105192	0.0084835776281087	0.00305874358516646	0.000627868825973378	0.00554444855577651	0.00352083543831717	0.0034703486843355	0.000554982303084343	0.0012485714198115	0.00393364698685517	0.00736289092978335	0.00183320692307204	0.000244551497503866	0.00827980105257666	0.000946169432689094	0.00445725434802867	0.00575395446530638	0.00142084267866969	0.00450740694658237	0.00455089613973187	0.00479695633976614	0.00534750885491134	0.00444475549937669	0.00317161731873716	0.00538469922371505	0.00494569510093144	0.0124362347130409	0.000780915368310724	0.00800914604557417	0.00920349640301844	0.00929710801553339	0.00455289269990586	0.00481415748179293	0.00229003885438548	0.00146576563163346	0.00325633700759195	0.00821454925167238	0.00248361979363894	0.00707186274355303	0.00350929638190617	0.00871242184845942	0.0114315327354828	0.00286832763728851	0.0104035963760002	0.000312218852898992	0.000116094476157727	0.00333730408266571	0.00371766059125787	0.0062597309280612	0.00223089208570223	0	0.00294605425066654	0.00129307980310902	0.000605441402489259
A549Root2_1	0.00733356273456575	0.00230845211698012	0.00692954227534199	0.00514620529445213	0.00361137623577232	0.00590475791054683	0.00193654795352474	0.00110843203217671	0.00143078022639493	0.00876703130591387	0.00250247932758784	0.00202180230117794	0.00800343606194497	0.000604593467799999	0.00667801862284967	0.00642278178592331	0.00266777648820567	0.0057891037399709	0.00862687454548097	0.00459309014059707	0.000968567904114256	0.00117398994460488	0.001715273825754	0.00346065622083801	0.00838994029793832	0.00243999879198006	0.00165900209361915	0.0132703919213631	0.0139230535678164	0.0117430375549468	0.000688626910084902	0.00880053409179892	0.0115045258365723	0.00366269609943097	0.00553757754425954	0.000112689732977994	0.00231818711297832	0.00259841095324302	0.00646686319386725	0.000524296539534732	0.00350103429799569	0.00419461958681074	0.00687966973612379	0.00441687420794307	0.00477925099185307	0.00270150351992128	0.00533379773003234	0.00389221940641331	0.00151120788761528	0.00280791888191056	0.00152521408414852	0.00156136083497943	0.00160485033522169	0.00185091235500614	0.00240146944626727	0.0014987089529408	0.000225563896339084	0.00243866014931659	0.00199965228376377	0.0094903161436314	0.0021651408434097	0.010955097835555	0.00625750851960851	0.0063511218053378	0.00160684690959577	0.00186811362946746	0.000656017136564126	0.0044118123692506	0.00031028392659346	0.0052685449120834	0.000462435787245945	0.00412584217067216	0.00056324441886915	0.00576642551470097	0.00848559008420821	7.77268716617923e-05	0.00745763145449826	0.00263383635178268	0.003062148314819	0.000391251343546159	0.00077160966005126	0.00920571797857655	0.0051769329105168	0.00294605425066654	0	0.00165297692557721	0.00355149315667528
A549Root2_2	0.00568061299959796	0.00396142311780869	0.00858248080332319	0.00679915959917759	0.00526434085625291	0.0042517973531881	0.000283571384770022	0.000544545285326311	0.000222196905668298	0.00711409513397785	0.00415544951686348	0.000368825860371321	0.00635049232727941	0.0010483838693775	0.00502506358884948	0.00476982484181707	0.00432074594780527	0.0041361424241106	0.010279794286925	0.00624604851134841	0.000684409451982674	0.000478987346175025	0.00336824700652283	0.00511362169116044	0.0100428628821528	0.00409296924791228	6.02516869492075e-06	0.0149232415854519	0.0155758912001495	0.013395913278348	0.000964350446745119	0.0104534517043186	0.0131574053636371	0.0053156604239035	0.00719052873511648	0.00176566653001189	0.000665211190031452	0.00425138072334635	0.00481390657350918	0.00217727272455	0.00184806158290972	0.00254164960287612	0.00522671627186536	0.0060698337916243	0.00312628379905947	0.00104852843662225	0.00698675056669697	0.00223924815437034	0.0031641817132864	0.0044608876953305	0.000127762967708526	0.00321433450712358	0.00325782387165083	0.00350388507737	0.0040544400641172	0.00315168281635331	0.00187854054690023	0.00409163061089766	0.00365262447609797	0.0111432249215364	0.00051216463888029	0.00930218761216566	0.00791045347039726	0.00800406589603506	0.00325982043972487	0.00352108629198625	0.000996960213607531	0.00275884336999776	0.00196326045684573	0.00692149826452897	0.00119054149567344	0.00577880367034885	0.00221622053463527	0.00741937479388272	0.0101385115293933	0.001575250133463	0.00911056453086486	0.000980861106205533	0.00140917419635102	0.00204422775002227	0.00242458537215462	0.00755278650027924	0.00352396787234144	0.00129307980310902	0.00165297692557721	0	0.0018985206190842
A549Root2_3	0.00378210853127786	0.00585992641639748	0.0104809345409685	0.00869763618964794	0.0071628333683688	0.00235328424731781	0.00161494957706313	0.00244306490933142	0.00212071717224493	0.00521560243889278	0.00605395136832623	0.00152969518113037	0.00445199297265337	0.00294690217816658	0.00312655477424029	0.00287131451084194	0.00621924652242826	0.00223762875400694	0.0121782219438159	0.00814453123975054	0.00258292874877087	0.0023775071133923	0.00526675438338183	0.00701211557938969	0.0119412944327172	0.00599147157145267	0.0018924954531131	0.0168215764392934	0.0174742105045625	0.0152942821126463	0.00286286900112412	0.0123518764553053	0.0150557791991803	0.00721415245978132	0.00908900071048439	0.00366418231364488	0.00123331004334978	0.00614988183870661	0.0029153964974073	0.00407578671329424	5.04591068531257e-05	0.000643130209522238	0.003328208724944	0.0079683183808499	0.00122776605959407	0.000849992850054608	0.0088852249731774	0.000340728107225905	0.00506269037255828	0.00635938715575519	0.00202628339337375	0.00511284285694066	0.00515633195009785	0.00540239156765621	0.005952942675884	0.00505019155216588	0.00377705586339864	0.00599013294448564	0.00555112996285763	0.0130416376956421	0.00138635651191997	0.00740371891377418	0.00980891636825288	0.00990252755761002	0.00515832850566239	0.00541959266790329	0.00289547867391546	0.000860324530981826	0.00386177541030626	0.00881997343655704	0.00308905936488703	0.00767729123261683	0.00411473434049396	0.00931784396630751	0.0120369415179591	0.00347376666223268	0.0110090106058191	0.000917660187021314	0.000489346939490737	0.00394274234654234	0.004323098161256	0.00565429803186439	0.00162545155191207	0.000605441402489259	0.00355149315667528	0.0018985206190842	0
