	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_3	0.0169812790757898	0.0113376838456184	0.00418343197634946	0.0286017823865394	0.00533485945037374	0.00724940908559404	0.0234703045488677	0.00536927295382184	0.00454297186393675	0.0157602992858773	0.00687056965553991	0.00994087720393542	0.017798827475446	0.0145852667997565	0.0157474568841135	0.0197881184568952	0.00945751924182292	0.00865811782531205	0.0163171086150022	0.0195166449625012	0.008448475261303	0.0253662915662228	0.0223184737325802	0.0102392890264598	0.0204040042737247	0.014569550477107	0.0123706285376423	0.0176958305037418	0.021068110014518	0.00979612112388779	0.0165642033693157	0.0228280294196329	0.00753930181124499	0.00957285375760917	0.00585178246843324	0.010532836618998	0.0159282883575979	0.0064209194208408	0.0161679295475545	0.0268020333732785	0.0116681282848659	0.0108943699789146	0.0159104556588034	0.0181891477032433	0.00595350296446695	0.0112576311728074	0.00925380515625559	0.0115900168114942	0.0104207756141624	0.00847976062773618	0.0192759147264675	0.00547226214243505	0.00723704310675457	0.0155091781642045	0.00641011478226193	0.00756746450610504	0.0136150603723116	0.00830230904370756	0.00900187920562138	0.0160995905173266	0.0027179680547627	0.0170371763147961	0.0113720670182339	0.0140711620095533	0.0139544245127608	0.0219560696766883	0.00922861900900229	0.0263487280765424	0.00902035393789073	0.0187026929553923	0.0219082388909388	0.0303524659251899	0.0306845377778049	0.0121180418978332	0	0.0174247063639616	0.021461517435689	0.00456406620003131	0.0137107334403398	0.00798435273092397	0.0046991346946398	0.023914864978869	0.0337682935638642	0.0192244974103038	0.0112462743558328	0.00773770455351308	0.015780060420349
A549_G2_3H_1	0.0236718884931896	0.0192410310644176	0.0201374206077244	0.0152471976089615	0.0130078278382671	0.0211645115092189	0.0113500757142109	0.0182163152886402	0.0179486848130341	0.00879275144732465	0.0174629471452447	0.0246721938763477	0.0177674314888398	0.0309027789478588	0.0316193312470124	0.0181319204143641	0.0184879028951935	0.0191056267516668	0.0178313281206994	0.00623866247232679	0.0135305966662295	0.0132430165431169	0.0156683472687147	0.0110326078497114	0.0125313160072788	0.0111905338914052	0.0180710050373302	0.0171667368552141	0.0115483257391606	0.0109565434960579	0.00324856738701911	0.0111182574980135	0.0142486134702517	0.011960966258424	0.0140310555091871	0.0258702723551718	0.0147321202860936	0.0184716765236036	0.0299959412650247	0.0118789402028583	0.0124713912570086	0.0275241124994932	0.00714741210993091	0.0113084464331402	0.0222402335796076	0.0156825266895557	0.0196143546514621	0.0217037973977092	0.0250920406388183	0.0148191181014689	0.00739385886219219	0.016999983407387	0.0214815387239439	0.0144187991726462	0.0134054484650471	0.0241577501075934	0.0092779127297765	0.0237087320357773	0.0253180458382616	0.00709085501092781	0.0171272135586376	0.0341458739236569	0.0203812988198075	0.0205300692628471	0.0107777442168527	0.00891509917580903	0.016991704588927	0.0137707327707942	0.0121744578050959	0.0052883987517329	0.00950320440483444	0.0152991759206859	0.0149756059408192	0.00848356910760671	0.0174247063639616	0	0.008335890205877	0.0202045484423596	0.00965545228674937	0.0148199540068814	0.0190603714486945	0.015050081799787	0.0182861414739568	0.0360319598108665	0.0143076415379963	0.0102472517525399	0.0306769877829544
A549_G2_3H_2	0.0300171518970449	0.0245826862096677	0.0237066199597867	0.0177635801103513	0.0176170836114165	0.0254824931989482	0.0138680354419445	0.0225122347506928	0.0210747424669343	0.0158843223731893	0.0214087356360406	0.0272846644769236	0.0236666832690808	0.0354756275637665	0.0360118769420832	0.0240065900868082	0.0238214752000716	0.0244527258660622	0.0217063665052708	0.00435372589997854	0.0186750422069252	0.0148558035753522	0.0174785579970803	0.0128158559048464	0.0157967881478063	0.00895764120190651	0.0174587265324915	0.0229661817295829	0.00859964591565217	0.0131988941667341	0.010414356151475	0.00442966518077026	0.0166600710429603	0.0172215318331393	0.0191712797403748	0.0286993788864729	0.0207092547426142	0.0214085960735476	0.0325402328877082	0.0125257346856802	0.0150508484676422	0.0320391488111965	0.00891587841387775	0.0127095375088764	0.0270614285900784	0.0189133992948887	0.0251051471000227	0.0277022405988363	0.0284139630250938	0.0198588170782132	0.0115432731879307	0.0223301341183505	0.0268205095703309	0.020601422765799	0.0167922616766358	0.0282595919203312	0.0153975883278302	0.0276625586116025	0.0286642882060101	0.0132433707738617	0.0217732705691277	0.0382583980637559	0.0252013414405357	0.0268916543223913	0.0126753535952325	0.00829098115083464	0.0221234784784864	0.0102733847855859	0.0141560632757441	0.00481823174428087	0.00775779165102859	0.0156498608992838	0.0113088827395678	0.0136995569802855	0.021461517435689	0.008335890205877	0	0.0245467579346073	0.0127239297390679	0.0177035504056284	0.0239924391078067	0.0208369087595076	0.0159676391879035	0.0404425804362674	0.021086376694581	0.0149817489339126	0.0338399649176571
A549_G2_3H_3	0.0138047862284691	0.00872468731358325	0.00717944322860257	0.029398191019836	0.00938321515585246	0.00414886814771931	0.0244498388294717	0.00734038677674999	0.00791846838418269	0.016632564749579	0.00536657990424649	0.011800649958401	0.016212187219505	0.0133578959447779	0.0156860120576595	0.0182871673862314	0.00713080219267145	0.00567215293102613	0.0146796464165378	0.0220373463539828	0.00842184234332735	0.0262433531551869	0.0221751623451458	0.0144241381704569	0.0207162996779153	0.0179741802693144	0.0162027352739347	0.0162380153830913	0.0231384369586246	0.0139682688571485	0.0188099120840602	0.0254433489455081	0.0118944209789541	0.0104666168261269	0.00648530857465511	0.0122613071540043	0.0150165111510798	0.0105386864346951	0.0182240547378253	0.0283073968070979	0.0123259552937077	0.00919339004146594	0.018185391941186	0.018918756806601	0.00552204055651977	0.0107517682942642	0.00611791231848899	0.00889353386372614	0.0123770372332116	0.00829402948536204	0.02094214705931	0.00450943911928456	0.00421590705509116	0.0147503338812087	0.00895498701094018	0.00730684710932966	0.0143660096236502	0.00992851619334973	0.0101692186312496	0.0174198723888335	0.0044947357366024	0.0153703988086311	0.00816826767842993	0.0113872911088048	0.0157455310223852	0.0239109338639832	0.00719535659974832	0.0280744383154927	0.0110433941393636	0.0216916599928116	0.0238046209788072	0.0316937066138179	0.0329227476405749	0.0134073793667763	0.00456406620003131	0.0202045484423596	0.0245467579346073	0	0.0148649994716331	0.0125473441016144	0.00551848302870494	0.0239348943604605	0.0354783019235422	0.0174220190753758	0.010785664143864	0.011469576240735	0.0164384600570719
A549_G2_4A_1	0.0181410915546946	0.0124051999740694	0.0172267856154529	0.0166585154912092	0.0121382466861379	0.0147646898137242	0.0103669043341939	0.014565410903137	0.0144917901760312	0.00822485234056433	0.0103556502843506	0.021461624410288	0.0120975772600582	0.0270875425320159	0.0292917847498981	0.0132460012463862	0.0120840004585036	0.0130647445762112	0.00927774248571014	0.00892779846960094	0.00740592447780549	0.0120069065428787	0.00952172531051134	0.011979240148445	0.00757933831987941	0.010761008547371	0.0167080169674058	0.0114763946456045	0.00956295652244358	0.0115406706965656	0.00764182592274014	0.0124365713653898	0.0132793795240145	0.00653897416373372	0.00927493252868231	0.0230653632693058	0.00943285087087926	0.0170292080460789	0.0285201676310716	0.0144100862044297	0.00345131739950639	0.0231516239044692	0.00530529811987967	0.00507458218918421	0.0189397493924715	0.00686152025184068	0.0137065156311926	0.0163787500572766	0.0227889829407601	0.0086401721371359	0.00762946600013065	0.0121555535507784	0.0166280286761166	0.00935042569828396	0.00869996955440291	0.02010590931265	0.00549731920683371	0.0211859022872756	0.0222147171718959	0.00581713794441031	0.0130748118238162	0.0298870470314104	0.0129408781522073	0.0152377415681746	0.00504724301090674	0.00938881229883167	0.010515042508427	0.0133964529805928	0.00629467287482629	0.00978992910829841	0.00920741978594256	0.0177013337135472	0.0185260488027985	0.00386397266588766	0.0137107334403398	0.00965545228674937	0.0127239297390679	0.0148649994716331	0	0.0151921718196695	0.0153968196424939	0.0139570090745876	0.0212341130508613	0.0317986026322088	0.0106223996234885	0.0102640778068121	0.0274439110693948
A549_G2_4A_2	0.0235976114467772	0.0178689159687558	0.00762954279274046	0.0289102979472488	0.00487335330246964	0.0146435967432898	0.0238330659353954	0.0091943588472199	0.00689807072397535	0.0172368578536339	0.0134130845533544	0.0113552001656326	0.0225666739223572	0.0192769332206796	0.0187132865375968	0.0242785459280939	0.0160023156238637	0.0157811028462703	0.0213354681967351	0.0172740472736777	0.0131044296601101	0.025763449554649	0.0246951589660591	0.00499577819010319	0.0222140408098841	0.0109748382876593	0.00798827536208669	0.022313705541878	0.019630184183399	0.00479134449913133	0.0153030638525798	0.0200551772122077	0.00305577751122616	0.0126339883696615	0.0109613092612096	0.0119461857238548	0.0200366572339643	0.00440620764257819	0.0154311588891107	0.0259368192456708	0.0144777448420896	0.0166679735380076	0.0147588412456167	0.019608879279298	0.0119745631491406	0.0157150755856916	0.0164016599209533	0.0181363397591341	0.0114252445724638	0.0132955894535792	0.0187975089164394	0.0120819161378475	0.0145547984495651	0.01946557178237	0.00855226960829563	0.0128006396578422	0.0157342801446928	0.0107993855060049	0.0119284744796903	0.0167501286684574	0.00919812077516222	0.0220120316580774	0.0183987339998323	0.0203793220136899	0.0142243146574888	0.0206292102393447	0.0155934102739301	0.0251285285268828	0.010570809317624	0.0154518469438394	0.0207174358082009	0.0295782480978654	0.0281591046791521	0.0137456770880849	0.00798435273092397	0.0148199540068814	0.0177035504056284	0.0125473441016144	0.0151921718196695	0	0.0103228954591787	0.0258312029923347	0.032146577232845	0.0241715323100232	0.015562943566457	0.00582861734095868	0.0176618322553428
A549_G2_4A_3	0.0154439715443843	0.010192215542836	0.00549373993159198	0.0299827779535872	0.00755054136691353	0.00599804845669537	0.0244369367705128	0.00301813589293968	0.00568000884968972	0.0164962381319537	0.00781942358819523	0.00955399049951453	0.0172262304471936	0.0120535141860283	0.0145042420886232	0.0196425142449771	0.00821451513574419	0.00810352634313629	0.0167553300272194	0.0218112368770875	0.00915888234460469	0.0263568279721507	0.0234709322380231	0.0131406958237102	0.0211510321004083	0.0175205774924228	0.014957186731311	0.017344127530562	0.0227776827543585	0.012227576132809	0.0177088500583745	0.0252752080174051	0.00977486016036506	0.00968172408650413	0.00720684035664762	0.0103722659013069	0.0159139389708813	0.00806476602579527	0.0158394269015746	0.0285346944325107	0.0136109341152584	0.00859563042781403	0.0174035260689465	0.0201783533145411	0.00548191763891099	0.0119629592620004	0.00857870446450162	0.00865907307491076	0.00945711569500008	0.00801541136485804	0.0199509289932453	0.00492214972650619	0.00504456463468287	0.015177409099643	0.00796726931067216	0.00565261772269841	0.014559828544839	0.00700255011652806	0.0088239722320277	0.0168819648201033	0.00278835687902582	0.015600188504378	0.0108612329820639	0.0128003340618138	0.014984546116597	0.0234463623490639	0.00977494557355802	0.0282415281447179	0.0119832294525668	0.0205204897978564	0.0237594142764981	0.0318912212097385	0.032519192539835	0.013763837213759	0.0046991346946398	0.0190603714486945	0.0239924391078067	0.00551848302870494	0.0153968196424939	0.0103228954591787	0	0.0237108482613418	0.0357819461491845	0.0172035224847935	0.0106216861595234	0.00963882398338268	0.0137725569607158
A549Root1_1	0.0181065772560611	0.0173905233282221	0.0275410239927649	0.0107783185278338	0.0218262379478946	0.023238401212858	0.00875237070607009	0.0238206332841608	0.0254951418591388	0.00923162087697848	0.0201446174206062	0.0321743552822511	0.0100412905597509	0.0346422663184843	0.0373009145001515	0.00903224527517692	0.018163610203645	0.0193774116472356	0.0136713737362094	0.0168751697832997	0.0159298382684406	0.00978839231872081	0.011154653738205	0.0233842220977597	0.00843930151225725	0.0233655769351593	0.0295429266526015	0.00965905318984861	0.0182688774917932	0.0227996398301459	0.0123884110067769	0.0208864147916645	0.024716006436567	0.0150923935242235	0.0182036110379501	0.0335452520554613	0.00945778610126975	0.0278267197089092	0.0387341897123416	0.0131083230588844	0.0163845144799057	0.0310953642544502	0.0154666413774901	0.0132491420069948	0.0271559691600362	0.0170800636962226	0.0194697625886323	0.0202719923450734	0.032592677985035	0.0167533707123392	0.0105253726435158	0.0199084354669798	0.0234692084582918	0.00945970982783981	0.0202978583005761	0.0291473461538423	0.0108243409598283	0.0304354869789117	0.0322550373906366	0.00964246529570942	0.0223511535670482	0.0380572037875683	0.0188546393926929	0.0166348706439205	0.0165799905721893	0.0144281223685083	0.0173525965965251	0.0176877651727976	0.0196918014647942	0.0176937240734493	0.0153656159434725	0.0141170294515437	0.0198883591261054	0.0132815456255362	0.023914864978869	0.015050081799787	0.0208369087595076	0.0239348943604605	0.0139570090745876	0.0258312029923347	0.0237108482613418	0	0.0199422665581033	0.0392658427645922	0.013832689920307	0.020017544093538	0.0367945589114094
A549Root1_2	0.035330310085687	0.0322082151417251	0.037025350190174	0.0106297593555733	0.030421333548289	0.0358733566211221	0.0134521904608131	0.0349063656179335	0.0344598522976807	0.021383796885034	0.0314005025331525	0.0413409797836347	0.0270806985459865	0.0477616069349374	0.0490263282340181	0.0258640086595563	0.0323877811979614	0.0331684655363116	0.0263489635624978	0.0151679284418552	0.0278300323162381	0.0124463907148786	0.0178633210332866	0.0274868894904583	0.0178758486693835	0.0239696606576238	0.032829322455912	0.0262988980254834	0.0171197833623361	0.0277240096801802	0.0188228476533129	0.0149822296941303	0.0310717285378288	0.02676739551008	0.0294324671435105	0.0428095469708451	0.0250574186840972	0.0356484207936744	0.0473384897420998	0.00777220997401268	0.0242163413570817	0.0439543535819258	0.0195449147661738	0.0175739253333586	0.0388959205726615	0.0276033303955054	0.0335816355691987	0.0361501834944215	0.04241602499031	0.0293297338315051	0.0172277452625829	0.0325538151439697	0.0370950909268062	0.0254371740591638	0.0290358877639654	0.0407836372157513	0.0222753937747917	0.0410601517568204	0.0422370372300356	0.0196588827344689	0.0335173588213759	0.050595897598756	0.0328608492055559	0.0330935766901794	0.0231006635598284	0.0137302870587468	0.0303138729344139	0.0107491185804123	0.0259334249523171	0.0176413689757777	0.0133138319082918	0.00590117613474063	0.00671812254271087	0.0223264690867283	0.0337682935638642	0.0182861414739568	0.0159676391879035	0.0354783019235422	0.0212341130508613	0.032146577232845	0.0357819461491845	0.0199422665581033	0	0.052590108592812	0.0286179762582726	0.0277909137995083	0.0476394749381827
A549Root1_3	0.0246335605458699	0.0229061350065217	0.0169575847706899	0.0462433867283161	0.023428844647452	0.0175984689687692	0.0410947442404897	0.0187332605570811	0.0196852570247326	0.0327883855718627	0.0219243798192889	0.0153938029099368	0.0308648381547192	0.00554049938700235	0.00812650789349119	0.0331848018212232	0.0217533721517416	0.0207723955137642	0.0303883423673771	0.0385766062397307	0.0251185568454903	0.0429077135957102	0.0388392291663218	0.0283573743792864	0.0372373111979763	0.0328053241207743	0.0269768645242984	0.0312402899457179	0.0391156459025874	0.0277919976254767	0.0348309483616062	0.0416086299769471	0.0244625662828575	0.0263915220312757	0.0232490927859365	0.0140077191596549	0.0306994147097532	0.0201419166867106	0.0154796244319011	0.0453257852468614	0.0292557327427329	0.00871576771719401	0.0342863276885776	0.0361324501056125	0.0142391572774796	0.026747170165636	0.0206841963091307	0.0194129566645049	0.0142193149962037	0.023986525442731	0.0369962170385194	0.0202898892569099	0.0160748814389909	0.0301873085568149	0.024289804655514	0.012302473490818	0.0309832733878144	0.0136377554411054	0.0127374677042703	0.0337643638094112	0.0191979631859569	0.0030044990117779	0.0225065971726697	0.0240789873456855	0.0313786930050004	0.0403737065962453	0.0235523923318641	0.0448051631640359	0.0275662101262046	0.0374073002415066	0.0405127093469893	0.0486621620533663	0.0495193103922076	0.030356752207058	0.0192244974103038	0.0360319598108665	0.0404425804362674	0.0174220190753758	0.0317986026322088	0.0241715323100232	0.0172035224847935	0.0392658427645922	0.052590108592812	0	0.0257926446985425	0.0261172880946571	0.0118057073709044
A549Root2_1	0.00974311363176473	0.00662839720910474	0.014799795519515	0.0208908113914236	0.0107571766578244	0.0108260290871502	0.0166433763960864	0.0117375621697778	0.0138266875635865	0.00755119617609986	0.00885313897847748	0.0198714783979078	0.0078748548293539	0.0212101974269541	0.0236110001294824	0.00968803536416177	0.00624094154116678	0.00670523342174022	0.0103007592690258	0.0175848593684747	0.00510330441491263	0.018590174233665	0.01606652129116	0.0153751610879439	0.0134101634623905	0.0182876483398585	0.0207515120562006	0.00786742968915114	0.0195550491166069	0.0146740017181979	0.0119125335890911	0.0221825067430014	0.0148745718643693	0.00601276128606035	0.00603715619849051	0.020773212230162	0.00615137381946858	0.016181954381638	0.0261056864813299	0.0208964857192832	0.0104889852118551	0.0176020397633534	0.0139452247889823	0.0140950912455064	0.0134190033696798	0.00973913386948099	0.00681575802609045	0.00830238103306246	0.0198938129087817	0.00592164172906845	0.0136727240216772	0.00660198005050705	0.00992353221753656	0.00547973886901433	0.010446425059695	0.0158660239448266	0.00655173296097666	0.0173711980169771	0.0190775100296673	0.00952007581759558	0.00950130510217665	0.0244310769828572	0.00836942889421212	0.00647993328587072	0.0128945895257773	0.0181859635642952	0.00576197756148676	0.0229460478900218	0.0118503024174193	0.0173682061173103	0.0186460669114175	0.0238217660387886	0.0267777545626251	0.00785700488458628	0.0112462743558328	0.0143076415379963	0.021086376694581	0.010785664143864	0.0106223996234885	0.015562943566457	0.0106216861595234	0.013832689920307	0.0286179762582726	0.0257926446985425	0	0.0106242225522307	0.0242497500614482
A549Root2_2	0.0196297312182983	0.0140517105697867	0.00993462713012615	0.0235451074074639	0.00291043703632595	0.0130417167216454	0.0184758099233962	0.0088504922204633	0.0082098425554953	0.0114607356449902	0.0105995769383839	0.0147720870677111	0.0172889778796771	0.0210196799547611	0.0216034879063592	0.0188511290975411	0.012448968074924	0.0125809888808247	0.0166092691480703	0.0133631249443558	0.00849926019643746	0.0204937148976594	0.0195567997487747	0.00507958489168294	0.0167870282093223	0.00999845602987224	0.0114365715056422	0.0169761420180892	0.0161093666053966	0.00436045384235743	0.010008762645986	0.0171485886769352	0.00540202551797821	0.00767109238602278	0.00701985168296816	0.0157544919868523	0.0145833280040103	0.00856515674328665	0.0201964114475591	0.0210230099140817	0.0102383878501124	0.0177679980509828	0.0103763672873688	0.0147883613346588	0.0125778213120649	0.0118311665092848	0.0132024673755879	0.015182487087165	0.0150180964894497	0.00914581410550047	0.01357835910068	0.00918386378898855	0.013033161474907	0.0140024749019138	0.00577432498773598	0.0142007539830907	0.0100134310046956	0.0135329621016952	0.0150849031209858	0.0110435911583548	0.00780008793137736	0.0241426405345625	0.0149388301713623	0.0162679298662174	0.0102091376163622	0.0161798695467635	0.0116822429857197	0.0210726534131594	0.00746731294648319	0.0118658913221032	0.0164266920010831	0.0246000872319254	0.0242607773727597	0.00824592829248613	0.00773770455351308	0.0102472517525399	0.0149817489339126	0.011469576240735	0.0102640778068121	0.00582861734095868	0.00963882398338268	0.020017544093538	0.0277909137995083	0.0261172880946571	0.0106242225522307	0	0.0208278236586517
A549Root2_3	0.0269557481412455	0.022317883930514	0.0121638829608395	0.0431226687711331	0.0186683230015902	0.0161296219250298	0.0367846234822179	0.0133258158034689	0.013477083073992	0.0299525036283029	0.0195514519649615	0.00706448479257412	0.0301781550108931	0.00851311287827475	0.0105890467346218	0.0328814119106965	0.0206378165263346	0.0206110958891905	0.028860870505245	0.0327969346630641	0.0223830965507428	0.0385572598124272	0.0356259334150578	0.0218829037411201	0.0335612898102497	0.0257921421758393	0.018613187597218	0.0304086404871828	0.032524484756726	0.0210568796480154	0.0298745826206543	0.0349520199142571	0.0174767853633128	0.022435472534561	0.0205697189037659	0.00687722281053447	0.0292791635120548	0.0134418859529895	0.00770620362222913	0.040947170895777	0.0252763568565431	0.00986487601155415	0.0282908513424328	0.0322660724245944	0.0137458076764576	0.0232563849912014	0.0209708375224208	0.0196473234542657	0.00657826249258453	0.0207763874713922	0.0317861524633426	0.0183905375875472	0.0161600922615682	0.0284591093003289	0.01888681441524	0.0092809957812855	0.0278852276993906	0.00837261632913731	0.00812164164925753	0.0296715307706666	0.0157341647370634	0.0110536068684402	0.0224431312763565	0.0252093465340089	0.0253747175451284	0.0345300513780447	0.0227424195323964	0.0389892179514718	0.0227937349267567	0.0308222403672865	0.0348395950980642	0.0443512184572832	0.0433655986405792	0.0266943379400171	0.015780060420349	0.0306769877829544	0.0338399649176571	0.0164384600570719	0.0274439110693948	0.0176618322553428	0.0137725569607158	0.0367945589114094	0.0476394749381827	0.0118057073709044	0.0242497500614482	0.0208278236586517	0
