	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2H_2	0.00471024327448853	0.00887039223489264	0.00798575996424359	0.00818368483590429	0.0073661225581437	0.00782137645264261	0.0101729427307215	0.0120464993949102	0.0105152786639855	0.00231699826624455	0.00523204600801389	0.0046655358511823	0.00789672082973867	0.00125363215282746	0.00471680959563155	0.000597553896337234	0.00946850393786683	0.00431134363238558	0.00127111949057359	0.0130656764097509	0.00134824900913625	0.00597862149832473	0.0140369597864936	0.00815717851230846	0.0140683056481044	0.00798816195103809	0.00230257926554997	0.00848992940256949	0.00166963113871626	0.0117160078351134	0.00110583642539744	0.000453727248671187	0.00733002239456618	0.00271742207331955	0.000223890336426693	0.00398643743648448	0.0015325323713344	0.00354866348309534	0.00174930360794489	0.000539204918252035	0.00615458298382418	0.00552188303149332	0.010533728998989	0.00266656910249642	0.00326507029027653	0.0115668697117113	0.00514521713732267	0.00157953275104019	0.00327309640298	0.00381313700400902	0.00503648033428766	0.002837702790471	0.0145569470183931	0.0193446805584977	0.0054025047952723	0.00703710620024285	0.00993141634885344	0.00576396449400289	0	0.0083352864297013	0.00732712371820602	0.002048359336759	0.00599742331706502	0.008298960301013	0.00452607411270659	0.00605866923112817	0.00144382160412679	0.00153842439697467	0.004222512526432	0.00920628660249107	0.00542360893653102	0.0101394994286508	0.000896589654009243	0.00695910962946933	0.0028137511271192	0.00309283982401024	0.00392197279015145	0.00890152098849422	0.00948565273047166	0.0050602239799657	0.00178771299014732	0.00199047822859003	0.00269656580196806	0.00188883337309462	0.00343782895885541	0.00957005996963917	0.0108971877161416
A549_G2_2H_3	0.00362509962475872	0.000535121555357236	0.000349535720727762	0.000151605707935708	0.00096918753152822	0.000513923303223897	0.0018377183977192	0.00371136169307013	0.00218006839887175	0.006018334192638	0.00310329414033327	0.00366980719989049	0.000438577082686885	0.00708168355713638	0.00361853328021501	0.00773774777522459	0.00113325312909624	0.00402400015406268	0.00706419655495947	0.00473059576035351	0.00968349246661703	0.0143136272668868	0.00570194003879553	0.000178112735202083	0.00573328797220102	0.000347133673141437	0.0106377851333135	0.000154647328128505	0.00666569200871848	0.00338085313649323	0.00722947636854816	0.00788157096806192	0.00100528845546285	0.00561791476444424	0.00811140207797596	0.00434890629489832	0.00680278845055024	0.004786679070982	0.0100845319917302	0.00887447558790615	0.00218074788369763	0.00281345480938249	0.00219851951444125	0.0110017590701793	0.011600232240043	0.00323170758397526	0.00319012359385965	0.00675578888206157	0.0116082579612117	0.00452220641271217	0.00329886105637611	0.00549763515636376	0.00622196249983799	0.011010106875974	0.00293283406347623	0.00129821049810579	0.00159618256357804	0.0140989843530998	0.0083352864297013	0	0.00100818719249464	0.0103835757978933	0.00233790953066132	3.63271264525956e-05	0.00380926932701389	0.00227666286441245	0.00977906156471595	0.00679689652740521	0.00411283131428554	0.000871026787532312	0.00291172974912568	0.00180427376346442	0.00743871876640675	0.00137620852983188	0.0111489344206779	0.00524250015972093	0.0122571013090531	0.00056625128411336	0.00115040252673866	0.00327511727339214	0.0101229398752901	0.00634484987829238	0.00563877083383539	0.010224056266746	0.00489751309637576	0.0179047859664198	0.00256199407366767
A549_G2_3A_1	0.00261691624935385	0.00154330841437252	0.000658651564644509	0.000856581536553596	3.89996769360579e-05	0.000494263991555185	0.0028459034764578	0.00471954179551452	0.00318825278145352	0.00501015910914696	0.00209510956502253	0.00266162393740688	0.000569610210629929	0.00607351362249276	0.00261034988834777	0.00672958146534732	0.00214143934134588	0.00301581784294956	0.00605602652837557	0.00573877195481984	0.00867533891191791	0.0133055160551067	0.00671011171884183	0.000830074516608969	0.00674145949368179	0.000661053611943735	0.00962963892737682	0.00116283444791025	0.00565751995276092	0.00438903432427071	0.00622130722066011	0.00687340549843539	2.89874696600082e-06	0.00460973797525549	0.00710323798511446	0.00334072494473376	0.00579461707850652	0.00377849914899714	0.00907638143786346	0.00786631636606279	0.00117256172131988	0.00180526966185889	0.00320670385677865	0.00999361585612943	0.0105920941720341	0.00423988923236139	0.00218193920306822	0.00574761727387195	0.0106001199641253	0.00351402560960331	0.00229067690521397	0.00448945787976668	0.00723013144544856	0.0120182401818779	0.00192464914349192	0.000290023457529111	0.0026043680762972	0.013090870806989	0.00732712371820602	0.00100818719249464	0	0.00937542756421272	0.00132972359037184	0.000971860078140052	0.0028010864271332	0.00126847683516269	0.00877090871361011	0.00578872512565694	0.00310464925749919	0.00187921331896087	0.00190354478808067	0.00281245890515215	0.00643055076203228	0.000368021541523376	0.0101407924460139	0.0042343218874209	0.0112489692131579	0.00157443811657855	0.00215858871615947	0.00226693306909759	0.00911478961547684	0.00533667628016425	0.00463059413033404	0.00921590678663171	0.00388933356025384	0.0168967191323927	0.00357017756725586
A549_G2_3A_2	0.00675857694763701	0.0109186732415379	0.0100340545404916	0.0102319764876152	0.00941442587506517	0.00986967340900226	0.0122212014166542	0.0140947210706358	0.0125635310200299	0.00436534946402688	0.00728037462495921	0.0067138699369227	0.00994501670066672	0.00330198816134215	0.00676514320790256	0.0026459119624163	0.0115167750417409	0.00635968087211333	0.00331947543468472	0.0151138755145092	0.000700111085075768	0.00393028095170924	0.0160851357771272	0.010205470559409	0.016116480866677	0.0100364564921837	0.000254220398197565	0.0105382164026166	0.00371798548276445	0.0137642364606488	0.00315419295803276	0.00250208567317089	0.00937832620135095	0.00476577098580791	0.00227224926455507	0.00603477739011098	0.00358088729482413	0.00559700682233524	0.000299056148488324	0.00150915507190495	0.00820290157614989	0.00757020864840143	0.0125819810083978	0.000618211087321872	0.00121671413670868	0.0136151014142612	0.00719354662637172	0.00362788747922797	0.00122474027832551	0.00586147833508229	0.00708481089814463	0.00488605096578065	0.0166051099900474	0.0213927024266251	0.00745083166441751	0.00908541390283677	0.0119796793844928	0.00371562228606103	0.002048359336759	0.0103835757978933	0.00937542756421272	0	0.00804574371519557	0.010347250219822	0.00657440946465432	0.00810698893031155	0.000604538433008719	0.00358677929617745	0.00627085052520507	0.0112545621202062	0.00747193558599731	0.0121877587226099	0.002944946868333	0.00900741834574056	0.000765393516691778	0.00514118635808676	0.00187361933859732	0.0109498014942587	0.0115339235417429	0.00710855431076069	0.000260646720276142	0.00403883109798338	0.00474491483984075	0.000159526205619945	0.00548617310592046	0.00752175804233916	0.0129454327825269
A549_G2_3A_3	0.00128719444325276	0.00287302964824731	0.00198837445944034	0.00218630413219912	0.00136872323821959	0.00182398710328882	0.00417562074449569	0.00604925017334222	0.00451796870610348	0.00368044526732395	0.000765386824476209	0.00133190222472099	0.00189933322642019	0.00474380525114975	0.00128062806871165	0.0053998770601455	0.00347115897925804	0.0016860969451412	0.00472631805748258	0.00706847391263884	0.0073456489139863	0.0119758761574083	0.00803980651633814	0.00215979715472141	0.00807115404314127	0.00199077650334926	0.00829995743722494	0.00249255649832323	0.00432780930011076	0.00571874454398281	0.00489159970344817	0.00554370202288156	0.00133262232657208	0.00328002238102142	0.00577353604002768	0.00201100491085515	0.00446490715765256	0.00244878045512944	0.00774669489994073	0.00653661989803907	0.000157161967228047	0.000475546526451434	0.00453641970545394	0.00866393786021507	0.00926242222048069	0.00556960024481534	0.000852216598019738	0.00441790709992514	0.00927044809615195	0.00218430608203762	0.00096095448115242	0.00315974179203804	0.00855982199077421	0.0133478777775053	0.000594926160057638	0.00103970029303097	0.00393408621664316	0.0117612280968226	0.00599742331706502	0.00233790953066132	0.00132972359037184	0.00804574371519557	0	0.00230158248027331	0.00147136501955185	6.12467958842389e-05	0.00744121952502573	0.00445901517295568	0.00177492858482648	0.00320893370358306	0.000573821776570846	0.00414217629768733	0.00510084449321707	0.000961702236619738	0.0088111159020664	0.00290460480325182	0.00991930432306477	0.00290415927681146	0.00348830830269131	0.00093721060435915	0.00778510341769271	0.00400696399191964	0.00330087862318912	0.0078862214916918	0.00255961523765734	0.0155671333107646	0.00489989184507053
A549_G2_3D_1	0.00358877268497336	0.000571448679531402	0.000313208593850959	0.000115278580194842	0.000932860416065994	0.000477596178378442	0.00187404547604	0.00374768861862063	0.00221639545699732	0.00598200758542556	0.00306696714992832	0.00363348026479653	0.000402249956407003	0.0070453571504937	0.00358220633973292	0.00770142150844971	0.00116958023837645	0.0039876732582517	0.0070278701447653	0.00476692255947034	0.00964716668692136	0.0142773030782846	0.00573826668896049	0.000141785607380116	0.00576961461710462	0.000310806546164068	0.0106014596318872	0.000190974456497369	0.00662936551977246	0.00341718009647394	0.00719314999233957	0.00784524473360121	0.000968961341040363	0.00558158809013273	0.00807507589637626	0.00431257943833496	0.00676646198816195	0.00475035227203296	0.010048206325821	0.00883814959257573	0.00214442082305535	0.00277712779425951	0.00223484657134506	0.0109654336817002	0.0115639070454347	0.00326803455840741	0.00315379661135457	0.00671946241050322	0.011571932769275	0.00448587957827383	0.00326253408402778	0.00546130846280845	0.00625828905883854	0.0110464322184329	0.0028965070582235	0.00126188339330997	0.00163250965417267	0.0140626600773454	0.008298960301013	3.63271264525956e-05	0.000971860078140052	0.010347250219822	0.00230158248027331	0	0.00377294240696454	0.00224033580991173	0.00974273581172668	0.00676057006385916	0.00407650442889093	0.00090735390459341	0.00287540274211119	0.00184060084365844	0.00740239243435719	0.00133988142800353	0.0111126090789292	0.0052061734266507	0.0122207763389185	0.000602578407712658	0.00118672963541708	0.00323879029877132	0.0100866142205156	0.00630852332923437	0.00560244416288617	0.0101877306415001	0.00486118631291714	0.0178684634275124	0.00259832110517938
A549_G2_3D_2	0.00018417071510039	0.0043443873441995	0.00345973544540451	0.00365766446220157	0.00284008597961576	0.00329534859901886	0.00564697191415921	0.00752058843069582	0.00598931782736459	0.0022090849934337	0.00070597851124747	0.00013946290385838	0.00337069449246523	0.00327244928510584	0.000190737093858815	0.00392852440594444	0.00494251392751941	0.000214732137264273	0.00325496201001259	0.00853980339347527	0.00587430900841424	0.0105045840920077	0.00951112648021473	0.00363115757527512	0.00954247368110631	0.00346213748165464	0.00682862537966118	0.00396391572235491	0.00285645149254871	0.00719008538185749	0.00342024443996976	0.00407235016129351	0.00280398515628519	0.00180866082526993	0.00430218549471505	0.000539640525522409	0.00299354993482845	0.000977416834018736	0.00627535816480205	0.00506527416085922	0.00162852683650643	0.000995818770097109	0.00600776871237066	0.00719260907185483	0.00779109913834115	0.00704094220464332	0.000619148730255837	0.00294654967419843	0.00779912509332715	0.00071294197260578	0.000510410825337675	0.00168837988771989	0.0100311363962437	0.0148191257388533	0.000876439164662841	0.00251106378289384	0.00540543874799128	0.0102899332714631	0.00452607411270659	0.00380926932701389	0.0028010864271332	0.00657440946465432	0.00147136501955185	0.00377294240696454	0	0.00153261176093421	0.00596988035816047	0.00298765792454287	0.000303563880144295	0.00468028990845487	0.000897543544222063	0.00561352766000144	0.00362949026769713	0.00243306588537139	0.00733978847884942	0.00143324221511308	0.00844798797679068	0.0043755168401939	0.00495966316592948	0.000534154707949581	0.00631376699590263	0.00253560490118088	0.00182951712966067	0.00641488590297821	0.00108825184546774	0.014095895192456	0.00637123851723956
A549_G2_3D_3	0.00134844119729391	0.00281178304942024	0.00192712775670701	0.00212505744935228	0.00130747648556687	0.00176274038547305	0.00411437436870781	0.00598800426506743	0.0044567224027801	0.00374169172869355	0.00082663360537301	0.00139314897587261	0.00183808651537422	0.00480505149349618	0.00134187482316953	0.00546112314013385	0.00340991247246829	0.00174734366974122	0.00478756430385811	0.00700722833163567	0.00740689439064691	0.0120371194698229	0.00797856129522528	0.00209855046912173	0.00800990883441404	0.00192952980087917	0.00836120255156122	0.0024313098501186	0.00438905563463434	0.00565749854062255	0.00495284591103601	0.00560494806449492	0.00127137557157713	0.0033412689106995	0.00583478201827143	0.00207225160569765	0.004526153462732	0.00251002710182196	0.0078079402296489	0.00659786564764887	9.59151714522627e-05	0.000536793316675688	0.00447517340620197	0.00872518282488306	0.00932366692528437	0.00550835420032747	0.000913463375372857	0.00447915341520745	0.00933169279735066	0.00224555275894883	0.00102220125354475	0.00322098834071889	0.00849857698161863	0.0132866353554449	0.000656172946877342	0.000978453521493115	0.00387283979319975	0.0118224715321366	0.00605866923112817	0.00227666286441245	0.00126847683516269	0.00810698893031155	6.12467958842389e-05	0.00224033580991173	0.00153261176093421	0	0.00750246496736086	0.00452026147931198	0.00183617530182988	0.00314768715426711	0.000635068564095483	0.00408092991512743	0.00516209064977485	0.000900455461444229	0.00887236080441474	0.0029658513899382	0.0099805487229524	0.00284291268235582	0.00342706179881169	0.000998457377970018	0.00784634873292902	0.00406821039186276	0.00336212514952066	0.00794746676846999	0.00262086187065824	0.0156283742435905	0.00483864562942815
A549_G2_3E_1	0.00615404839957184	0.0103141616589821	0.00942953865079521	0.00962746152868952	0.00880990719394242	0.00926515676067456	0.011616696866763	0.0134902280837295	0.011959028455254	0.00376081492570919	0.00667584774751344	0.0061093412518109	0.00934050039844049	0.00269745183964923	0.00616061468004593	0.00204137480914314	0.0109122665862105	0.00575515113508656	0.00271493913796943	0.0145093895371449	9.55726677791811e-05	0.00453481518283246	0.0154806569531979	0.00960095547473139	0.0155120022813129	0.00943194061366691	0.000858758779489325	0.00993370292119976	0.00311344979453168	0.0131597413097308	0.00254965643112697	0.00189754836495441	0.00877380736330543	0.00416123725884207	0.00166771172911752	0.00543024674103691	0.00297635138872613	0.00499247502438796	0.000305482306053759	0.000904616962140459	0.0075983779726487	0.00696568275545404	0.0119774785522347	0.00122274934162766	0.00182125204623438	0.0130106053042722	0.00658901946187752	0.00302335164681372	0.00182927818205464	0.00525694722021929	0.00648028337925135	0.00428151749749486	0.0160006351859952	0.0207882709008517	0.00684630536108136	0.00848089381489522	0.0113751734683362	0.00432015693410995	0.00144382160412679	0.00977906156471595	0.00877090871361011	0.000604538433008719	0.00744121952502573	0.00974273581172668	0.00596988035816047	0.00750246496736086	0	0.00298224339924216	0.00566632053378816	0.0106500522723988	0.00686740935471402	0.0115832539818394	0.00234041006870415	0.00840289793199029	0.00136993170185877	0.00453665346140734	0.00247815667521934	0.010345290070177	0.0109294151784309	0.00650402686877448	0.000343891733675819	0.00343429595467482	0.00414038106874182	0.000445012244499183	0.00488164103169096	0.00812628210329453	0.0123409324996537
A549_G2_3E_2	0.00317182794826635	0.00733200745376923	0.0064473669073868	0.00664529354688742	0.00582772427851194	0.00628298196419405	0.00863457189320264	0.0105081522979023	0.00897691183933015	0.000778574962465344	0.00369363334900116	0.00312712031191152	0.00635832699331346	0.000284792460546004	0.00317839430090034	0.000940870840988786	0.00793012529911684	0.00277292649160178	0.000267305112354569	0.0115273440587016	0.00288667105421134	0.00751701883151904	0.0124986426933066	0.00661878698374622	0.0125299890669472	0.00644976891534827	0.00384099832167989	0.00695154094400539	0.00013120687410967	0.0101776562338467	0.000432588261258431	0.00108469744617757	0.00579162382520525	0.00117899961852448	0.00131453423855669	0.00244801896122871	5.89203535854453e-06	0.00201024341335694	0.00328772453040779	0.00207762863780942	0.00461617585559112	0.00398347199784433	0.00899536239473789	0.00420498673014003	0.00480348522311027	0.0100285161222837	0.00360680401141401	4.11083940627768e-05	0.00481151129677149	0.00227471786958235	0.00349806663663741	0.00129928062876443	0.0130186385779255	0.0178064677387172	0.00386409307970548	0.00549870533932559	0.00839304276743917	0.00730236353987843	0.00153842439697467	0.00679689652740521	0.00578872512565694	0.00358677929617745	0.00445901517295568	0.00676057006385916	0.00298765792454287	0.00452026147931198	0.00298224339924216	0	0.00268409500799468	0.00766790521648138	0.0038851973402688	0.00860112820689355	0.000641835091448958	0.00542070817613912	0.0043521681319435	0.00155441834221542	0.00546038427066411	0.00736313651617586	0.00794727427434496	0.00352181040593317	0.00332613379496901	0.000452054376820991	0.00115814329813437	0.00342725385966503	0.00189940852253007	0.0111084205195881	0.00935882553957009
A549_G2_3E_3	0.00048773458431508	0.0046479487835914	0.00376329775296729	0.0039612265920436	0.00314364878196352	0.00359891104692021	0.00595053172826721	0.00782414517984038	0.00629287714558923	0.00190552161933345	0.00100954230558218	0.000443026776313917	0.00367425687682803	0.00296888657219241	0.000494300962573768	0.00362496223584484	0.00524607467198585	8.88317461469806e-05	0.00295139928401989	0.00884335811378168	0.00557074905207917	0.0102010330149958	0.00981467902918863	0.00393471972944638	0.00984602615612525	0.00376569978712449	0.00652506683822932	0.00426747755847135	0.00255288848873711	0.00749364273411089	0.00311668184033629	0.00376878812393704	0.00310754798455465	0.00150509727247125	0.00399862367972718	0.000236076660582804	0.00268998702230052	0.000673853032877111	0.00597179877671977	0.00476171317452152	0.00193209033723515	0.00129938249442161	0.00631132800306071	0.00688905112703088	0.00748754224270298	0.00734449982029566	0.000922712541677712	0.00264298672984892	0.00749556821234672	0.000409378127295213	0.000813974655530075	0.00138481628871308	0.0103346876871789	0.0151226622972871	0.00118000292025997	0.00281462681007105	0.00570899889475019	0.00998638167094856	0.004222512526432	0.00411283131428554	0.00310464925749919	0.00627085052520507	0.00177492858482648	0.00407650442889093	0.000303563880144295	0.00183617530182988	0.00566632053378816	0.00268409500799468	0	0.00498385096832111	0.00120110729462744	0.0059170875210417	0.00332592783741615	0.00273662896200231	0.00703623078418004	0.0011296785295909	0.0081444323303176	0.00467907824558422	0.00526322388919081	0.000837718534313249	0.00601020766426072	0.0022320417013184	0.00152595358520286	0.00611132672158136	0.000784688067947101	0.0137923544773915	0.00667479724845055
A549_G2_3F_1	0.00449612073781813	0.000335905294856334	0.00122056235927448	0.0010226324417006	0.00184021369678615	0.00138494984229732	0.000966692231477218	0.00284033859769827	0.00130904260968708	0.00688934657294698	0.0039743166321144	0.00454082818608002	0.00130960366970859	0.00795269079204885	0.00448955441178901	0.00860875144849578	0.000262226445473938	0.00489502008610084	0.00793520388078139	0.00385957537309436	0.0105544838447994	0.0151845790293996	0.00483092291506687	0.00104913945777067	0.00486227096491557	0.00121816031298328	0.0115087695371745	0.000716379498119414	0.00753670134903686	0.00250982932017558	0.00810048282687229	0.00875257382113809	0.00187631458483807	0.00648892888085795	0.00898240359094672	0.00521992518371562	0.00767379711010722	0.00565769643891728	0.0109555205145295	0.00974547239242527	0.00305177235147658	0.00368447798557192	0.00132749374787181	0.0118727406507076	0.0124712089825136	0.00236068346747737	0.00406114586932288	0.00762679777646634	0.0124792346371421	0.00539322471527434	0.0041698830535333	0.00636864977275487	0.00535094739763069	0.01013911942685	0.00380385696480358	0.00216923630330697	0.000725156180730239	0.014969938272938	0.00920628660249107	0.000871026787532312	0.00187921331896087	0.0112545621202062	0.00320893370358306	0.00090735390459341	0.00468028990845487	0.00314768715426711	0.0106500522723988	0.00766790521648138	0.00498385096832111	0	0.00378275269977815	0.000933247564730905	0.00830972409964608	0.00224723423867597	0.0120199148340009	0.00611351580358647	0.0131280724615411	0.000304775563506849	0.000279375851636731	0.0041461393320088	0.0109939281188729	0.00721586076126168	0.00650978486254944	0.0110950437704402	0.0057685300582991	0.0187756970373262	0.00169096880209897
A549_G2_3F_2	0.000713372876155579	0.00344684915717161	0.00256219507028523	0.00276012452772168	0.0019425444066999	0.00239780787928483	0.00474943797496991	0.00662306275181706	0.00509178520782689	0.00310662609522011	0.000191565081080701	0.000758080678506611	0.00247315392821887	0.00416998797691296	0.000706806498544115	0.00482606121183472	0.0040449775390955	0.0011122755964103	0.00415250074788407	0.00764228327702311	0.0067718384360169	0.0114020852846789	0.00861361236803382	0.00273361758014489	0.00864495977414583	0.00256459711172465	0.00772615021530545	0.00306637652529421	0.00375399122249573	0.00629255806114531	0.0043177827334604	0.00496988651313702	0.00190644352211207	0.00270620262704598	0.00519972109069696	0.00143718379351323	0.00389108933615059	0.00187495972537914	0.00717288574052463	0.00596280698009653	0.000730983717209924	9.8275260556869e-05	0.00511023616636708	0.00809013198780411	0.00868861869597298	0.00614341416899387	0.000278394875404723	0.00384408918965452	0.00869664460423411	0.00161048510765963	0.000387132789186501	0.00258592187746089	0.00913362578120593	0.0139216566351232	2.11043861817437e-05	0.00161352168603536	0.00450790392872683	0.0111874361037894	0.00542360893653102	0.00291172974912568	0.00190354478808067	0.00747193558599731	0.000573821776570846	0.00287540274211119	0.000897543544222063	0.000635068564095483	0.00686740935471402	0.0038851973402688	0.00120110729462744	0.00378275269977815	0	0.00471599359647906	0.00452702797087247	0.00153552367563968	0.00823731059218527	0.00233078456974818	0.00934550355999698	0.00347797874043878	0.00406212683287585	0.00036338890547719	0.00721129438834104	0.0034331453481751	0.00272705889772475	0.00731241280795549	0.00198579461992123	0.0149933642118947	0.00547370746989742
A549_G2_3F_3	0.00542935918342887	0.001269152699932	0.0021538089394446	0.00195587925714934	0.00277345935081794	0.0023181962047141	3.34446796521371e-05	0.00190709306869531	0.000375795229397307	0.00782257404440262	0.00490755690766943	0.00547406646551355	0.00224285013437036	0.00888591203194782	0.0054227928816869	0.00954196842896688	0.000671021185414701	0.00582825699669392	0.00886842522987614	0.00292633205671533	0.0114876863372	0.0161177359489774	0.00389768243867711	0.00198238624343085	0.00392903059210112	0.00215140689614309	0.0124419639123489	0.00164962662014658	0.00846992512584709	0.00157658324212267	0.0090337031348261	0.00968578982562597	0.00280956017608682	0.0074221584830896	0.00991561800431038	0.00615316075695985	0.00860702006490443	0.00659093008672491	0.0118887196766246	0.0106786812453822	0.0039850153678128	0.00461771919030402	0.000394246379530092	0.0128059317549953	0.0134043944988759	0.00142743716860408	0.00499438585438618	0.00856002101460991	0.0134124200768112	0.00632645954323418	0.00510312266690575	0.00730187999193591	0.00441770873568674	0.00920590715753553	0.0047370977943868	0.00310248134917275	0.000208091440841265	0.0159030976488807	0.0101394994286508	0.00180427376346442	0.00281245890515215	0.0121877587226099	0.00414217629768733	0.00184060084365844	0.00561352766000144	0.00408092991512743	0.0115832539818394	0.00860112820689355	0.0059170875210417	0.000933247564730905	0.00471599359647906	0	0.00924294306073273	0.00318047912853609	0.0129531045882868	0.0070467472961036	0.0140612515449547	0.00123802298709213	0.000653871781765342	0.00507937902728814	0.0119271269558672	0.00814908640778053	0.00744301435671299	0.0120282417463868	0.00670176319618139	0.0197088079346129	0.000757721718407891
A549_G2_3G_1	0.00381365997350883	0.00797382767735167	0.00708919038337212	0.00728711633012283	0.00646954979317065	0.0069248060002321	0.00927638659429928	0.0111499575184033	0.00961872494372431	0.00142040977401494	0.00433546437963485	0.0037689524159093	0.00700015077436738	0.000357042656837839	0.00382022631449962	0.000299035820409301	0.00857194309546909	0.00341475918355461	0.000374530004384056	0.0121691433577646	0.00224483759774816	0.00687519673326641	0.0131404358464797	0.00726060986092963	0.0131717820135991	0.00709159238305498	0.00319916632827872	0.00759336261569997	0.00077304194020371	0.0108194632587502	0.000209246853377734	0.000442862476249785	0.00643344945258503	0.00182083416661216	0.000672699370675875	0.00308985213637256	0.00063594306133706	0.00265207715460914	0.00264589163307617	0.00143579429947301	0.00525800478763282	0.00462530241595481	0.00963717541135702	0.00356315541513599	0.00416165516785894	0.0106703239428973	0.00424863521717603	0.000682943477505787	0.00416968125963892	0.00291655128051226	0.00413989805628564	0.00194111508179657	0.0136604282387985	0.0184482185889535	0.00450592375531166	0.00614053185643724	0.00903485855863769	0.00666054067848812	0.000896589654009243	0.00743871876640675	0.00643055076203228	0.002944946868333	0.00510084449321707	0.00740239243435719	0.00362949026769713	0.00516209064977485	0.00234041006870415	0.000641835091448958	0.00332592783741615	0.00830972409964608	0.00452702797087247	0.00924294306073273	0	0.00606253492272647	0.00371033711009524	0.00219625256938543	0.00481855580448767	0.00800495661797538	0.00858909199838971	0.00416364177936759	0.00268430095542961	0.00109388934312641	0.0017999778618733	0.00278542117581084	0.00254124239162034	0.0104666145803334	0.0100006367912132
A549_G2_3G_2	0.00224889557124702	0.00191132952168805	0.0010266730066497	0.00122460292373344	0.000407021215335435	0.000862285470492766	0.00321392367011587	0.00508755979327527	0.00355627265165788	0.0046421409733007	0.00172708855458758	0.00229360329150106	0.000937631673559185	0.00570549715086217	0.0022423292055642	0.00636156618405538	0.00250946009139125	0.00264779747258707	0.00568801002672516	0.00610678831966861	0.00830732789279773	0.0129375195555752	0.0070781262391254	0.00119809591178743	0.00710947394973576	0.00102907505339349	0.00926163039764389	0.0015308557274495	0.00528950279099137	0.00475705278511329	0.00585329100628401	0.00650539049473662	0.000370920279668971	0.00424171929785693	0.00673522343745841	0.00297270485936645	0.00542660013863475	0.00341047949633032	0.00870837143297462	0.00749830344201725	0.000804540318356099	0.00143724850128195	0.00357472370856339	0.00962560834486629	0.0102240884181317	0.00460790789155383	0.0018139182424041	0.00537960025732229	0.0102321142344901	0.0031460056888454	0.00192265601003241	0.00412143904880509	0.00759814486229721	0.0123862396199534	0.0015566280417803	7.79980873945616e-05	0.00297238847726824	0.0127228734987745	0.00695910962946933	0.00137620852983188	0.000368021541523376	0.00900741834574056	0.000961702236619738	0.00133988142800353	0.00243306588537139	0.000900455461444229	0.00840289793199029	0.00542070817613912	0.00273662896200231	0.00224723423867597	0.00153552367563968	0.00318047912853609	0.00606253492272647	0	0.00977278535738405	0.00386630274462904	0.010880965506348	0.00194245920790546	0.00252660945440949	0.00189891215931575	0.00874677971015003	0.00496865862041325	0.00426257547998863	0.00884789714546199	0.00352131402598902	0.0165287381059024	0.00393819703560338
