	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2G_1	0.0158123073811258	0.0149007074169727	0.00872569060963305	0.00980749467297825	0.0107702289781175	0.0144023822124749	0.0141880450250387	0.0121262533488858	0.0086862396745821	0.0161325653487941	0.0159182779663701	0.00786693378699987	0.00857377529488622	0.00978986088368965	0.0126934144458402	0.024344544161755	0.0270381984974531	0.0230181180068492	0.00475680925390801	0.0144641633191845	0.0146792242714498	0.0129200375612135	0.0107379326713442	0.0094820003999699	0.00660392914797219	0.0176317165543964	0.00826531469232136	0.00915999019548815	0.0119437329704278	0.0090756094400453	0.00798436465346279	0.0118404718362886	0.0208728222539293	0.00801230652812047	0.0124129158079968	0.0104642621152876	0.00385041680282026	0.0150652651402353	0.00783353021414439	0.00975634590859101	0.0120306237678311	0.0169880107978272	0.0137691966091761	0.0177590543709662	0.00632907398959838	0.0138125442928045	0.0178793193861621	0.0128399070424865	0.0130429535488754	0.00485243523766416	0.0128199778713048	0.00521691927132972	0.00611507234388458	0.0158774898178737	0.0178107716568852	0.0131812518536253	0.00937246404646526	0.0116034638200137	0	0.00232252688905017	0.00969206400588276	0.00939541348664729	0.00522657532801332	0.0130508392373529	0.0151817225397925	0.0142983209107466	0.0133543512631426	0.0114367624489263	0.0155308389247147	0.0133519096083811	0.00807114193533744	0.00725112053738202	0.0120586375808198	0.00630059907653346	0.015589369509226	0.0140380747445786	0.010095139776631	0.00648147916091104	0.0198487799979316	0.00869039421332431	0.0111528594139494	0.0159417678091542	0.0124868607777529	0.0208464501483592	0.0188730123017482	0.0122464096857795	0.0116060820004347	0.0134748045700699	0.0108487407795165
A549_G2_2G_2	0.0139657995421448	0.012896302849053	0.00640730641901687	0.00833698396786184	0.00938810906070429	0.0127713437503882	0.0140047949373934	0.0103271153317315	0.00643343078439483	0.0139046848255291	0.014424983707786	0.0060583126722887	0.00682714899070952	0.00748725525133486	0.0114339281878325	0.0233198529062312	0.0256080081413027	0.0213656973782703	0.00379578890114844	0.0121563394233178	0.0132567607319064	0.0106255177668806	0.00867113809679752	0.00795209598676123	0.00540123153688022	0.0169640594560179	0.0061775027598809	0.00707238307169152	0.00979754224407342	0.00828124681571928	0.00615895512331408	0.0115540749642973	0.0206120616935795	0.00575827117432133	0.0105265505219946	0.0081633954928373	0.00155748791007904	0.0131984455494583	0.00762267253870355	0.00759066775252511	0.0102653774307884	0.0169431293251015	0.0117355968906895	0.0156686791898932	0.00468983420705249	0.0118734336631605	0.0156927349610733	0.011127406851961	0.0113656050198769	0.00351160898002281	0.0108790707401117	0.00327465121666345	0.00448918276899597	0.014330015416777	0.0169130624155452	0.0126522768089786	0.00822935036643608	0.0095169057773542	0.00232252688905017	0	0.00740794563075552	0.0101013941672362	0.00310796380624404	0.011565658098078	0.0141891928283956	0.0150461280518494	0.0117099068344833	0.0115182503318924	0.0132127071404442	0.0110846164292597	0.00583825555978532	0.00635927646333726	0.0105595971464074	0.00439627405281345	0.0139354061233194	0.0139541678292079	0.00853852362793994	0.00416806783696704	0.019438244340836	0.00796656510364087	0.0093477732859793	0.0154387211718297	0.010206906719302	0.0196173896183502	0.0187881757415649	0.0115068165971905	0.011608074749641	0.0119380288105831	0.00875795308659157
A549_G2_2G_3	0.00821920567793871	0.00653457948036844	0.00215332122031985	0.0060498579371658	0.00987723180922254	0.00818267680246101	0.017164741689335	0.00553579073337817	0.00111245999457965	0.00657642745083787	0.0101421633499343	0.00407629104727121	0.00435829733898186	0.000444267978078335	0.0087568588625835	0.0199398612370302	0.0207115267250526	0.0158610481501478	0.00848250589249852	0.00481869531924123	0.0125362749752615	0.0032346590109139	0.00287075138873442	0.00846354634737915	0.00844199907509813	0.0183861364061838	0.00249026099535131	0.00517380228510144	0.00306998812026853	0.0110467099267707	0.00650346537268427	0.0148219317606559	0.022931224174823	0.00172960589759397	0.00520303072183073	0.00290694833038522	0.0060524669237238	0.00745397166777933	0.011956647291741	0.004648232945594	0.0087375323249655	0.0201461096190569	0.00536363840013301	0.00876794136383431	0.00506390264022634	0.00597252924399882	0.00846077148045783	0.00653774108063647	0.00688173126565366	0.0062441630555458	0.00516378888985502	0.00490939727493661	0.00702727260682883	0.00983619349387943	0.014542874371015	0.0150839863682484	0.00999578117955327	0.00325973455642374	0.00969206400588276	0.00740794563075552	0	0.0156509046695565	0.00460879257105388	0.00790568925280632	0.0149205925242701	0.0202234100637636	0.00729324252075008	0.0156582481005619	0.00640121202416708	0.00368784206610847	0.00382825763264939	0.00743584030840788	0.0101851798848778	0.00605228375822302	0.00904628977886913	0.0173724729172519	0.00866753306206886	0.00368902968183581	0.0214089574073708	0.0110257212157242	0.00489520394664384	0.0175385962467109	0.00458313509300526	0.0157733101581459	0.0217316792888535	0.0107211194743383	0.0155559008652569	0.00795391960729394	0.00273705815071695
A549_G2_2H_1	0.0234753130171434	0.0220602396675517	0.0136979655460911	0.0183781182731884	0.00903824857286015	0.0226258482370197	0.00628466117736212	0.0200256653262495	0.015093466679083	0.0219663064094276	0.0243839324927007	0.0159153602917708	0.0167137812960524	0.015483732084558	0.0215211740977301	0.0334172010166117	0.0355483363522915	0.0310826821112157	0.00723654159853673	0.0194062956589108	0.0116558355712515	0.0182932495384749	0.0178858218106509	0.00912089384245623	0.00737316780887669	0.010789790576083	0.0155477555910577	0.0117362212361445	0.0186398950411163	0.00604011510742492	0.00983382606682727	0.00498390656662482	0.0125312284965101	0.0145220369861209	0.0200704437133802	0.01456116632791	0.0104756428209013	0.0226890044451888	0.00400395712634717	0.0126307409054963	0.0116130110971664	0.00837578884117737	0.0208649432154754	0.0244111615891774	0.0147268832373364	0.0212518399407105	0.0239375720729207	0.0209212301296313	0.0211955920791747	0.0136087283010121	0.0202947935687629	0.0131818710261399	0.00866614425991198	0.0242449696155037	0.0269887825699186	0.00676760199461708	0.00747434999698883	0.0186079180938402	0.00939541348664729	0.0101013941672362	0.0156509046695565	0	0.0127950408253791	0.021559797756741	0.0100740554510146	0.00495045055263813	0.0215689500861924	0.00336984992503267	0.0192217644368249	0.0190328209829043	0.0121206707130349	0.0163896247562294	0.0102821548713424	0.00963562769505385	0.023744843097743	0.00585606268310593	0.00950559258908102	0.012046175800162	0.0119594675022504	0.00572890603427636	0.0190709200600194	0.00878291774224024	0.0157764219798688	0.029690188427588	0.0102352343689753	0.0215092335675215	0.00376056283922922	0.0218912992599347	0.0178910251065612
A549_G2_2H_2	0.0108997645118325	0.00978918445085021	0.00429133412612937	0.00566788531009289	0.00993185800546767	0.0098443015379984	0.0158737142463957	0.00730481756187414	0.00353611415642607	0.0109177670311972	0.0115917042204358	0.00312079844468634	0.003920083697654	0.00479205016491464	0.00888226553359509	0.0208335375958968	0.022760425394239	0.0183807825677262	0.00575703705719012	0.00942721544950625	0.0135070436014544	0.00783213984352284	0.0055646939527184	0.00836794744733076	0.00671367399203147	0.0182075416604357	0.00307168002876194	0.0062314933713961	0.00672272056022828	0.0097570363555141	0.00620637879783555	0.0133995611890649	0.0222670615432751	0.00288101008005745	0.00745511543671156	0.00615068161196255	0.00232283268730397	0.0101259331215186	0.00975415928954992	0.00639404435109221	0.0100027246634171	0.0188842946049872	0.00862788542420513	0.0125716335591514	0.00217716223512261	0.00877867288604175	0.0126533742800094	0.00815657152276502	0.00841837209681255	0.00214837222723248	0.00778576940408088	0.000649729159068491	0.00533478709077514	0.0114532028902539	0.0146291396180387	0.0141919996846667	0.00924902605814294	0.00641487828187247	0.00522657532801332	0.00310796380624404	0.00460879257105388	0.0127950408253791	0	0.00878065998447287	0.0150792935418415	0.0176783645026345	0.00878413348006944	0.0137116040736468	0.0108369311635188	0.00818778295739073	0.00455588046002769	0.00470400965150572	0.0108133845333933	0.00466512667915906	0.0109815151149574	0.0159231247967005	0.0088443783767796	0.00258142398839682	0.0209423637733138	0.00955248817911709	0.00633157786324774	0.0169200949312045	0.00825820312938517	0.0169675151027386	0.0206576073570343	0.00956457467934093	0.0137281372839028	0.00909939301430987	0.00565626507884643
A549_G2_2H_3	0.00398961484780434	0.0047850067143988	0.00986849207071447	0.00324912082440086	0.0175656725196717	0.00168524450473735	0.0243787406490651	0.00249953577285251	0.0076233405381094	0.00834918130255905	0.00287049480366552	0.00566987107361666	0.00486964890919462	0.00833230792654209	0.00148742278935125	0.0122313719120432	0.0140456268528505	0.0100297346554514	0.0145117734350236	0.00957702324187945	0.0204334904660182	0.00848886922651725	0.00508358969374273	0.0160613204440357	0.0152221143957687	0.0261096747486738	0.0064475339465588	0.012952622321435	0.0057197501116706	0.0181748798525262	0.0139260629128576	0.021932779670987	0.030503717447826	0.00787499787979109	0.00311905928314182	0.0107623865949276	0.0111027077520897	0.00364142836271163	0.018475961926096	0.012526255225999	0.0166351540762457	0.027399180532992	0.00465474503323371	0.00749175347140099	0.00687603664901573	0.00371601119533185	0.00878928352817211	0.00167079901438102	0.0013876419675519	0.00821450513398192	0.00357755862325245	0.00838072965421803	0.0137579848040618	0.00284293658999116	0.0066581303249623	0.0224918206165267	0.0173778173766581	0.00507566644596033	0.0130508392373529	0.011565658098078	0.00790568925280632	0.021559797756741	0.00878065998447287	0	0.0227099353444154	0.0264556360976801	0.00117311532485388	0.0224133325885476	0.0121486625641931	0.0079070116160776	0.011368116566518	0.00617057192328988	0.0180205594434623	0.0128889281493171	0.0027953840848922	0.0244908998286831	0.0163611001186102	0.0102075487559965	0.0290526867115808	0.0180442052773878	0.00301374168963713	0.0250957556193454	0.0120207447942933	0.00822306449258574	0.0291000876611289	0.00446135204494313	0.0223997829624722	0.000541106568558493	0.00526938564975467
A549_G2_3A_1	0.0229204279452302	0.0210212466652051	0.012855205238168	0.0202054938111507	0.00519668605063571	0.0231020245912105	0.0052210436001297	0.0204388992607704	0.0150876730526871	0.0192603987194649	0.0250608450195574	0.0175621660898994	0.0182582917978481	0.014532698798616	0.0233236458989189	0.0348501895643076	0.0353708285017694	0.0303322780440587	0.010504593461356	0.0162735578290751	0.00319011093506137	0.0159683676457256	0.0177860957501715	0.00675650653154471	0.00878823188803209	0.00354356674232212	0.0163581554644952	0.00976849694260064	0.0177685016965145	0.00612410361823765	0.00895139076329361	0.00511903838589994	0.0083378009216291	0.0148758435226979	0.020120979014857	0.0123362960265869	0.0133433542207136	0.0222008274337999	0.00792066279207011	0.0102912553774261	0.0064181533405982	0.00699874149201088	0.0199746297960766	0.0222924387723775	0.0172163559916342	0.0207542318776039	0.021141853999844	0.0214437026101043	0.0217846656160279	0.0169607868222654	0.0200404213257068	0.0157123662272043	0.00987977249895159	0.0247532514729523	0.0292119747690464	0.00340881309581148	0.00596710230859688	0.0181296704984632	0.0151817225397925	0.0141891928283956	0.0149205925242701	0.0100740554510146	0.0150792935418415	0.0227099353444154	0	0.0110179080988058	0.02219735886059	0.00692359656324388	0.0147729157728506	0.0168440238756468	0.0113563231644201	0.0197680954512427	0.0047545245057832	0.0104196954230838	0.0239418644699815	0.00581338466764533	0.00637493175424599	0.0128127924687525	0.00668216614129183	0.00653435432109611	0.0197147720842091	0.00352767531657006	0.0121062330107264	0.0306908010191667	0.00787423448290092	0.0245648276965349	0.00650861873333649	0.0228201152253188	0.0176572388990137
A549_G2_3A_2	0.0282178529862421	0.0267171764834539	0.0181764328844024	0.0232947171434002	0.0121914573502544	0.0274750875564125	0.00583912459558028	0.0248434621699978	0.0197656727040854	0.0263164167208481	0.0292623956786583	0.0207961478731984	0.02159632684675	0.0200120480949416	0.0264526222268935	0.0383589198618209	0.0404032326973573	0.0358589220776408	0.0120081651566069	0.0236029943789848	0.0135810495096287	0.0226400489230162	0.022609800814199	0.0127881175486577	0.0117881522770134	0.0100621689548764	0.0203401459589917	0.0158467909728829	0.0232649143100034	0.0096138444344419	0.0140227036854535	0.00658100242948074	0.00975093053702338	0.0192301999881316	0.0248480506038729	0.0187921076674335	0.0153558917556024	0.0274316098339361	0.00826841386454617	0.0167197469754979	0.0147750245358006	0.00591499701159251	0.0255268140639471	0.0289179434403775	0.0196499242233416	0.025975501513848	0.0283022740601221	0.0257596911112696	0.0260430119483303	0.0185553212877576	0.025037503479998	0.0180896222667857	0.0132006024995126	0.0291087693514922	0.0319372192475292	0.0077797467684824	0.0110055518350635	0.0232922921679889	0.0142983209107466	0.0150461280518494	0.0202234100637636	0.00495045055263813	0.0176783645026345	0.0264556360976801	0.0110179080988058	0	0.0264233048904625	0.00496115973732066	0.023070860439936	0.0234273373968113	0.0165306408720725	0.0213387486461822	0.0131222733096459	0.0141738738068092	0.0285762115550399	0.00523117570506909	0.0130051815966489	0.0167270754689762	0.00984571091335436	0.00947210936702243	0.0239011361744358	0.0082480553367716	0.019710220799328	0.0346102638752288	0.00732485063027116	0.0264543492238727	0.00524523545714663	0.0267732673461738	0.0225966132840282
A549_G2_3A_3	0.00297114221346733	0.00361205780805765	0.0093481388414932	0.00363415962390956	0.0171000361966106	0.00106223473016153	0.0240981359974974	0.0017590547090486	0.00716302288759318	0.00718682734971452	0.00291087602073863	0.00567512197334245	0.00488860550154433	0.00770062042978933	0.00265844474485395	0.012657636447798	0.0139884952699625	0.00967338703338065	0.0144279437919579	0.00852558457737615	0.0198155958751024	0.00752509460151287	0.00442309635616675	0.0156275626666288	0.0150009727530572	0.0256378006074603	0.00616784511122091	0.0124314322291351	0.00482572639115475	0.0178945887092434	0.0135359949146533	0.0216741981947486	0.0301069591764991	0.00750295205480303	0.0022000695673869	0.0100738231234612	0.0110963990812994	0.00252385661726137	0.0183404422053857	0.011941270816185	0.0160202550687618	0.0271133043548307	0.00352567395440451	0.00636303307001715	0.0070580320482204	0.00256204567820051	0.00762312619873482	0.000755604006511804	0.000412929281539475	0.00850404719040946	0.0025522809190975	0.00845757377497089	0.0135286936766364	0.00269489715886185	0.00748441986669563	0.0221452323196505	0.0170217138938978	0.00424698754783885	0.0133543512631426	0.0117099068344833	0.00729324252075008	0.0215689500861924	0.00878413348006944	0.00117311532485388	0.02219735886059	0.0264233048904625	0	0.0222474777663665	0.0111113794136089	0.00689165572079559	0.0109185740224581	0.00678701045034819	0.017473542720398	0.0126244471551895	0.00223596792565441	0.0242383538903385	0.0158900643683634	0.00993405162722827	0.0286229861902503	0.017791270892042	0.00256869410603864	0.02469944405662	0.011190678212299	0.0085265934690528	0.0287792469148763	0.00562607180278482	0.0222123494342758	0.000820474839710441	0.00457352874394214
A549_G2_3D_1	0.0238007101480828	0.0221909968264294	0.0135495248254591	0.0193758512068332	0.00723178291215261	0.0232776887279252	0.00300341137253208	0.0205911943057744	0.0153229375703778	0.0215365850699523	0.0251383950641058	0.0167623558049201	0.0175570760568425	0.0154063329811769	0.0225925946473569	0.0345394139420802	0.0361655831557697	0.0314647240262507	0.00796680696484878	0.0187598208721285	0.00896750411734228	0.0178768305561926	0.0182072519429731	0.00786667040669377	0.00727677427882939	0.00742333597594987	0.0160854912652307	0.0110242948821265	0.0187261728832954	0.00473845111886433	0.00926951531477001	0.00185046592655221	0.00956660598429953	0.0148462595723394	0.0205145839997632	0.0139944984376213	0.0114431127346355	0.0230193410837356	0.00396002671540205	0.0118782599300387	0.00982247549829373	0.00555968341459197	0.0210143559601361	0.0242332021074644	0.0158195811249061	0.0215437700950733	0.0235233474288515	0.0215479444628248	0.0218517162140827	0.0149593679904687	0.0206423952219034	0.014211497133886	0.00874570438509762	0.0249407114353359	0.0282944242806817	0.00352572056796127	0.00608190512136523	0.0188264274660166	0.0114367624489263	0.0115182503318924	0.0156582481005619	0.00336984992503267	0.0137116040736468	0.0224133325885476	0.00692359656324388	0.00496115973732066	0.0222474777663665	0	0.0181334242515991	0.0186888964991114	0.0118736525277904	0.0178588077909688	0.00820210189794235	0.00968876994235806	0.0243270258617914	0.00268563326934213	0.00805595179058818	0.0123496865200514	0.00878992818473372	0.0046662099943878	0.0196862669075407	0.00542080380765051	0.0147991837714091	0.0306317312599524	0.00745151534506832	0.0229985432308442	0.000416058209573735	0.0226782504432558	0.0181668723566311
A549_G2_3D_2	0.0101750649587539	0.00819812873753596	0.00680575193118367	0.0116276069487653	0.0110143953115256	0.0115427815038699	0.0186511927584724	0.00972850539428285	0.00750616895923716	0.00508602132687447	0.0132637608171247	0.0103116452997375	0.0103790946263096	0.0061099457956111	0.0134442410910366	0.0225464667483628	0.0216558571270238	0.0164923090851729	0.0129034364200797	0.00259391430363872	0.0116789200913859	0.00380692395896076	0.00775933235008127	0.010287324042814	0.0119889683329262	0.0182581672744232	0.00880603151003381	0.00753570119525511	0.0065868773959777	0.0134755954908717	0.00944181998621894	0.0167558559169134	0.0230901024450664	0.00805979363459579	0.00904329403028061	0.00513418818729666	0.0116860600357706	0.00970746814327786	0.0152216247768403	0.00664843316377719	0.00864513548403642	0.0213176881178208	0.00768119443580106	0.00815188314805706	0.0114548659534657	0.00868894651011395	0.0066609002999448	0.0104807608312997	0.010787908530822	0.0126295737593695	0.00857569957726441	0.0112314510393499	0.0110053800410442	0.0128235631825047	0.0184851388014807	0.016313221097385	0.0120674475895003	0.00731480630266155	0.0155308389247147	0.0132127071404442	0.00640121202416708	0.0192217644368249	0.0108369311635188	0.0121486625641931	0.0147729157728506	0.023070860439936	0.0111113794136089	0.0181334242515991	0	0.00424795361981528	0.00772817653327605	0.0136883944473405	0.0104608373456408	0.0101855242141675	0.0118278343631933	0.0190409733458836	0.0100813715781219	0.00905108918651783	0.0214056837403973	0.0136648074019387	0.00967002277997876	0.0181000398401812	0.00345564914032096	0.018360036045689	0.0225314195944619	0.0160348721963953	0.0178971130611121	0.0119288171560574	0.0075140830963184
A549_G2_3D_3	0.0063692319468299	0.00436179276273563	0.00534880980602785	0.00754998446985765	0.0122149277947614	0.0073983782774101	0.0198433837630768	0.00548139071907664	0.00466775143646972	0.00294730819341595	0.00921144559474328	0.00671834249512996	0.00658425697446084	0.0036899863520198	0.00919709065380937	0.018780195846957	0.0185844325685817	0.0135014534778178	0.0119960976511249	0.00173645687504467	0.0140465298888279	0.000875774002596028	0.00373374743389609	0.0110307600810612	0.0116891864469765	0.0203852989325797	0.00545887987908197	0.00770231253562826	0.00240506079919889	0.0139670831756235	0.00942476126915519	0.0176381503267704	0.0251167328855452	0.0053403814344115	0.00479639608535154	0.0047358113760096	0.00973973704369377	0.00577214294493743	0.0151961883058091	0.00690435558505537	0.0104266628679209	0.0227360368247407	0.00358145929817082	0.00558075597579852	0.00812649462134845	0.00456682757999622	0.00490635688822332	0.00624254939044762	0.00655581610999937	0.00953630400320967	0.00434335335460807	0.00838730388998328	0.0103705937398615	0.00879486089851945	0.0143262430874694	0.0176219273773792	0.0127395517920567	0.00314006207775349	0.0133519096083811	0.0110846164292597	0.00368784206610847	0.0190328209829043	0.00818778295739073	0.0079070116160776	0.0168440238756468	0.0234273373968113	0.00689165572079559	0.0186888964991114	0.00424795361981528	0	0.00692137630236223	0.00997174463605465	0.0121417914230079	0.00940759567525076	0.00782608151203219	0.0201260580522779	0.0110647847311599	0.00731099454350373	0.0235052819194003	0.0140249562853056	0.00547192944460254	0.0198352352583852	0.00484590878849134	0.0145550816405019	0.0241842562356934	0.0118245253336708	0.0185369365179514	0.00770448966072726	0.00349338254725533
A549_G2_3E_2	0.0120455682416727	0.0103468899229206	0.00168320464760152	0.00890032323233499	0.00619816394147785	0.0118712228805228	0.0133388054626004	0.00917028125548085	0.00375805761819603	0.00984815658523488	0.0138162973675857	0.00632062092797046	0.00696124832353518	0.00354191772795514	0.0119753295110441	0.0235599230051959	0.024528476624937	0.0196882077480722	0.00525715776233565	0.00735635950731583	0.00930648412786042	0.00617348766009355	0.00657631624627851	0.00470933852438252	0.00476819175155133	0.0147438480354144	0.00501195869853761	0.00174358968241402	0.00689039448682727	0.00722541526181883	0.00267602225828234	0.0109952973099394	0.019193715604642	0.00352162211840884	0.00893778687384447	0.00261776407270946	0.00428704579787638	0.0112775878328296	0.00828031919593209	0.00185712253021039	0.00561081510338274	0.0163253613178017	0.00918577415982243	0.0123922157959787	0.00635085880778272	0.00979518214523688	0.0118236108285324	0.0101724006363379	0.0105063770832619	0.00670403695205565	0.00895906259653089	0.00518188025455061	0.00348097519604	0.0135426502312879	0.0178621942624467	0.0112795847222301	0.00617437196366715	0.00707323374672691	0.00807114193533744	0.00583825555978532	0.00382825763264939	0.0121206707130349	0.00455588046002769	0.011368116566518	0.0113563231644201	0.0165306408720725	0.0109185740224581	0.0118736525277904	0.00772817653327605	0.00692137630236223	0	0.00904626621358516	0.00673390976487492	0.00255144252531085	0.0128022271487825	0.0135447377321664	0.00499380931331672	0.00198681160528217	0.0177080764653827	0.00722059050060923	0.0083923485506828	0.0137871234009994	0.00446092092606684	0.0194438129236634	0.0179290107482879	0.0134085487180895	0.0117559871256996	0.0115023228210442	0.00648686737537245
A549_G2_3E_3	0.00964453511659629	0.00941729698162582	0.00827164009347306	0.0032251611642227	0.014633935923493	0.0077388013278062	0.020250949911413	0.00614602596743466	0.00643594113449529	0.0119577367743571	0.00895083886862077	0.003382513842344	0.00338788521959719	0.00782124255919084	0.00553437907523195	0.0171064333770555	0.0199009529910141	0.0161768861211423	0.0099736937268416	0.0116123497305674	0.0181915997726372	0.0100265701033408	0.00628549084236923	0.0130710752509438	0.0112400921072426	0.0228427787800783	0.00494604367175364	0.0107809186921539	0.00771328952905754	0.0142770838843542	0.0109089232790323	0.0177799878536359	0.0267703177009945	0.00610846243200823	0.00671937647475495	0.00996074958728935	0.00658008490723637	0.009016293391638	0.0139315798177711	0.0107880518349935	0.0146214750005108	0.0232255742714455	0.00855402350106312	0.0124785201789727	0.0026967237105307	0.00815477233654479	0.0132043300113534	0.00649715928709219	0.00658409621407734	0.00291768704216112	0.00729565901831972	0.00406174620689539	0.00994628489606477	0.00899468880706267	0.0106092797208333	0.0187198934837713	0.0138917798704189	0.00705443449799981	0.00725112053738202	0.00635927646333726	0.00743584030840788	0.0163896247562294	0.00470400965150572	0.00617057192328988	0.0197680954512427	0.0213387486461822	0.00678701045034819	0.0178588077909688	0.0136883944473405	0.00997174463605465	0.00904626621358516	0	0.0155080790297398	0.00934932746343767	0.00891983589249642	0.0202393268373362	0.0135472399877744	0.0071742058587036	0.0255048344306173	0.0140273754220458	0.00535829148537992	0.0214805368037414	0.0119264582105124	0.0136153247474918	0.0250463687498033	0.00514770773904392	0.0179324632788524	0.00666675815543405	0.00651228342498007
A549_G2_3F_1	0.0181691837432116	0.0162780361734054	0.00815266089502488	0.0156334424806005	0.00141134057262434	0.018365173425284	0.00822060204477883	0.0157147963969729	0.0104078387905311	0.0146565316565201	0.0203249712479182	0.0130345450229265	0.0136924713257242	0.00979065167630031	0.01869509792767	0.0301224635106804	0.0306313487305947	0.025608925447389	0.00735272594113056	0.0116866939833024	0.00271850733344913	0.0112670335504129	0.0130547831962038	0.00260825315367968	0.00549541144008878	0.00827217585261545	0.0117417643654679	0.00507217557593151	0.013014490812873	0.00436134701665337	0.00462024979348258	0.00656187216542474	0.0129768400726946	0.0102460500911423	0.015380300667448	0.00758432040644556	0.00942007973596262	0.0174477266469066	0.00667092172057401	0.00554389202447679	0.0018172872282176	0.0108629424094713	0.0152236491746212	0.0176443248377243	0.0128675077713638	0.0160004033710014	0.0165788170774416	0.0167186862388729	0.0170612796594346	0.0128382163552134	0.0152903180055441	0.0114617168424183	0.00607154137809722	0.020011474683349	0.0245739031525211	0.00587073281470208	0.00313125379517443	0.0133804913292447	0.0120586375808198	0.0105595971464074	0.0101851798848778	0.0102821548713424	0.0108133845333933	0.0180205594434623	0.0047545245057832	0.0131222733096459	0.017473542720398	0.00820210189794235	0.0104608373456408	0.0121417914230079	0.00673390976487492	0.0155080790297398	0	0.00631612224411901	0.0191927718700321	0.00864542452107862	0.00202784938077588	0.00837415352241526	0.0113717927984562	0.00476434408482082	0.0150144160407215	0.00773874385294641	0.0075010431405273	0.0259524095970456	0.0121472879747986	0.0201055944713358	0.00788487735589755	0.0181119331630095	0.0129200174319849
A549_G2_3F_2	0.0141180653265266	0.0125531057613019	0.00406364361456281	0.0100450887397993	0.00530847576270489	0.0136375643306624	0.0114921139749843	0.0109354484363495	0.00563658794152412	0.0123492757766316	0.0155314038255631	0.00736859968212353	0.00812835274364993	0.00585830649827068	0.0132535865702817	0.025108834447358	0.0264918095376111	0.0217833712070851	0.0027235927270641	0.00990692929907641	0.00903456613022498	0.00869059459081141	0.00851931700314344	0.00376443788648219	0.00241469888186716	0.0135545666781246	0.00646343897866636	0.00295816301489255	0.00909456004897598	0.00528652149897213	0.0017688128275045	0.00905369517101048	0.0177103730570862	0.00516310965335058	0.0108318975330136	0.00514233724854513	0.00311525637369254	0.0133352649915497	0.00590897779317744	0.00370443244149074	0.005872782196031	0.0145128638001089	0.011366011504979	0.0147888400522313	0.00682192298114904	0.0118621355188012	0.0143129894447	0.0119081476744059	0.0122217737319863	0.00657157794811314	0.0109550557216086	0.00529404271684718	0.000975525792674484	0.0153092286017366	0.019106695274724	0.00964634597361774	0.00460576160296485	0.00915160318036702	0.00630059907653346	0.00439627405281345	0.00605228375822302	0.00963562769505385	0.00466512667915906	0.0128889281493171	0.0104196954230838	0.0141738738068092	0.0126244471551895	0.00968876994235806	0.0101855242141675	0.00940759567525076	0.00255144252531085	0.00934932746343767	0.00631612224411901	0	0.0146613312974685	0.011617181068597	0.00429512072226191	0.00269095062744453	0.0163374749058464	0.00516755062686301	0.0100559191413773	0.0123267861176733	0.00680624961118561	0.0210954531919501	0.0162208098123868	0.0142055255373426	0.00962271240921972	0.0131076826243277	0.00848149874233988
