	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_3	0.00891423312996325	0.00319461528022526	0.00498793478038231	0.0215550196365599	0.0064013446437464	0.00889768676960961	0.0289197852024782	0.00348428753782845	0.0140485490513284	0.00377754365233042	0.0102954945122024	0.00318542649402986	0.00373945957666688	0.00847365045853823	0.0152507362532764	0.00522843534444241	0.0133814226579504	0.00495005403278684	0.00514756756410821	0.00421394349511777	0.0141515067846025	0.00399691500496109	0.00421283101311796	0.00615841773329226	0.0101597625098902	0.00816942792715984	0.00670236332733912	0.00731493408895191	0.00830838009489764	0.00731453749595448	0.00477264148799489	0.00445756915048577	0.00583731574595874	0.00781266676153162	0.014871224031561	0.0177587281267114	0.000945674830882093	0.00590033342902723	0.00740553125391748	0.00699313979318782	0.0125863240259563	0.014147307309779	0.0131524749295551	0.0165270680633587	0.00203535354132548	0.0142835402513679	0.00223551972345452	0.00401393462925555	0.01864055409361	0.0101084823888195	0.00514210592039612	0.0084891460361325	0.00444534513692552	0.00510186409330729	0.00651938783785044	0.00399560003535638	0.00827838948051252	0.00389185223890312	0.00355926738660218	0.0152803223445283	0.00585808299599736	0.00504408972787369	0.0116180380443851	0.0163006123406444	0.00274521720252324	0.00369036213710485	0.0123575139192117	0.00872279275983093	0.00501471807509157	0.00205925521807767	0.00344825935198197	0.00819697239466837	0.0117610564270795	0.00933196639363379	0	0.00545025078953748	0.00695409504574271	0.0034772066204998	0.00562481674999704	0.00829912739172732	0.00835618086979382	0.0041450096569916	0.0127825429326352	0.023587275747487	0.00538381018720041	0.0087287285852276	0.00320315106831976
A549_G2_3H_1	0.00589260741241215	0.00454094198409296	0.000476376725066526	0.0264685284380319	0.00297454637489931	0.00755647496100111	0.0338701807352278	0.00687729564634824	0.0193813734516503	0.00843056785656453	0.00643831897463828	0.00389031260444071	0.00224136595701514	0.00309611062945803	0.0112188150819084	0.00745081952098722	0.00813439582770068	0.00172777520136929	0.00644713792650931	0.001778945460331	0.00887213472308008	0.00909183463765022	0.00953490999354195	0.011583415568132	0.0156045014354946	0.00830296125250742	0.0105503539227468	0.00847635153435203	0.0089411548931864	0.00634012820664381	0.00936946020191045	0.0067189798418301	0.00246310544426028	0.00500278526485003	0.00942137233651807	0.0124742235790004	0.0061480230838823	0.0105444005503155	0.00369799652204845	0.00308451899598349	0.00755157469362081	0.0165344056842109	0.0173614995874676	0.0204184680828893	0.00414417941515478	0.0197300643460216	0.00586145966366576	0.00571055202073579	0.0230797477343835	0.00467542737737502	0.0105015015689832	0.0121330582239972	0.00920355458340974	0.00608648065385991	0.00589901177685695	0.00944042668317282	0.0132383230731445	0.0088728587627571	0.00189099787508451	0.0203838224180025	0.00898531351770794	0.0033338236291623	0.00688922717997645	0.0108508003187971	0.00622565808858284	0.00227091959259719	0.0160852325970808	0.00335299801074689	0.00735363994828968	0.00710367259065533	0.00459779928370802	0.0112842265575864	0.0160812746283658	0.00414235847371634	0.00545025078953748	0	0.00270450734211599	0.00198214130101188	0.000540333862334215	0.00610056823840302	0.00395656280631634	0.00798072473340619	0.00770652427150088	0.0287113184326264	0.00638823124884908	0.00867150626432877	0.00584627189871038
A549_G2_3H_2	0.00823214537724596	0.0069907441639842	0.00300904817929786	0.0284605542081474	0.0055234729965519	0.00532040426632831	0.0358401123092969	0.00917636296403221	0.0209663509064186	0.00898341787468574	0.00836767829150608	0.00634351353826475	0.00471262940618343	0.0038523281312357	0.00865874279149863	0.0099984158786682	0.0065995774746058	0.00202330208235555	0.00906828695338457	0.00279256314736822	0.00907523260347658	0.0109051033526164	0.0111647920525272	0.0127077959774849	0.016748424159759	0.0110059448101407	0.0128800485781185	0.0111568742671647	0.0116440357399281	0.00445991978567525	0.00978152635089502	0.00638675411536955	0.00509687201984529	0.00251559664690957	0.00876783839625004	0.0109522399897197	0.00782339477396837	0.01088462136607	0.00104900412385119	0.000481927120264396	0.00566815268227844	0.019185122210242	0.0196594129352651	0.0228283711040059	0.00627292144242892	0.0208506604128224	0.00800650134007895	0.00823698742356256	0.0253143178091053	0.00409831569749106	0.01207963771881	0.0145411527214112	0.011194433748746	0.00872471847947947	0.0086014196437224	0.0107102987601776	0.0151700931179061	0.0107489987726257	0.0038514456846981	0.0222271019362311	0.0114368734446221	0.00250643133668387	0.004667962609386	0.0101422816126566	0.0084492415722898	0.00472722198532938	0.0185137523160604	0.00269180138451166	0.00987992450607302	0.00808125729201659	0.00709451365379662	0.0137935507252027	0.018332253758525	0.00271987737697217	0.00695409504574271	0.00270450734211599	0	0.00382095527275337	0.00314386403367676	0.00370303830702637	0.00587926756200873	0.0102352538646517	0.00839478240599483	0.0305373677219538	0.00903602596766219	0.0113680262619371	0.00599645956944037
A549_G2_3H_3	0.00677041138447228	0.00328726960172348	0.00153521382539736	0.0247244955141121	0.00381495124653971	0.00748218482129108	0.0321183543750587	0.00536191018093858	0.0174693970381753	0.00654009281398147	0.00772701478646644	0.00267591383483557	0.00133729587276971	0.00505525889272156	0.012453250506143	0.00632745380699292	0.00997057352505461	0.00186391472149765	0.00554648736648645	0.00112960275719938	0.0108069356041577	0.00723030734839946	0.00761266095393281	0.00960140164554569	0.013624432453527	0.00797819226039068	0.00906361121624951	0.00778123758258252	0.00846194961977735	0.00602620588951545	0.00750400754116511	0.00527193984870183	0.00318187068072762	0.00545334931415981	0.0113996633304701	0.0143387558576517	0.00421645992104095	0.00868446961529801	0.00454831666456923	0.00400760689276307	0.00926426583167063	0.0156235599626318	0.015839660166987	0.0190213429566138	0.00245204651283094	0.017750639447258	0.00418863685058499	0.00457641632780748	0.0215013230063988	0.00663164344168445	0.00856976651401082	0.0107405251786611	0.00743215431254584	0.00525953767182771	0.00569451692172674	0.00746117773489584	0.0114463222506325	0.0070383888769257	0.000175314946197581	0.0185615224517457	0.00766635434135448	0.00292455662484938	0.00842757528174802	0.0128288252052375	0.00462865092111711	0.00131741485609153	0.0147149130834783	0.00525687371189607	0.00618559269453082	0.00514166857061185	0.00343786728755635	0.0100506624223073	0.014514406707444	0.00592481846409853	0.0034772066204998	0.00198214130101188	0.00382095527275337	0	0.00223005191192088	0.00632524284206039	0.00542601805039385	0.00641472863271076	0.00955772642485137	0.0268887333166515	0.00558853815875166	0.00843890069447307	0.00420793317718246
A549_G2_4A_1	0.00535291602182102	0.00438865126101606	0.000737869613318923	0.0264107018393448	0.00244834816046473	0.00808774368497524	0.033813696371755	0.00676776355651825	0.019446144724613	0.00875831665318558	0.00591447331999506	0.00375008240773156	0.00215872486391926	0.00284915984204621	0.0115354698505922	0.00720984194197925	0.00819034789809988	0.00226235322871187	0.00615932677605238	0.00224299126094959	0.00857829972709889	0.00913365775960127	0.00962481900746983	0.0117808055455176	0.015781621146241	0.00787711890959771	0.0104039519805706	0.00812121661064656	0.00853954867813823	0.00687999134778965	0.00971253752916392	0.00718070833854378	0.00196329466529264	0.00550479694023444	0.009280819706332	0.0124929942006282	0.00626321992418985	0.0108913050357826	0.00416292381175589	0.00355023810403305	0.00769343314315029	0.01620008906388	0.0172102024941554	0.0202171531417715	0.00415371821074271	0.0199022914096301	0.00582757729726866	0.00549612832970167	0.0229448799320617	0.00461709231232998	0.0105984865719418	0.011946828689104	0.00918945456919653	0.00578579165070223	0.00547224708052984	0.00961965456043822	0.0132226684953681	0.0088975178943986	0.00210605924485497	0.0203772484418088	0.00878997969212684	0.00386861378883792	0.00712169591517101	0.0107090296959696	0.00615538219111581	0.00219682983960918	0.0158812386465562	0.00339420011022396	0.00712630512162842	0.00736878741899628	0.00441651418500412	0.0110503939647614	0.0159502362184631	0.00427706750628327	0.00562481674999704	0.000540333862334215	0.00314386403367676	0.00223005191192088	0	0.00661690365679286	0.00344801281888651	0.00788014578091564	0.00734154287206011	0.0287000319329638	0.00607676820276749	0.00822837339654666	0.00626344533951897
A549_G2_4A_2	0.0118872140943142	0.00957024387435347	0.00624100876582376	0.0295306998659815	0.00906411535749394	0.0016755647765926	0.0368017935105011	0.0113442683047096	0.0214723214298694	0.00874367130732	0.0120696362705031	0.0089874638437699	0.00757372277418211	0.00747396675512525	0.00736767282207396	0.0125842606083135	0.00814429679954813	0.00463632969391434	0.0118680174261437	0.00522348959276946	0.0121148370759796	0.0121987304917166	0.0121693955135301	0.012870787195749	0.0167208181821799	0.0142107785642236	0.01491134311256	0.0141040825225878	0.0147511157338749	0.00168490157399827	0.00923952080227455	0.00548033280755457	0.00856255434304331	0.00119721585730699	0.0111163953008073	0.0120093273439407	0.00924439594887697	0.0101180466516841	0.00269750354947272	0.00322315698636521	0.00682802664144189	0.0218949658603762	0.0214483262977214	0.0248122635821521	0.0084953387303492	0.0206529990164129	0.0100385754237547	0.0108632398856632	0.0268891270227755	0.00712575438975008	0.0129410870613752	0.0166739408457092	0.0127370791546149	0.0115842551083937	0.011846124437389	0.0112427935101388	0.016417304439458	0.0121479548198286	0.0064414731350443	0.0231289540818776	0.0137618713988726	0.00346381878986425	0.00539972279566686	0.0123291192981703	0.0105551294547721	0.00756898299342216	0.0206033546773854	0.00600481467718279	0.0124241938545321	0.00855391526669912	0.00974243867875862	0.0161695686998804	0.0200541527498318	0.00548594149075305	0.00829912739172732	0.00610056823840302	0.00370303830702637	0.00632524284206039	0.00661690365679286	0	0.00958126903222308	0.0122608303910995	0.0117476098018644	0.0312880472157335	0.011913007158999	0.0146319521146565	0.00588523627483228
A549_G2_4A_3	0.00261771731839048	0.00595527955924828	0.00415284798552594	0.027541049328941	0.00204315552886285	0.0111769651703068	0.0349019149229175	0.00819717218852837	0.0213263506902918	0.0118695660732292	0.00251746726528521	0.00552246411085068	0.00463751987738342	0.00253749569766252	0.0129058499350464	0.00780699871152637	0.00811748833618364	0.00567016288407081	0.00657849898819356	0.00568388176175324	0.00620052919423965	0.0111464035941812	0.0118351115359349	0.0143865390178097	0.0182410773866702	0.00686303757625248	0.0113477392524562	0.0077530801215754	0.00770493280206082	0.0101359839307657	0.0128563691552624	0.0106002866998444	0.00253016112698245	0.00839437371216585	0.00784855592962561	0.0118896511793124	0.00874485073194603	0.0140348340524566	0.00690733937578023	0.00635827997296245	0.00820595387396026	0.0155892405917887	0.0178909590450407	0.0205111730560457	0.00645591001931417	0.0222975632279749	0.00773103709272801	0.00650816189992016	0.0236375187129413	0.00449572424864205	0.0128067673815079	0.0125643876297354	0.0109296244772891	0.00617716984098877	0.00483660353704593	0.0122027714905933	0.0147982207269771	0.0108413037007494	0.00526380208639638	0.0218653163343964	0.00953410033819156	0.0072653291361666	0.00824327356237843	0.00917476990640552	0.00785103256342403	0.00468651833093315	0.0162467723437965	0.004293378892397	0.00782325045793291	0.0103184694335258	0.00582967518735676	0.0113919397800494	0.0167874514499386	0.00533983412477544	0.00835618086979382	0.00395656280631634	0.00587926756200873	0.00542601805039385	0.00344801281888651	0.00958126903222308	0	0.00925537693073085	0.00458427019704433	0.0300836339875989	0.00633654833571655	0.00698827604430875	0.00961771461482684
A549Root1_1	0.00858024675534763	0.00351818304554581	0.00752273919181448	0.0185508994480072	0.00726811047945806	0.0129953281799905	0.0259545179598132	0.00111560178060032	0.0120985707514808	0.00675789891837004	0.010336082371508	0.00413582969596588	0.00574388858080864	0.0104209055253544	0.0188511371786628	0.00217487731692666	0.0160692054898758	0.00825506209432999	0.00309501283342738	0.00748640112772068	0.015455205069041	0.00253661638907673	0.00348818389551964	0.00651997864836922	0.00966179187787863	0.00564888588392911	0.00266895031573224	0.00426484166545882	0.00538349199639858	0.0114120892169101	0.00754620114222535	0.00851234308231526	0.0069760902710848	0.0116205942748723	0.0168392837215854	0.0203490403539324	0.00329094573330121	0.00836868900833717	0.0109246023630956	0.0104094011862553	0.0155313483197871	0.01002927746085	0.00942714126241801	0.0126355856770937	0.00396337882071738	0.0134759104681999	0.00225293128204776	0.00275344831242504	0.0151128761281462	0.0124365607452292	0.00424907828986279	0.00441451370989965	0.0018692919387615	0.00339418032960659	0.00525471615944954	0.00479023729098831	0.00554385753369643	0.00217194749865681	0.00638835274609277	0.012650558873767	0.00180628693158833	0.00884995898932911	0.0148032169778455	0.0182357377211487	0.00178616786802278	0.00571194584909619	0.00836392264618541	0.0112741295804068	0.00199066102686952	0.0052421045920439	0.00354926743143462	0.00405681887418702	0.00811462530745411	0.0121214381070012	0.0041450096569916	0.00798072473340619	0.0102352538646517	0.00641472863271076	0.00788014578091564	0.0122608303910995	0.00925537693073085	0	0.01381053053924	0.0209314945317361	0.00343005443125321	0.00620320738979932	0.00730646208011769
A549Root1_2	0.00584050842468625	0.0105385020733528	0.00807133343457188	0.0319076033318098	0.00662396234828847	0.0134213993821249	0.0392257241203545	0.0127674968310318	0.0258976112313133	0.0160965356693109	0.00413254104246306	0.0100908479851684	0.00904686082964571	0.00472684405780528	0.0123108901718372	0.0122356702833522	0.00646075452788464	0.00915441264929632	0.0110098357658748	0.00945887894000513	0.00180610742983517	0.0157290016313563	0.0164064461428107	0.0188916418269622	0.0227905004441462	0.0105998620532663	0.0157859723022447	0.0118009372218918	0.011475659706034	0.0128210553424592	0.0170535576202906	0.0143250859767814	0.00706430281958422	0.0105953440307579	0.00437486930922682	0.00885661380752037	0.013252225357533	0.0182322823330227	0.00917728504839818	0.00883351542618023	0.00731038851142226	0.0190774431478083	0.0221365092656842	0.0245216657138052	0.0109707101280646	0.0268622465266126	0.012310135934058	0.011057431259443	0.0278320072128565	0.00467489009032628	0.0173805975489251	0.0168687753193282	0.0155087920090658	0.010621179003501	0.00904679976404344	0.016706313607655	0.0193452563231663	0.0154251147932588	0.0094197890126014	0.0263670789619031	0.0139524965299679	0.0105572131418064	0.00813354076216811	0.00535230438481222	0.0124350585488985	0.00909574807899807	0.0203634020525565	0.00577188132888012	0.0122775545084219	0.0146570977609916	0.0104136950716913	0.0156101072353509	0.0211125965420546	0.00630710091553472	0.0127825429326352	0.00770652427150088	0.00839478240599483	0.00955772642485137	0.00734154287206011	0.0117476098018644	0.00458427019704433	0.01381053053924	0	0.0345317994098668	0.0107360957999209	0.0105394251700972	0.0135404230870781
A549Root1_3	0.0288649302223664	0.0244325869574573	0.0282367094425722	0.0032856412675292	0.0281592112707758	0.031239848116352	0.0057700135896728	0.0220385268484757	0.00987495581827765	0.022630875689255	0.0306857782318436	0.0250225091539124	0.0265426435117715	0.0313391298930527	0.0385954567995131	0.0223035512868512	0.0368355933594537	0.028526763768037	0.0235318811094839	0.0277753314266362	0.0362507814409937	0.0196632238135434	0.0193835688408104	0.0184831928577659	0.0150218748142466	0.0244149000158356	0.0187525943848942	0.0229668186829634	0.0236027049380201	0.0298506533177454	0.0223479806375336	0.0259302277982931	0.0279013126408282	0.0311230654897605	0.0377631147380119	0.0411760568767305	0.022724871676714	0.0218101893058994	0.0309517104706547	0.030569738037765	0.0361375895867422	0.0184872279925877	0.0128284991448121	0.0120643323703284	0.0245695238457996	0.012097544258307	0.0228746633701852	0.023618313281371	0.00822512480494521	0.0333071893461113	0.0184954513900788	0.0177590182569133	0.0195149550044762	0.0239256736839294	0.0255139069777703	0.020070394753896	0.0154807708054099	0.0198547948344628	0.0269185542518852	0.00833124953894171	0.0205838316370694	0.0284910332357162	0.035198982919936	0.0391547569434307	0.0225690930190447	0.0265041530799154	0.0149258265455879	0.032060826253183	0.0222711341594574	0.0227811293982371	0.0244783264264814	0.0191099315266417	0.0135681001732591	0.0328057192725855	0.023587275747487	0.0287113184326264	0.0305373677219538	0.0268887333166515	0.0287000319329638	0.0312880472157335	0.0300836339875989	0.0209314945317361	0.0345317994098668	0	0.0238001864396253	0.0246912102176817	0.0254088746472703
A549Root2_1	0.00522402760903422	0.00247160425882813	0.00603139680850076	0.0212132055389732	0.00457517656994891	0.0130276949847466	0.028569737370512	0.00272085289151352	0.0153699166796134	0.00897652816691321	0.00702140841699861	0.00295793552030231	0.00438067301226994	0.00803769701667482	0.0176018705700122	0.00150361184227895	0.0139274043880465	0.00735038313571257	0.000337173380958311	0.00669637773345772	0.0124598405290082	0.00586689403197182	0.00677235923423413	0.00975908335124477	0.0130814271224283	0.00278583450862913	0.00505042334190695	0.00219550666525881	0.00300105250358419	0.0115195342134139	0.00991651763383422	0.00964594361492692	0.00452549650167861	0.0110090571522967	0.0141605555750378	0.0180158209775548	0.00501043474105514	0.0109307404793068	0.00994239601504392	0.00934786767901604	0.0136378485626351	0.0101525435773074	0.0115722589825115	0.0143295638593875	0.00378675913699459	0.0169024828531034	0.00330975655018735	0.0013699618238341	0.0173295955545746	0.0101796960428856	0.00761940480391224	0.00623640603001773	0.00529732293952606	0.000331080194599238	0.00183900497820656	0.00779851567561952	0.00874440247066361	0.00550478372559508	0.00547345556342674	0.0156511080683052	0.00321715426725345	0.00849423304242402	0.013181693592877	0.0155052510195176	0.00297668087848361	0.00437740959048568	0.0100130893296199	0.00927732175548958	0.00157330858706018	0.00724553847079859	0.00224742152520169	0.00512881420535979	0.0104517690635704	0.0102656642956167	0.00538381018720041	0.00638823124884908	0.00903602596766219	0.00558853815875166	0.00607676820276749	0.011913007158999	0.00633654833571655	0.00343005443125321	0.0107360957999209	0.0238001864396253	0	0.00334751219548803	0.0083605558271946
A549Root2_2	0.00474592015903417	0.00569927153643547	0.00843593835759257	0.0218424203802468	0.00601693994929994	0.0159028028393343	0.0290226937096051	0.00584563135612431	0.0171522446325561	0.0123066960583641	0.00641386202499352	0.00604972949807377	0.00711564731975881	0.00931495658296366	0.0195490762149111	0.00404676857739843	0.0151006412791638	0.00999659950286317	0.00360733202862737	0.00945908682788983	0.0123452569449208	0.00873840903146277	0.00969130205504976	0.0127229562992609	0.0156725085767724	0.000572624883643274	0.0066555404506146	0.00204705992047407	0.00110096197103941	0.0144644131827003	0.0132336103988388	0.0129272218440065	0.00631072812759056	0.0136147984338415	0.0145683090246007	0.0188052417581822	0.00834388153495316	0.0142196893585565	0.0123685045520632	0.0117553486643555	0.015104788588268	0.00863769756841784	0.0119440172635025	0.0140355428922057	0.0070378641509668	0.0192364467888903	0.00663887184830426	0.00471666250612488	0.0174903160206973	0.0114234170963665	0.0104205726525944	0.00703922392259363	0.00798406854725198	0.00362818671094341	0.0027878204137974	0.0109133384092874	0.0106418984122183	0.00837455300694979	0.00829346005008105	0.0169201105816886	0.00507176952895549	0.0113484046199919	0.014940200349193	0.0157727090343795	0.00626168561690142	0.00712917880980808	0.0100058838520273	0.0108925534968882	0.00425250021286241	0.0105833106745227	0.00545071705413711	0.00563666313219807	0.0111278441039728	0.0119533724949378	0.0087287285852276	0.00867150626432877	0.0113680262619371	0.00843890069447307	0.00822837339654666	0.0146319521146565	0.00698827604430875	0.00620320738979932	0.0105394251700972	0.0246912102176817	0.00334751219548803	0	0.0116470171128547
A549Root2_3	0.0108933332486348	0.00594891328588286	0.00552625420257842	0.02366514765856	0.00799713509672708	0.00607083002444349	0.0309243634593461	0.00668694148162965	0.0156056479698993	0.0030333588453018	0.0119324886669428	0.00566864801237437	0.0052874878190333	0.00885189675928714	0.0132106928574253	0.00839440146551436	0.0125562587188968	0.00446587922944759	0.00816858022048582	0.00408176589587945	0.0146059606152126	0.00657156135434371	0.00639004687329262	0.00703934978925957	0.0109896766362791	0.0111088222399083	0.00976563477062486	0.0104115288187735	0.0113491367752614	0.00454573078502529	0.00378556303389567	0.00128619175703324	0.00736499360957131	0.00578832247907744	0.0147014406237012	0.016859059755895	0.00401644143698451	0.0048957464233827	0.0059834474289503	0.00581152830862385	0.0115093082730579	0.0173307893507725	0.0159084302062712	0.0193717772407598	0.00461104845494901	0.0150267673172805	0.00541716013591847	0.00701862403183368	0.0211797886940367	0.00991407898285864	0.00709857355755947	0.0115525326831988	0.00726137020016782	0.0080514293381501	0.00917261393570293	0.00536078384492469	0.0106553213511903	0.00659580276311315	0.00437732102964988	0.017250985501013	0.00905102446351964	0.00351150497366599	0.0102980332098372	0.01609831688615	0.00593841827767499	0.00524657125903511	0.0153200138701395	0.00844472320820776	0.00818587326875327	0.00270172666278326	0.00619956018667318	0.0113619986725406	0.0144899550630435	0.00870347825414848	0.00320315106831976	0.00584627189871038	0.00599645956944037	0.00420793317718246	0.00626344533951897	0.00588523627483228	0.00961771461482684	0.00730646208011769	0.0135404230870781	0.0254088746472703	0.0083605558271946	0.0116470171128547	0
