	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_3G_3	0.0128382210466092	0.0171995499891334	0.0129529051315532	0.0324289450512628	0.0198401358195372	0.0201806043854233	0.00778662910653318	0.0163933824477976	0.0100736262467242	0.0298641186284257	0.0456304680964324	0.00895911707001481	0.00466405842273873	0.00877455900509946	0.0173134290497921	0.024364733896851	0.0202831667730682	0.0196519432418644	0.0195240696630231	0.00782459936047401	0.0150802203215586	0.0501675629573004	0.0176757599948514	0.0193403536373587	0.023188638813687	0.0204839173463796	0.0365562696848632	0.00985513513844209	0.0143711639519137	0.0231927002506088	0.0357091600451171	0.0368158905255317	0.0128799246279573	0.0320017898659495	0.00701047979570392	0.0086586715803393	0.0396074245827836	0.0115594362065454	0.0197539392416476	0.0101241376791958	0.0478570103910652	0.0242621642982877	0.0111784259065821	0.00854062548703983	0.00760429708776001	0.00555018455038069	0.0431131396597324	0.016682550141837	0.0110779749008366	0.0254344063089833	0.00607074386387147	0.025920849834073	0.0101923515856027	0.0287163414788419	0.012223213093184	0.00201317575541526	0.015100818013083	0.0190716973711046	0.00993383602530737	0.0150192426895349	0.0133333739273047	0.0116143841665545	0.00371859385297419	0.0212409717176173	0.0200720769901462	0.00848492255318693	0.0166112911916233	0.00955013979366721	0.0147069780995429	0.033492137712268	0.0155352421037779	0.00489476565105754	0.0256221302674493	0.0139140055376314	0	0.0106641292939568	0.0315828571447397	0.0121474539863276	0.00965867548501356	0.0130129488957729	0.00727758844951929	0.0326672070892787	0.0428976126087133	0.0616958862704461	0.332992397151146	0.0148795646044	0.0113628880423678
A549_G2_3H_1	0.0133847225579436	0.0159065463656347	0.0193825696240124	0.0347457156164159	0.0219156210340231	0.0225343610485533	0.0113729157573814	0.0207996063296797	0.0155111696312456	0.033199258504246	0.0486604564153459	0.0130659330491908	0.00953441255051631	0.0115186929451353	0.0215547585826446	0.0291664379247419	0.0206090704637927	0.0245647221052282	0.0179202772552857	0.0133389413042748	0.0132228272600962	0.0536856412648312	0.0208006726781148	0.0193391127593382	0.0243131933286782	0.016536936705533	0.0399597046768328	0.0154432557989834	0.0201849498143783	0.0261392738881891	0.0407909798013106	0.0405547485444778	0.0186921131467131	0.0333180585548051	0.012490340039658	0.00835002729529796	0.0428502575175911	0.0181634608133477	0.0168547278052151	0.0112416021395917	0.0516198337361044	0.0242736614900318	0.00606690406944042	0.00876330074374637	0.0131502662974436	0.0100938442538571	0.0454530681417509	0.0221628067532039	0.0128251630722729	0.0286209500927819	0.00907208973921441	0.0286318128574817	0.0160667031822931	0.034015573687537	0.0144676997350389	0.0110223541683598	0.0187655389567392	0.0217693448589138	0.00924745947366114	0.0149984796074083	0.016876650673093	0.0128855237201492	0.00825150624575369	0.0191982430158018	0.0212354738094277	0.0112113860019245	0.0152337740124817	0.0132886157479841	0.0203522168764719	0.0365451086551558	0.0184890461790825	0.0117736054362905	0.0283840273724344	0.0186031308072735	0.0106641292939568	0	0.034781148358776	0.0109963415314132	0.0124407980177997	0.0185751513598978	0.0128735996957255	0.0347566852323759	0.0438746458203207	0.0608811306154172	0.331270582624351	0.0214040568158733	0.0144915390477692
A549_G2_3H_2	0.0214244427210516	0.021947268814109	0.0191473707121917	0.00875071307807724	0.0144927638763853	0.015893786214125	0.0387685743105587	0.0165092565924848	0.021534497976427	0.00185934994784264	0.0148695951504106	0.0405182958389389	0.0279673237903702	0.0399760517773436	0.0177943771970047	0.0105029276619934	0.0518022104283404	0.0166189537375753	0.0186900843072945	0.0252287349158998	0.0233242057975199	0.020876103707491	0.0180244615423626	0.0187561741981425	0.0143471019047665	0.0503649973723754	0.00783311049429163	0.0219053245593736	0.0175803657178067	0.0142089664307654	0.00860225800630114	0.0067039466769242	0.0235793211985484	0.010942322905197	0.0250053905799415	0.0311548151298051	0.0107738835030116	0.0207917941020017	0.0493744913321014	0.0247428823382125	0.0169231558230832	0.0145123672593718	0.0291066269712706	0.0284678073009282	0.0241942843529679	0.0271462311681599	0.0134636747137854	0.0185095909409673	0.0396728409474181	0.00776264924031833	0.0362150164435557	0.0142510430579659	0.0237756401457305	0.00735422137300507	0.0436413319558907	0.0304678072958986	0.0200062480937846	0.0131169564438445	0.0256260845913283	0.0462302160432106	0.0186241812745101	0.0244644360619408	0.0345059834336642	0.0233003490486255	0.0159453662859823	0.0244636871463221	0.0204022512686694	0.0388434503365521	0.0191735582203419	0.00410659746918599	0.0165797791542227	0.0357879199308073	0.0103611711311161	0.018666954503248	0.0315828571447397	0.034781148358776	0	0.0418300148026003	0.0409878396030917	0.0201449007725022	0.0368682884194593	0.0122618956271353	0.0142483032021512	0.033101169774038	0.305182355441929	0.0198063573908154	0.0281296058840188
A549_G2_3H_3	0.0212763454679147	0.0228351311154307	0.0239419346171347	0.0409973564498573	0.0283021484855971	0.0280089659394402	0.00975070483855659	0.0258662969628563	0.0210676618207149	0.0402484743971001	0.0552377716634783	0.00722782409852703	0.0143348809515745	0.00869040918356893	0.0257752264561527	0.0341143671514873	0.0126231559849374	0.031385529334868	0.0267161263511617	0.0192443175221387	0.0208091945453286	0.0594197080987031	0.0255291656417736	0.0259222099729346	0.0307237997822897	0.0126849088215064	0.0460758409637203	0.0203334260995421	0.0251650885687069	0.0311761982079625	0.0464794275547201	0.0468660196623778	0.0246258485664967	0.039875674097199	0.0171063886294326	0.0160440465263667	0.0489026774347003	0.0233042730978724	0.0145218268210263	0.0173807348673989	0.0581647613887137	0.0336346767825713	0.0162101748125655	0.0137234139298671	0.0186975936881007	0.0149213101512957	0.0520966575757794	0.0256336130407546	0.00466073874099657	0.0349421299233301	0.00616919645530937	0.0335211293794485	0.0190078676845636	0.0398693899721387	0.00905708991374857	0.0125039049282172	0.0230565869193992	0.029133895823521	0.0172439831389654	0.00611203339950024	0.0236954959152758	0.018047708142133	0.00910423571761745	0.0294606708663805	0.0300778079000674	0.0181784686086477	0.0238654839542549	0.0134298865689826	0.0240930487405323	0.0431845938116345	0.0255772500993216	0.00849417324680538	0.0342774908074692	0.0252456336052964	0.0121474539863276	0.0109963415314132	0.0418300148026003	0	0.00861964031508646	0.0247120498226611	0.00754612172166148	0.0404499251208239	0.0513539451829649	0.0699720635473664	0.339443894219603	0.0244413850041088	0.0158034622291948
A549_G2_4A_1	0.0213249055399779	0.0252591439512569	0.022528761670386	0.0419387414765117	0.0291619735443529	0.0294815941113119	0.00245727068166843	0.0260055074683617	0.0194872507624221	0.0392375899198164	0.0552048548627354	0.00317083723950496	0.0135114202202192	0.00114169191039236	0.0267803323327427	0.0340177676007097	0.0110143789818312	0.0278134773907377	0.0276023054280042	0.0161164878332733	0.0228421177053062	0.0598114628199563	0.0269883431146855	0.0279997288494216	0.0323249790826003	0.0120737559889279	0.0461758148279555	0.0194591796566869	0.0239663890518015	0.0326147709740011	0.0451625520650802	0.0463887336093295	0.0201381736662185	0.0413201400911616	0.0164835521752813	0.0125730078493988	0.0492322810592288	0.0206754981976779	0.0111327893041047	0.0185635943148959	0.057354489883499	0.0322668306291553	0.0164776411423575	0.0158532992413194	0.0168086351521017	0.0145231940684384	0.0526572722433854	0.0261812542072806	0.0106185775656289	0.0349931659841037	0.007564978679553	0.0352852265572577	0.019545318590435	0.0380389006742	0.00268937538374003	0.011239938029739	0.0243954660855067	0.0282607644498221	0.0176065692542498	0.00716540607650553	0.0225253432000207	0.0200417658886521	0.00695826318797719	0.0271898663398279	0.0281775354592097	0.0170867270111932	0.0246560828309314	0.00538281353955816	0.0242798708375104	0.0430366117086679	0.0247358988597933	0.0073133854261404	0.0351409940196697	0.0227599310064762	0.00965867548501356	0.0124407980177997	0.0409878396030917	0.00861964031508646	0	0.0216508628452789	0.00895656099739286	0.0420853064510948	0.0521937197978031	0.0703290713142035	0.341157683198181	0.024367638637832	0.018970602841928
A549_G2_4A_2	0.00928860943699853	0.0155004597524453	0.00605838715456485	0.0235427114573937	0.013110826005591	0.0148611075059634	0.0192979232228357	0.0101431570804528	0.00495066827369174	0.0183038494410709	0.0348086058117507	0.0216879356117558	0.0106675927325706	0.0206526497923908	0.012957559769892	0.0156603865152741	0.0326512360345348	0.00676787144969798	0.0140165354595635	0.00578132654947118	0.0142483249389579	0.04006253252695	0.0137018611142475	0.0155482825619039	0.0169450942785692	0.0317360768910591	0.0263632946341154	0.00684455761544769	0.00646861226686026	0.0171084558528569	0.0244488274008798	0.0258936847151022	0.00439022665725688	0.0238531180857731	0.0087759093461571	0.0126597786156819	0.0295794324286243	0.0027624696488469	0.0301882262468799	0.0115545440362368	0.0363376964553175	0.0138621465674747	0.0141627298747644	0.0141940062573798	0.00624688483385738	0.0104583585078038	0.0329718798115651	0.0124834470728346	0.0234094780859304	0.0159231569968854	0.0186943649950016	0.0198717409726625	0.0109854992122522	0.0170456619625257	0.0242687457706628	0.0126945617788998	0.0125238257653987	0.00889914533324516	0.0111435373551363	0.0278012997169341	0.00534913053344561	0.0130531969523583	0.016007192479119	0.0141047847628831	0.0093768754473423	0.00789504389698937	0.0123807716630752	0.0188783850266038	0.0106243043432749	0.0229170871175189	0.00683643045665349	0.0177600121918686	0.0176062202050906	0.00200696653685987	0.0130129488957729	0.0185751513598978	0.0201449007725022	0.0247120498226611	0.0216508628452789	0	0.0197399901429352	0.0250215426999244	0.0329378535980652	0.0509014989991517	0.323262033050516	0.0110853328947583	0.0164096728840799
A549_G2_4A_3	0.0181352829517347	0.0204062281117476	0.0181495938151896	0.0363932720638438	0.0240599259221517	0.0236220299248506	0.00891865733396201	0.0206466539428907	0.016073508999665	0.0352662646387118	0.0501532213708484	0.00622709725841913	0.0103552458317911	0.00876209586312642	0.0205552534127261	0.028460777048441	0.016583630305032	0.026440447034785	0.0243369485441834	0.0149414074266567	0.0186897633763785	0.0540699926485575	0.0208411026567703	0.0227559356676348	0.0268792367633904	0.0186372301141363	0.0408884688582835	0.0151360326860695	0.0195390050450187	0.0264275418749381	0.0405757151305223	0.0415325611522704	0.0199926664683642	0.0357950341996165	0.0122864227311676	0.0147453974530661	0.0437605792601151	0.0178312985065221	0.0191480221708465	0.014101545440839	0.0527308893919147	0.0305673490452846	0.0157529973587533	0.0111256026138161	0.0140549137855463	0.0108039829203519	0.0473729783397003	0.0198507701746038	0.00468978508355192	0.0300380114285681	0.00388520349178659	0.0288554512629082	0.0133825595882933	0.0340464773732353	0.0104490844995583	0.00712529871135907	0.0182028156358931	0.024752679970967	0.0148596312057625	0.0108259870785146	0.0192527038752586	0.0145866702612717	0.00657887615022787	0.0278290505789117	0.0266231008981121	0.0145834297970331	0.0214429530412637	0.012354163336299	0.0183407094199647	0.0382162932436373	0.0212292899106929	0.00287376814641945	0.0295574034841746	0.0204807324154158	0.00727758844951929	0.0128735996957255	0.0368682884194593	0.00754612172166148	0.00895656099739286	0.0197399901429352	0	0.0359870905233543	0.047337927696052	0.0668896087269796	0.337025998779295	0.0182727034788688	0.0115223992242225
A549Root1_1	0.0224115570720593	0.0192065692178776	0.0214443019347066	0.00359754064344636	0.0133430732729284	0.0126543042551174	0.0402640041410946	0.0165627096744849	0.0238452482799568	0.0128914135457491	0.0168274081682514	0.0409283639286837	0.0287600702355281	0.0411556659860437	0.0156999424970063	0.0112263632801046	0.0519910924880081	0.0246386961998175	0.0189198813390093	0.0284845000192357	0.0217241047992888	0.0201047715536066	0.0152179096343401	0.0155548200357857	0.0104973625442831	0.0507593598384139	0.00926080362377323	0.0231837228821703	0.0199526669462454	0.00961143656878735	0.0160666698431385	0.0120737584207827	0.0293070052169368	0.00365864141157344	0.0257589763541654	0.0339342800227828	0.0104860830241021	0.0245464053306361	0.0507948476613408	0.0240864051947361	0.021625240838236	0.0207624539355427	0.0298832569099356	0.0272530304623297	0.0263637861810308	0.02768054959532	0.0127396827669712	0.0171368488090496	0.0376807796811849	0.00952936440657209	0.0357188810798378	0.00723776932478335	0.0230016952361694	0.0164630029533728	0.0446052520991787	0.0310201650111656	0.0178669965647117	0.0169770546071723	0.0260862206200846	0.0457820856895969	0.0213179055088151	0.0226746751983079	0.0352137387598319	0.0287830988223188	0.0219563538352841	0.0261276239919985	0.0206794345508413	0.041472085905472	0.0186989204986984	0.00908574984521321	0.01928991220676	0.035824892144704	0.00745138912446031	0.0233293298943908	0.0326672070892787	0.0347566852323759	0.0122618956271353	0.0404499251208239	0.0420853064510948	0.0250215426999244	0.0359870905233543	0	0.0132690137740918	0.0350682432908012	0.304049886377324	0.0195238369085758	0.0250937753892481
A549Root1_2	0.0311846781995243	0.0289239134674171	0.0312790608845828	0.0117166662160941	0.0233238530956972	0.0238966018326544	0.0501282643242937	0.0271469597239588	0.0332406172501261	0.0158981066594968	0.00973612894240839	0.0515760150735282	0.0387180272062732	0.0511603120744844	0.0273165261132241	0.0212834248538035	0.062568147375183	0.0301904289430514	0.0261163714904208	0.0371942347168277	0.0310609674548831	0.014801772449172	0.0267486919351337	0.0255856001981171	0.0207634104585566	0.0602920452928203	0.0108360723296563	0.0332183738379576	0.0296481477231468	0.021635616351965	0.0178013157923719	0.012098845577054	0.0366378759800096	0.012027738544761	0.0359277340057815	0.0421062406321638	0.00964477806829619	0.0334318665500345	0.0599136237900606	0.0341845040098105	0.014907785819855	0.0238034692938273	0.0382703667782591	0.0376861203941802	0.0357397642415877	0.0377627979666337	0.00589728910086124	0.028771313791837	0.049195332233809	0.0180733846752668	0.046483209771928	0.0199609527517776	0.0342429982637154	0.021072371790327	0.054833860210165	0.0415450774178765	0.0293086712337083	0.0244682446674191	0.0352413317684212	0.0565131560110142	0.0300096401015867	0.0333546058542345	0.0453427028950309	0.0326161443730346	0.0269312228865596	0.035246164765781	0.0286905911158358	0.0506999204673538	0.0299027435374242	0.0115588199198568	0.0277318250486377	0.0467170183147592	0.0181370222999743	0.031160740034057	0.0428976126087133	0.0438746458203207	0.0142483032021512	0.0513539451829649	0.0521937197978031	0.0329378535980652	0.047337927696052	0.0132690137740918	0	0.0219806915673597	0.292990512196286	0.0308398310177342	0.0369153335193734
A549Root1_3	0.0492650086202091	0.0475703581314524	0.0509028281095364	0.0334221627549982	0.0432254129030756	0.0443984232090115	0.0681393356530918	0.0473747501252782	0.0521111624509116	0.0345994404735474	0.0254072430038172	0.0703143672393162	0.0573553978011365	0.0692196381303347	0.0480788508846312	0.0423126751483639	0.0807228857872586	0.046860712009207	0.0433386558552147	0.0551313800728648	0.0492523766933694	0.0284502571781759	0.0472992763489148	0.0448793398945804	0.0408844114333976	0.0770144113138803	0.031600131445442	0.0525458154207771	0.0492998459646134	0.0428147530899379	0.0359873904332071	0.031491249276755	0.0537551185328673	0.0332443863754254	0.0550316538880154	0.0587606357830296	0.03003129334117	0.0521536351460051	0.0763329304305197	0.0530141706328294	0.0268800858963092	0.0386802978129542	0.055063789245116	0.0564937618684287	0.0543021757403685	0.0565568936282531	0.0254194995504282	0.0496700755791523	0.0686112570901109	0.0385518690722624	0.0653505333984323	0.0414564185634442	0.0543688807790773	0.0396858512344728	0.0729878557370845	0.0606584646560798	0.0496878708002973	0.0429764981602311	0.0531603473225273	0.0749210266156609	0.0485558409134574	0.0526604262059449	0.0637412796338473	0.045956541873551	0.0429214561673538	0.0534062570972644	0.046227211920468	0.0681462835535892	0.0504292029314314	0.0320100520217828	0.0463377369732701	0.0659102323192314	0.039204543815298	0.0491671847549263	0.0616958862704461	0.0608811306154172	0.033101169774038	0.0699720635473664	0.0703290713142035	0.0509014989991517	0.0668896087269796	0.0350682432908012	0.0219806915673597	0	0.27517696660631	0.0515368218596631	0.0570383672351377
A549Root2_1	0.321111024902278	0.318091715436153	0.32255275186656	0.303729245005271	0.314643862187681	0.315027676768904	0.339227473310578	0.318648593457057	0.324068345080851	0.306828306286765	0.293120706811976	0.340906538510799	0.328774191231639	0.340129348068607	0.318572530421483	0.312845812042511	0.350441196318792	0.31930608100591	0.315130554188001	0.327255266015287	0.320083172067596	0.290773409323968	0.317787033143027	0.315557642473678	0.311719579772015	0.34633048778055	0.301223753694589	0.324192139770235	0.321009469599827	0.312903114308902	0.305041370083706	0.301483568391289	0.326070320058589	0.303600863437776	0.326509265229122	0.330473482578518	0.298575256682286	0.324220776202938	0.34622997398276	0.324121058886626	0.293003522014991	0.311813919120637	0.326212215790992	0.327110557099364	0.326216645883378	0.327924575918993	0.294259068703101	0.320047956504617	0.337923068431428	0.310130828468379	0.335778985791928	0.310817048659559	0.325151635097966	0.310655730986202	0.343613384756011	0.331802217769634	0.320263178654514	0.31550726900501	0.324599955896114	0.344657602146273	0.320778790257589	0.323320624409151	0.334789949101188	0.318134559925821	0.315881188613619	0.32526882381451	0.31792112580963	0.339514868825532	0.321241519583435	0.303216904815926	0.318629401539684	0.336574522284242	0.310011367754869	0.321612954641166	0.332992397151146	0.331270582624351	0.305182355441929	0.339443894219603	0.341157683198181	0.323262033050516	0.337025998779295	0.304049886377324	0.292990512196286	0.27517696660631	0	0.322118618248435	0.326666476955449
A549Root2_2	0.0117115289379545	0.0132389461563755	0.00502789336008665	0.0194343540662536	0.00975069177450045	0.00910596488244683	0.0226250227535336	0.00484681305870811	0.00821737433439237	0.0183980592171819	0.0322699370273986	0.0229407044809245	0.0125306539820103	0.0235783638256867	0.00481775440052078	0.0103745932793536	0.0343717464864795	0.015231806194737	0.0155442595519758	0.0126995222757883	0.013632855471998	0.0360212251773289	0.00676183208101328	0.0121486777867022	0.0128032134294927	0.0349207339365272	0.0230075517203721	0.00682863972937262	0.00511795895596893	0.0103675252654372	0.0226179092500147	0.0236054987497303	0.0148244760429514	0.019848525054717	0.00927356059786523	0.0193052847686799	0.0258874147349187	0.008758487088674	0.0345305028215447	0.0109606102705256	0.0347089706952297	0.0195548098925902	0.0180848565549469	0.0132760037684287	0.0103158086581207	0.0116178029464866	0.0298871908613158	0.00259928319407105	0.021324957800028	0.0130518205328694	0.0188219647839745	0.0128526486065344	0.00562888493481105	0.0168216415900593	0.0267687458290454	0.013251693696302	0.0055489842531189	0.0111377121942279	0.0135445842589242	0.0287192462997665	0.00910671113577834	0.0101787256055085	0.0181487434061055	0.0226517653195253	0.0164114775388961	0.0118047068180124	0.0141314871136988	0.0238828906306265	0.00192087198515212	0.020719506792507	0.00944830275775155	0.0178117996610343	0.0128817636932282	0.0106574056438739	0.0148795646044	0.0214040568158733	0.0198063573908154	0.0244413850041088	0.024367638637832	0.0110853328947583	0.0182727034788688	0.0195238369085758	0.0308398310177342	0.0515368218596631	0.322118618248435	0	0.0106902664777632
A549Root2_3	0.0115795124545543	0.0107485212055903	0.0123992679175673	0.0259622205949046	0.0142350502060522	0.0130939190831313	0.0179034836244222	0.0118748827910518	0.0114822156248713	0.0267920869653184	0.0403463287978369	0.0171154112383841	0.00917487695332857	0.0182858721737757	0.0107196992386151	0.0194232927964931	0.0275195655849898	0.0225253613274333	0.0160819978355861	0.0138948536768986	0.0103619247780936	0.0440285631621088	0.0104309317279533	0.0123811607766845	0.0162853577710398	0.0274954595476352	0.0311244389616827	0.00960753787371633	0.013035824687714	0.0158225957358733	0.0324199657281786	0.0322992806936665	0.0191059859263286	0.0250453032815632	0.00824460424625701	0.016721675652127	0.0337649200205794	0.0142778719338708	0.0282248998810041	0.00721708522405693	0.0436311621148321	0.0238927907366452	0.0136044756465426	0.00625588090494627	0.0112251672859243	0.00832326730209013	0.0370976316823723	0.0109157811263391	0.0126083789775468	0.0206072534067641	0.0116613795459219	0.0179868994240561	0.00604257734322118	0.0267504013243687	0.0210887486052364	0.0094194067768003	0.0081520359988299	0.0171295352326772	0.0102670790983025	0.0211919240350759	0.0131404583254261	0.0056217476988851	0.0127962271347593	0.0241656685614612	0.0208744277014233	0.010981190191439	0.0137710596013512	0.0205642670638168	0.010035015003385	0.0287008371251757	0.0141658628317587	0.0122198070568085	0.0193407470641392	0.0160486879005956	0.0113628880423678	0.0144915390477692	0.0281296058840188	0.0158034622291948	0.018970602841928	0.0164096728840799	0.0115223992242225	0.0250937753892481	0.0369153335193734	0.0570383672351377	0.326666476955449	0.0106902664777632	0
